LON,LAT,EDO,CLAVE,ESTACION,feb-20
-104.782778,24.518333,DGO,CNTDR,"Canatlán, Dgo.",2.3
-104.599722,24.094722,DGO,DURANGOob,"Observatorio de Durango, Dgo. SMN*",15.8
-103.960833,24.001667,DGO,FVLDR,"Francisco Villa, Dgo.",15
-103.773611,25.265278,DGO,FZRDR,"Francisco Zarco, Dgo.",3.5
-105.25,25.5,DGO,GESDR,"General Escobedo, Dgo.",3.01
-105.952222,25.934444,DGO,GNCDR,"Guanaceví, Dgo.",6
-104.9225,24.803889,DGO,GUADR,"Guatimapé, Dgo.",0.03
-104.753056,23.961111,DGO,GVCDR,"Presidente Guadalupe Victoria, Dgo.",12.4
-103.983333,26.549722,DGO,LAFLOR,"La Flor de Jimulco, Dgo. SMN*",0
-105.015833,25.594167,DGO,LCRDR,"Lázaro Cárdenas, Dgo.",0.01
-105.466111,24.185833,DGO,LVEDR,"Las Vegas, Dgo. SMN*",37.14
-103.7475,26.686389,DGO,MAPIMI,"Mapimí, Dgo. SMN*",2.6
-103.85,25.816667,DGO,MPMDR,"Mapimí, Dgo.",0.01
-105.0475,23.899167,DGO,NAVDR,"Navíos Viejos, Dgo.",49.7
-104.6,24.1,DGO,OBSDR,"Observatorio de Durango, Dgo.",19.2
-104.656667,24.203889,DGO,PAGDR,"Peña del Aguila, Dgo.",4.9
-104.333056,24.538333,DGO,PDCDR,"Pánuco de Coronado, Dgo.",10.41
-104.558333,25.181944,DGO,RDODR,"Rodeo, Dgo.",0
-106.366667,26.133333,DGO,ROSDR,"La Rosilla, Dgo.",34
-104.9,25.75,DGO,RPADR,"Radar Palmito, Dgo.",2.51
-105.443056,25.225,DGO,SACDR,"Salomé Acosta, Dgo.",8.21
-104.925833,23.824444,DGO,SBBDR,"Santa Bárbara, Dgo.",50.5
-104.675833,23.874444,DGO,SBYDR,"Santiago Bayacora, Dgo.",0
-103.353056,24.469167,DGO,SCLDR,"Santa Clara, Dgo.",10
-104.054444,23.623056,DGO,SELDR,"Santa Elena, Dgo.",4
-105.560833,26.436667,DGO,SGBDR,"San Gabriel, Dgo.",3
-102.778056,24.630556,DGO,SJGDR,"San Juan de Guadalupe, Dgo.",11
-104.276944,25.085,DGO,SLCDR,"San Luis del Cordero, Dgo.",0.02
-105.353333,23.691111,DGO,SLTDR,"El Salto, Dgo.",122
-105.366667,25.953333,DGO,SMODR,"Santa María del Oro, Dgo.",0.92
-104.2925,25.564167,DGO,SPGDR,"San Pedro del Gallo, Dgo.",0.02
-105.422222,25.0375,DGO,SPPDR,"Santiago Papasquiaro, Dgo.",2.81
-105.566667,26.084444,DGO,SRDDR,"Sardinas, Dgo.",2.01
-106.538056,24.702222,DGO,TDRDR,"El Tule del Real, Dgo.",43.9
-102.785,24.563056,DGO,TGRDR,"El Tigre, Dgo.",0
-103.441667,26.1125,DGO,THODR,"Tlahualilo, Dgo.",4
-105.725,25.341111,DGO,TLHDR,"Observatorio de Tepehuanes, Dgo.",22.4
-103.979722,23.737778,DGO,VGCDR,"Vicente Guerrero, Dgo.",17
-104.928889,26.2425,DGO,VHGDR,"Villa Hidalgo, Dgo.",4
-105.506111,26.447778,DGO,VOCDR,"Villa Ocampo, Dgo.",3
-99.906667,16.849722,GRO,ACAGR,"Acapulco, Gro.",0.8
-99.516944,17.576389,GRO,AERGR,"Observatorio de Chilpancingo Aeropuerto, Gro.",0
-100.5175,18.075833,GRO,AFIGR,"Andrés Figueroa, Gro.",13
-98.975278,17.719722,GRO,AHUGR,"Ahuacuotzingo, Gro.",0
-100.433333,17.210278,GRO,ATYGR,"Atoyac, Gro.",4
-99.1,16.949444,GRO,AYUGR,"Ayutla, Gro.",1
-99.400833,18.459444,GRO,BVSGR,"Buenavista, Gro.",3
-100.664444,18.358611,GRO,CALGR,"Ciudad Altamirano, Gro.",10.7
-99.701111,17.672222,GRO,CCHGR,"Chichihualco, Gro.",0
-99.5,17.545278,GRO,CHIGR,"Chilpancingo, Gro.",0
-99.5,17.55,GRO,CHILPANCINGOob,"Observatorio de Chilpancingo, Gro. SMN*",0
-99.175833,17.608611,GRO,CHLGR,"Chilapa, Gro.",2
-98.411944,16.47,GRO,CNLGR,"Cuajinicuilapa, Gro.",0
-101.054444,17.376944,GRO,CYQGR,"Coyuquilla, Gro.",3
-99.995556,17.947778,GRO,ECAGR,"Ing. Carlos Ramírez Ulloa, Gro.",5.2
-99.332778,18.3025,GRO,HTZGR,"Huitzuco, Gro.",1.6
-99.55,18.349722,GRO,IGLGR,"Iguala, Gro.",1.8
-98.513333,17.6225,GRO,IXTGR,"Ixcateopan de Tlapa, Gro.",0.3
-99.783333,16.966667,GRO,K21GR,"km 21, Gro.",0
-101.003056,18.418611,GRO,LCLGR,"La Calera, Gro.",10
-100.018056,16.958333,GRO,LDCGR,"Laguna de Coyuca, Gro.",0
-99.235,16.76,GRO,LDGGR,"Las Vigas, Gro.",3
-99.503056,18.363333,GRO,LDTGR,"Laguna de Tuxpan, Gro.",1.8
-99.799722,16.8,GRO,ODAGR,"Observatorio de Acapulco, Gro.",4.5
-99.5,17.6,GRO,ODZGR,"Observatorio de Zumpango, Gro.",0
-98.729722,17.777778,GRO,OLNGR,"Olinalá, Gro.",0
-98.433333,16.683333,GRO,OMEGR,"Ometepec, Gro.",0
-99.45,17.483333,GRO,PETGR,"Petaquillas, Gro.",2
-98.500556,16.655833,GRO,QTZGR,"Quetzala, Gro.",1.3
-99.166111,16.823611,GRO,RMEGR,"Revolución Mexicana, Gro.",3
-100.472778,17.139444,GRO,SJEGR,"San Jerónimo, Gro.",7
-99.605278,18.554444,GRO,TAXGR,"Taxco, Gro.",2.5
-99.526389,17.1675,GRO,TCOGR,"Tierra Colorada, Gro.",0
-99.976389,17.789722,GRO,TLAGR,"Tlacotepec, Gro.",1.3
-99.399444,17.568056,GRO,TXTGR,"Tixtla, Gro.",0
-100.265833,18.382778,GRO,VGRGR,"Vicente Guerrero, Gro.",15.3
-99.466111,18.295833,GRO,VTRGR,"Valerio Trujano, Gro.",2.8
-98.488333,17.903889,GRO,XXHGR,"Xochihuehuetlán, Gro.",0
-99.933333,17.603333,GRO,YXTGR,"Yextla, Gro.",4.2
-101.548889,17.645278,GRO,ZHTGR,"Zihuatanejo, Gro.",11.7
-101.554167,17.645,GRO,ZIHUATANEJO,"Zihuatanejo, Gro. SMN*",7.2
-101.536667,20.446944,GTO,ABSGJ,"Abasolo, Gto.",23
-100.712222,20.0325,GTO,ACNGJ,"Acámbaro, Gto.",32
-100.683333,20.533333,GTO,AEGGJ,"Apaseo el Grande, Gto.",34.5
-100.5825,20.553889,GTO,AMCGJ,"Ameche, Gto.",31.2
-100.620833,20.454167,GTO,APSGJ,"Apaseo el Alto, Gto.",26.5
-101.625556,20.499167,GTO,ATBGJ,"Agua Tibia, Gto.",14
-101.631667,21.2925,GTO,BARBOSA,"Barbosa, Gto. Protección Civil*",26.29
-101.838333,21.048611,GTO,BRRGJ,"El Barrial, Gto.",15.21
-100.816667,20.536389,GTO,CLYGJ,"Celaya, Gto.",31.1
-101.474722,21.068056,GTO,COMGJ,"Comanjilla, Gto.",34
-100.363333,20.198333,GTO,CORGJ,"Coroneo, Gto.",38.4
-101.630278,20.506667,GTO,CORRALEJO,"Corralejo Hidalgo, Gto. Protección Civil*",11.25
-101.666667,20.616667,GTO,CRMGJ,"Cuerámaro, Gto.",14.5
-100.962778,20.487778,GTO,CRTGJ,"Cortázar, Gto.",36.5
-100.9,20.95,GTO,CSRGJ,"Cinco Señores, Gto.",11.81
-101.6675,21.195278,GTO,CSTGJ,"Los Castillos, Gto.",18
-100.933333,21.15,GTO,DHGGJ,"Dolores Hidalgo, Gto.",12.01
-101.835278,21.05,GTO,EBAGJ,"El Barrial, Gto.",15.21
-100.9,20.279722,GTO,ECBGJ,"El Cubo, Gto.",29.5
-101.244444,20.872222,GTO,ECHGJ,"El Chapín, Gto.",35.3
-101.37,20.715833,GTO,ECNGJ,"El Conejo, Gto.",5.39
-101.678889,21.173611,GTO,EPLGJ,"El Palote, Gto.",17.5
-101.996667,20.800556,GTO,FRIAS,"Frías, Gto. Protección Civil*",9.58
-101.7425,20.439167,GTO,GLNGJ,"La Golondrina, Gto.",24.5
-101.266111,21.014722,GTO,GTOGJ,"Observatorio de Guanajuato, Gto.",41.31
-100.825833,20.848056,GTO,IALGJ,"Ignacio Allende, Gto.",12.4
-101.35,20.683333,GTO,IRPGJ,"Irapuato, Gto.",15.01
-100.518333,20.145556,GTO,JCRGJ,"Jerécuaro, Gto.",11.61
-101.844167,20.675278,GTO,LADGJ,"Las Adjuntas, Gto.",18.41
-101.073056,20.286944,GTO,LDYGJ,"Laguna de Yuriria, Gto.",32.5
-101.693333,21.136389,GTO,LENGJ,"León, Gto.",17
-101.594444,20.842778,GTO,LGVGJ,"Presa la Gavia, Gto.",15
-101.358889,20.276111,GTO,LJIGJ,"Las Jícamas, Gto.",28
-101.107778,21.324167,GTO,LQMGJ,"La Quemada, Gto.",9.1
-101.931111,20.507222,GTO,MABGJ,"Mariano Abasolo, Gto.",16.3
-100.501944,21.223611,GTO,MINERALPOZOS,"Mineral de Pozos, Gto. Protección Civil*",7.27
-101.48,21.65,GTO,OCMGJ,"Ocampo, Gto.",21
-101.111389,20.5225,GTO,PERGJ,"Pericos, Gto.",18
-100.878333,21.105,GTO,PNLGJ,"Peñuelitas, Gto.",22.1
-100.496111,21.22,GTO,POZGJ,"Pozos, Gto.",12.32
-101.287778,20.867222,GTO,PRSGJ,"La Purísima, Gto.",23.51
-101.216667,21.483333,GTO,SFEGJ,"San Felipe, Gto.",16
-99.831389,21.320833,GTO,SGORDAII,"Sierra Gorda 2, Gto. SMN*",0
-101.016667,20.4,GTO,SJLGJ,"Santa Julia, Gto.",40.4
-101.199444,20.565833,GTO,SLMGJ,"Salamanca, Gto.",16.3
-100.669722,20.055278,GTO,SLSGJ,"Solís, Gto.",30
-100.885833,20.216667,GTO,SLVGJ,"Salvatierra, Gto.",26.91
-100.751944,20.8975,GTO,SMAGJ,"San Miguel de Allende, Gto.",13.3
-100.745833,20.577778,GTO,SMOGJ,"San Miguel Octopan, Gto.",57
-101.066944,20.298333,GTO,SRTGJ,"Santa Rita, Gto.",44.9
-101.3,20.6,GTO,TEMGJ,"Temascatío, Gto.",18.01
-101.178889,20.382778,GTO,VDSGJ,"Valle de Santiago, Gto.",5
-100.0925,21.298889,GTO,XICGJ,"Xichú, Gto.",2.54
-98.941667,20.268056,HGO,ACTHD,"Actopan, Hgo.",2
-98.348056,21.019444,HGO,ATCHD,"Atlapexco, Hgo.",29.5
-98.716111,20.185556,HGO,ELCHICO,"El Chico, Hgo. SMN*",10.6
-99.36,20.163889,HGO,ENDHD,"Endhó, Hgo.",2
-98.076111,20.46,HGO,HHTHD,"Huehuetla, Hgo.",35.5
-98.416667,21.15,HGO,HJTHD,"Huejutla, Hgo.",26.51
-99.220833,20.481944,HGO,IXMHD,"Ixmiquilpan, Hgo.",6.2
-99.218611,20.2375,HGO,MXQHD,"Mixquiahuala, Hgo.",1
-98.6,21.166667,HGO,ORZHD,"San Felipe Orizatlán, Hgo.",53.11
-98.7475,20.123333,HGO,PCOHD,"Observatorio de Pachuca, Hgo.",5.7
-98.334722,20.0575,HGO,PERHD,"La Esperanza, Hgo.",0.22
-99.329444,20.359722,HGO,PRGHD,"Javier Rojo Gómez, Hgo.",1
-99.310833,19.963056,HGO,PRQHD,"Requena, Hgo.",0.02
-99.375833,20.435556,HGO,PVAHD,"Vicente Aguirre, Hgo.",1
-98.369444,20.083333,HGO,TLGHD,"Observatorio de Tulancingo, Hgo.",0.1
-98.658611,20.991667,HGO,TLNHD,"Tlanchinol, Hgo.",62.51
-98.647222,20.652778,HGO,ZXTHD,"Zacualtipán, Hgo.",32
-103.133333,20.316667,JAL,ACHAPALAGDL,"Acueducto Chapala Guadalajara, Jal. SGT*",18.2
-103.228611,22.325833,JAL,ACHZC,"Achimec, Jal.",45.71
-102.436944,21.599444,JAL,AJJJL,"Ajojucar, Jal.",28
-103.091944,20.397222,JAL,ATQJL,"Atequiza, Jal.",23
-103.446389,20.746667,JAL,BAZJL,"Base Aérea Zapopan, Jal.",50.9
-104.063611,19.914444,JAL,BBAJL,"Basilio Vadillo, Jal.",64
-103.724444,22.406111,JAL,BCSJL,"Bocas, Jal.",44.2
-103.782778,21.831667,JAL,BLNJL,"Bolaños, Jal.",56.81
-103.464722,19.730556,JAL,CDGUZMANob,"Observatorio de Ciudad Guzmán, Jal. SMN*",16
-103.465278,19.697778,JAL,CGZJL,"Observatorio de Ciudad Guzmán, Jal.",27.6
-103.201944,20.290556,JAL,CHAJL,"Chapala 1, Jal. SMN*",22.6
-104.555278,19.627778,JAL,CHFJL,"El Chiflón, Jal.",71.4
-102.774167,19.287778,JAL,CHLMC,"Constitución de Apatzingán, Jal.",72
-104.561944,19.2375,JAL,CIHJL,"Cihuatlán, Jal.",23.1
-103.361944,22.058889,JAL,CLLJL,"Casa Llanta, Jal.",41.5
-103.25,22.133333,JAL,CLTJL,"Observatorio de Colotlán, Jal.",47.9
-105.129722,19.9975,JAL,CPEJL,"Cajón de Peña, Jal.",111.5
-101.7375,21.497778,JAL,CRTJL,"El Cuarenta, Jal.",8.52
-105.218333,20.593333,JAL,CULJL,"Cuale, Jal.",86.4
-102.822778,21.005833,JAL,CUNJL,"La Cuña, Jal.",9.11
-103.45,21.066667,JAL,CXTJL,"Cuixtla, Jal.",9.4
-104.285278,19.845833,JAL,ELCJL,"El Corcovado, Jal.",14.45
-103.335,20.723333,JAL,EXPJL,"La Experiencia, Jal.",42.6
-103.3925,20.706667,JAL,GUADALAJARAob,"Observatorio de Guadalajara , Jal. SMN*",41.6
-103.354444,20.680556,JAL,GUAJL,"Guadalajara Centro, Jal.",24.5
-103.392778,20.706667,JAL,GUCJL,"Observatorio de Guadalajara, Jal.",44.5
-105.184444,19.653889,JAL,HIGJL,"Higuera Blanca 2, Jal.",83.2
-103.651111,20.466944,JAL,HRTJL,"Hurtado, Jal.",64
-102.25,20.483333,JAL,HUAJL,"Huascato, Jal.",19
-102.705833,20.293889,JAL,JMYJL,"Jamay, Jal.",14.51
-102.558333,20.275556,JAL,LABARCA,"La Barca, Jal. SGT*",11.4
-103.644167,20.676389,JAL,LAPRIMAVERA,"La Primavera, Jal. SMN*",53.6
-105.206667,20.728611,JAL,LDBJL,"La Desembocada, Jal.",99
-103.201667,20.290556,JAL,LDCJL,"Lago de Chapala, Jal.",19.6
-101.919722,21.359722,JAL,LDMJL,"Lagos de Moreno, Jal.",15.21
-101.941944,21.348333,JAL,LMORENOob,"Observatorio de Lagos de Moreno, Jal. SMN*",14.4
-103.590833,19.592222,JAL,NEVADOCOLIMA,"Nevado de Colima, Jal. SMN*",124.6
-101.916667,21.366667,JAL,OLMJL,"Observatorio de Lagos de Moreno, Jal.",14.8
-103.361667,20.584167,JAL,PITJL,"Protección a Infraestructura y Atención a Emergencias Toluquilla, Jal.",47.31
-104.105833,21.196944,JAL,PLYJL,"Ing. Alfredo Elías Ayub, Jal.",76.5
-102.231944,20.491111,JAL,POLJL,"Ing. Guillermo Lugo Sanabria, Jal.",19
-104.05,20.55,JAL,RAMJL,"Río Ameca, Jal.",52.7
-105.133611,19.998611,JAL,RIOTOMATLAN,"Río Tomatlán, Jal. SMN*",82.31
-102.716667,20.4,JAL,RIOZULA,"Río Zula, Jal. SGT*",12.2
-101.835556,21.359167,JAL,SA1JL,"La Sauceda, Jal.",17.3
-101.85,21.35,JAL,SAUJL,"La Sauceda, Jal.",17.3
-102.5,21.3,JAL,SGRJL,"San Gaspar de los Reyes, Jal.",18.71
-103.9175,19.463611,JAL,SMANANTLANI,"Sierra Manatlán 1, Jal. SMN*",60.4
-103.705556,20.908889,JAL,SRSJL,"Manuel M. Diéguez, Jal.",47.2
-102.583333,21.45,JAL,TCAJL,"Teocaltiche, Jal.",19.02
-104.320278,20.036111,JAL,TCTJL,"Tacotán, Jal.",69.5
-103.198611,22.171944,JAL,TENJL,"Tenasco, Jal.",51
-103.316667,20.583333,JAL,TLAJL,"Tlaquepaque, Jal.",45.3
-104.370278,19.976111,JAL,TMLJL,"Ramón Corona Madrigal General, Jal.",88.5
-103.396667,18.967222,JAL,TRJCM,"Solidaridad, Jal.",59.2
-103.183333,20.15,JAL,TUXCUECA,"Tuxcueca, Jal. SGT*",18.2
-103.845833,20.596389,JAL,VEGJL,"Ing. Santiago Camarena, Jal.",27.01
-102.729444,20.395278,JAL,ZULJL,"Zula río, Jal.",14.01
-99.377222,19.377222,MEX,2RSMX,"Dos Ríos, Méx.",2
-99.440556,18.861389,MEX,ALAMEDA1,"Alameda 1, Méx. FENIX*",0.4
-98.655278,19.118611,MEX,ALTZOMONI,"Altzomoni, Méx. SMN*",5.8
-99.216667,19.566667,MEX,ARBMX,"Las Arboledas, Méx.",0.01
-98.9125,19.543889,MEX,ATEMX,"Atenco, Méx.",8.01
-99.866667,19.783333,MEX,ATPMX,"Atlacomulco Prepa., Méx.",17.41
-99.184722,19.580833,MEX,BARRIENTOS,"Planta de bombeo Barrientos, Méx. SEGIAGUA",0.25
-99.283333,19.436389,MEX,BOSQUEREAL,"Bosque Real, Méx. UNAM*",2.67
-99.7,19.333333,MEX,CALMX,"Calixtlahuaca, Méx.",5.31
-99.298611,19.406667,MEX,CDBMX,"Caída del Borracho, Méx.",0.75
-99.511667,19.205,MEX,CGCMX,"Gerencia Conagua CODAGEM, Méx.",2
-99.4675,18.795833,MEX,CHDMX,"Colonia Hidalgo, Méx.",0.01
-99.041667,19.593889,MEX,CHICONAUTLAI,"Chiconautla 1, Méx. SEGIAGUA",14.22
-99.108333,19.515556,MEX,CHICONAUTLAII,"Chiconautla 2, Méx. SEGIAGUA",12.45
-100.152778,19.350556,MEX,CHIMX,"Chilesdo, Méx.",22
-98.884722,19.483333,MEX,CHPMX,"Chapingo, Méx.",17.7
-99.239444,19.534167,MEX,CLYMX,"Calacoaya, Méx.",0
-99.301667,19.695,MEX,CNPMX,"La Concepción, Méx.",0
-99.714167,19.291111,MEX,COBMX,"Observatorio de Toluca, Méx.",5.11
-100.225,19.178889,MEX,COLMX,"Colorines, Méx.",7.5
-99.559722,19.884722,MEX,DNXMX,"Danxho, Méx.",3
-99.238333,19.453611,MEX,EMOMX,"El Molinito Río Hondo, Méx.",2.7
-98.917222,19.578889,MEX,GRDMX,"La Grande, Méx.",6.9
-99.696944,20.046389,MEX,HPNMX,"Huapango, Méx.",11.01
-99.769444,19.5675,MEX,IXCMX,"Ixtlahuaca, Méx.",11.01
-99.05,19.633333,MEX,K27MX,"km 27+250, Méx.",0.01
-98.975,19.339167,MEX,LACALDERA,"La Caldera Subestación eléctrica Santa Lucía, Méx. SEGIAGUA",16.26
-100.075833,19.389444,MEX,LBEMX,"Los Berros, Méx.",24.8
-99.220833,19.4775,MEX,MBLMX,"Molino Blanco, Méx.",1
-99.243333,19.473889,MEX,NAUCALPAN,"Naucalpan, Méx. UNAM*",1.95
-99.683333,19.116667,MEX,NEVMX,"Nevado de Toluca, Méx. SMN*",30.22
-99.420833,18.990833,MEX,OCUMX,"Ocuilán de Arteaga, Méx.",5
-99.184722,19.580833,MEX,PBTMX,"Planta de bombeo Barrientos, Méx.",0.25
-99.017222,19.656667,MEX,PCCMX,"Planta Chiconautla 2, Méx.",12.45
-99.181944,19.743056,MEX,PCGMX,"Puente Colgante, Méx.",0
-99.010278,19.636944,MEX,PCTMX,"Planta Chiconautla 1, Méx.",14.22
-99.728333,18.928333,MEX,PDZMX,"Porfirio Díaz, Méx.",0
-99.790278,19.829167,MEX,PFBMX,"Francisco José Trinidad Fabela, Méx.",0.01
-99.775,19.461667,MEX,PIRMX,"Ignacio Ramírez, Méx.",10
-99.248889,19.429444,MEX,PLMMX,"Palmas, Méx.",4.32
-99.260833,19.526944,MEX,PMDMX,"Madín, Méx.",0
-99.739722,20.124167,MEX,PMNMX,"El Molino, Méx.",10.01
-99.864444,20.038611,MEX,PNDMX,"Ñadó, Méx.",14
-99.268056,19.524444,MEX,PREMX,"Presa Madín, Méx. SMN*",0.2
-99.283333,19.453611,MEX,PTLMX,"Presa Totolica, Méx.",4.21
-99.603333,19.213333,MEX,RECMX,"Rectoría, Méx.",6.7
-98.910556,19.531944,MEX,SADMX,"San Andrés, Méx.",2.52
-99.704722,19.465833,MEX,SBBMX,"José Antonio Alzate, Méx.",40
-99.764722,19.238333,MEX,SJHMX,"San Juan de las Huertas, Méx.",7.5
-98.870833,19.190278,MEX,SLAMX,"San Luis Ameca, Méx.",3.5
-99.741667,19.591667,MEX,SLBMX,"San Bartolo del Llano, Méx.",15
-99.8,19.633333,MEX,SMLMX,"Santa María del Llano, Méx.",35.01
-99.285,19.574444,MEX,SNJMX,"San Juan, Méx.",0
-98.895833,19.258333,MEX,SNLMX,"Chalco San Lucas, Méx.",5.52
-98.960556,19.320833,MEX,SSCDF,"La Caldera Subestación eléctrica Santa Lucía, Méx.",16.26
-99.799167,19.343056,MEX,TBRMX,"Tres Barrancas, Méx.",4.52
-99.935833,18.931389,MEX,TESMX,"Texcaltitlán, Méx.",8.3
-99.905278,19.856944,MEX,TJCMX,"El Tejocote, Méx.",5.21
-99.714167,19.291111,MEX,TOLUCAob,"Observatorio de Toluca, Méx. SMN*",2.8
-99.245556,19.465556,MEX,TOTMX,"Totolica, Méx.",4.21
-99.961389,19.660833,MEX,TPTMX,"San Andrés Tepetitlán, Méx.",10.52
-99.6125,19.428056,MEX,TROMX,"Trojes, Méx.",4
-99.243611,19.466389,MEX,TTLMX,"Totolica hidrométrica, Méx.",3.2
-99.123889,19.904722,MEX,TTQMX,"Tajo de Tequixquiac, Méx.",0.5
-99.385278,19.834722,MEX,TXMHD,"Taxhimay, Méx.",0.02
-100.084722,19.375556,MEX,VALLEDEBRAVO,"Valle de Bravo, Méx. SMN*",26.4
-100.18,19.2075,MEX,VBRMX,"Valle de Bravo, Méx.",6.51
-99.211667,19.510278,MEX,VDCDF,"Vaso de Cristo, Méx.",0
-99.334167,19.382222,MEX,VNDMX,"El Venado, Méx.",1.01
-100.055556,19.461667,MEX,VVCMX,"Villa Victoria, Méx.",15.51
-101.99,20.231389,MICH,ADUMC,"Adjuntas, Mich.",33.3
-100.608889,19.579722,MICH,AGOMC,"Agostitlán, Mich.",12.7
-101.661111,19.926111,MICH,AMEMC,"Aristeo Mercado, Mich.",27.2
-102.371111,19.083056,MICH,APTMC,"Apatzingán, Mich.",25
-102.419167,20.183889,MICH,BIBMC,"Barraje de Ibarra, Mich.",8.9
-101.461389,20.324167,MICH,CBLMC,"Casa Blanca, Mich.",24
-102.265278,19.973611,MICH,CHAMC,"Chaparaco, Mich.",24
-100.55,19.7,MICH,CHIMC,"Ciudad Hidalgo, Mich.",13
-100.9,18.5,MICH,CMNMC,"Caimanera, Mich.",5.3
-101.259167,19.629722,MICH,COIMC,"Cointzio, Mich.",20.3
-101.861667,20.207222,MICH,CORMC,"Corrales, Mich.",19.7
-100.421111,19.387778,MICH,DBOMC,"El Bosque, Mich.",21
-100.45,19.966667,MICH,EGIMC,"El Gigante, Mich.",34
-102.541389,19.979167,MICH,GUAMC,"Guaracha, Mich.",27.5
-101.883333,18.266667,MICH,INFMC,"Infiernillo, Mich.",13.21
-102.6,19.958333,MICH,JARMC,"Jaripo, Mich.",18.5
-101.626667,20.248889,MICH,LANMC,"Los Ángeles, Mich.",7.2
-100.406389,19.838056,MICH,LDFMC,"Laguna del Fresno, Mich.",5.01
-102.865556,19.210833,MICH,LOLMC,"Los Olivos, Mich.",42.5
-102.004444,20.354444,MICH,LPDMC,"La Piedad, Mich.",28.1
-102.133333,18.848611,MICH,LPNMC,"Los Panches, Mich.",8.7
-102.2,18.8,MICH,LPSMC,"La Pastoría, Mich.",8.81
-101.2,18.8,MICH,LPZMC,"Los Pinzanes, Mich.",2.8
-101.1,19.7,MICH,MCEMC,"Morelia Centro, Mich.",23.7
-102.205833,18.023056,MICH,MLCMC,"Melchor Ocampo Lázaro Cárdenas, Mich.",27
-100.873611,19.829167,MICH,MLPMC,"Malpaís, Mich.",23.5
-101.2,19.7,MICH,MNOMC,"Observatorio de Morelia Norte, Mich.",21.5
-101.724444,20.127222,MICH,MOCMC,"Melchor Ocampo, Mich.",14.7
-101.176111,19.688611,MICH,MORMC,"Morelia DDR 020, Mich.",16
-100.439167,19.890833,MICH,MRVMC,"Maravatío, Mich.",40.5
-102.325,19.966667,MICH,ORAMC,"Orandino, Mich.",0
-101.044167,19.826944,MICH,PDBMC,"Planta de bombeo, Mich.",25.01
-101.6,20.3,MICH,PORMC,"Pastor Ortiz, Mich.",27.2
-100.684167,19.621389,MICH,PUCMC,"Pucuato, Mich.",24.4
-102.136944,19.961389,MICH,PUREPETIRO,"Presa Urepetiro, Mich. SGT*",29.2
-102.716667,20.066667,MICH,SAHMC,"Sahuayo, Mich.",11
-102.464722,20.208333,MICH,SCRMC,"San Cristóbal, Mich.",14.5
-102.651389,19.839444,MICH,SJUMC,"San Juanico, Mich.",30
-102.4,20.1,MICH,SSIMC,"San Simón, Mich.",12.5
-100.229167,20.000278,MICH,TEPMC,"Tepuxtepec, Mich.",23.5
-100.299167,19.766389,MICH,TMUMC,"Tercer Mundo, Mich.",14.4
-102.137778,19.962222,MICH,UREMC,"Urepetiro, Mich.",39.4
-102.180278,18.048333,MICH,VILMC,"José María Morelos y Pavón, Mich.",19.11
-101.746944,19.923056,MICH,VJIMC,"Villa Jiménez, Mich.",25.2
-102.283056,20.3375,MICH,YURMC,"Yurécuaro, Mich.",19.1
-102.284167,20.006667,MICH,ZAMMC,"Observatorio de Zamora, Mich.",26.5
-101.795,19.805278,MICH,ZCAMC,"Zacapu, Mich.",19.51
-101.931944,18.921111,MICH,ZICMC,"Zicuirán, Mich.",6
-100.828611,19.860278,MICH,ZINMC,"Zinapécuaro, Mich.",16.41
-98.829167,18.947222,MOR,ACHMR,"Achichipico, Mor.",6
-99.258056,18.734722,MOR,ALUMR,"Alpuyeca, Mor.",3.2
-99.376944,18.596111,MOR,AMCMR,"Amacuzac, Mor.",6
-99.463611,18.68,MOR,APAMR,"Apancingo, Mor.",2
-98.928056,18.936667,MOR,ATLMR,"Atlatlahucan, Mor.",0
-98.955278,18.850556,MOR,CASMR,"Casasano, Mor.",4.01
-98.948889,18.808611,MOR,CUAMR,"Cuautla, Mor.",3.6
-99.2,18.9,MOR,CUEMR,"Cuernavaca, Mor.",2
-98.786667,18.690556,MOR,ELPMR,"El Peñón, Mor.",4
-99.273611,18.503889,MOR,EZPMR,"Emiliano Zapata, Mor.",0
-99.180278,18.573889,MOR,HIGMR,"Higuerón, Mor.",2.5
-99.424167,18.608333,MOR,HUAMR,"Huajintlán, Mor.",4
-98.75,18.883333,MOR,HUEMR,"Hueyapan, Mor.",7.51
-99.265,19.028889,MOR,HUIMR,"Huitzilac, Mor.",13.9
-99.025,18.44,MOR,HUTMR,"Huautla, Mor.",1.5
-98.781667,18.936667,MOR,HUXMR,"Huecahuaxco, Mor.",8.71
-99.158611,18.883611,MOR,IMTMR,"Instituto Mexicano de Tecnología del Agua, Mor. SMN*",1.5
-98.8,18.7,MOR,JNCMR,"Jonacatepec, Mor.",5.4
-99.2,18.6,MOR,JOJMR,"Jojutla, Mor.",0.8
-98.914444,18.683611,MOR,LCUMR,"La Cuera, Mor.",7.81
-99.372778,18.757222,MOR,MIAMR,"Miacatlán, Mor.",0
-99.004722,18.727222,MOR,MYOMR,"Moyotepec, Mor.",4.01
-99.140833,18.519444,MOR,NEXMR,"Nexpa, Mor.",7.6
-99.031389,18.923333,MOR,OACMR,"Oacalco, Mor.",0
-98.901389,18.900556,MOR,OAXMR,"Oaxtepec, Mor.",4.5
