LON,LAT,EDO,CLAVE,ESTACION,abr-20
-99.322778,18.633333,MOR,PIXMR,"Puente de Ixtla, Mor.",0
-99.156944,18.771111,MOR,PROMR,"Progreso, Mor.",1.3
-99.331389,18.765278,MOR,RODMR,"El Rodeo, Mor.",0.1
-99.190556,18.918333,MOR,SLDMR,"Solidaridad, Mor.",13.2
-99.042778,18.580278,MOR,SPHMR,"San Pablo Hidalgo, Mor.",0
-99.223611,18.856944,MOR,TEMMR,"Temixco, Mor.",2
-98.689722,18.876389,MOR,TETMR,"Tetela del Volcán, Mor.",1.1
-99.103889,18.794167,MOR,TICMR,"Ticumán, Mor.",10
-99.306111,18.487778,MOR,TILMR,"Tilzapotla, Mor.",0.03
-98.943611,19.038056,MOR,TLCMR,"Tlacualera, Mor.",13.01
-98.75,18.813333,MOR,TLOMR,"Tlacotepec, Mor.",25.1
-98.786944,18.778056,MOR,TMCMR,"Temoac, Mor.",1.02
-98.92,18.9875,MOR,TOTMR,"Totolapan, Mor.",11.2
-98.843611,18.596389,MOR,TPLMR,"Tepalcingo, Mor.",0
-99.259722,18.611111,MOR,TQGMR,"Tequesquitengo, Mor.",0
-99.190278,18.528889,MOR,XICMR,"Xicatlacotla, Mor.",0
-99.25,18.683333,MOR,XXOMR,"Xoxocotla, Mor.",0.9
-99.050556,18.899167,MOR,YAHMR,"Yautepec, Mor.",2.41
-99.196667,18.651389,MOR,ZCTMR,"Observatorio de Zacatepec, Mor.",0
-105.354167,22.49,NAY,ACANR,"Acaponeta, Nay.",0
-104.802222,21.839167,NAY,AGMNR,"Aguamilpa Solidaridad, Nay.",0
-105.1125,21.831111,NAY,CAPNR,"Capomal, Nay.",0
-104.450833,21.428333,NAY,CJNNR,"Leonardo Rodríguez Alcaine, Nay.",0
-105.136667,20.889722,NAY,GAVNR,"Gaviotas, Nay.",0
-104.516944,22.250833,NAY,JMANR,"Jesús María, Nay.",3.5
-105.341667,22.591667,NAY,LESNR,"La Estancia, Nay.",0
-105.254167,22.377778,NAY,PAJNR,"Pajaritos, Nay.",0
-105.211667,22.119722,NAY,ROMNR,"Rosamorada, Nay.",0
-104.8875,21.780833,NAY,RSRNR,"San Rafael, Nay.",0
-105.1425,21.958333,NAY,RUINR,"Ruiz, Nay.",0
-105.285556,21.531389,NAY,SANBLASmar,"San Blas, Nay. SEMAR*",0
-104.891944,21.489444,NAY,TEPNR,"Observatorio de Tepic, Nay.",0
-99.680556,24.897222,NL,ADJUNTASHUALA,"Las Adjuntas, N.L. SGT*",254.5
-99.816667,24.1,NL,ARRNL,"Aramberri, N.L.",15.85
-99.911667,24.321944,NL,ASCNL,"La Ascensión, N.L.",15
-99.743889,24.99,NL,CABNL,"Cabezones, N.L.",132.14
-99.578889,24.871944,NL,CAMNL,"Camacho, N.L.",100.8
-99.439444,24.976111,NL,CARNL,"Carmen de los Elizondo Linares, N.L.",91.48
-99.276944,25.711667,NL,CCHNL,"Cuchillo Solidaridad, N.L.",23.01
-99.975,25.590278,NL,CDRNL,"Cadereyta, N.L.",51.36
-99.399722,24.9375,NL,CPRNL,"José López Portillo, N.L.",49.53
-99.6975,24.783611,NL,CRUNL,"Crucitas, N.L.",198
-99.614167,26.091389,NL,CRVNL,"Cerralvo, N.L.",65.32
-100.172778,23.676389,NL,DARNL,"Doctor Arroyo, N.L.",16
-100.198056,25.5175,NL,ECSNL,"El Cerrito, N.L.",38
-100.308333,25.576944,NL,ELDIENTE,"El Diente, N. L. SMN*",57.6
-100.083333,24.833333,NL,GALNL,"Galeana, N.L.",5.42
-100.128056,25.428056,NL,LBCNL,"Rodrigo Gómez, N.L.",70.4
-99.527222,25.497222,NL,LERNL,"Las Enramadas, N.L.",59.05
-99.196667,26.022222,NL,MDRNL,"Madero, N.L.",87.64
-99.833333,25.174167,NL,MTMNL,"Montemorelos, N.L.",105.81
-100.118056,23.4225,NL,MYNNL,"Mier y Noriega, N.L.",11.07
-100.304722,25.733611,NL,OBSNL,"Observatorio de Monterrey, N.L.",56.12
-99.221667,24.992778,NL,PAMNL,"La Pamona, N.L.",65.03
-100.128889,25.429444,NL,PLABOCA,"Presa La Boca, N.L. SGT*",58.8
-100.372222,27.429167,NL,PSANL,"Salinillas, N.L.",11.52
-100.240278,25.856944,NL,RADIOSONDEOMTY,"Radiosondeo, Monterrey N.L. SGT*",0.75
-100.551111,25.028333,NL,SRANL,"San Rafael, N.L.",6.01
-99.777778,23.981389,NL,ZRGNL,"Zaragoza, N.L.",14
-97.720556,17.533611,OAX,AMTOX,"San Antonino Monte Verde, Oax.",37.2
-95.700556,16.010833,OAX,ASTOX,"Astata, Oax.",0
-96.53,17.43,OAX,ATEOX,"Atepec, Oax.",46
-96.1,17.016667,OAX,AYUOX,"Ayutla, Oax.",0.7
-96.721667,17.069722,OAX,BAEOX,"Base Aérea, Oax.",5.01
-95.929167,16.647222,OAX,BOQOX,"Boquilla 1, Oax.",5.6
-98.278333,17.532778,OAX,CALOX,"Calihualá, Oax.",42.51
-96.263611,17.999167,OAX,CDOOX,"Miguel de la Madrid Hurtado, Oax.",76.31
-94.816667,16.583333,OAX,CHIOX,"Chicapa, Oax.",42.82
-97.023056,17.459167,OAX,CMTOX,"Santiago Camotlán, Oax.",60.71
-97.799722,18.133056,OAX,COSOX,"Cosoltepec, Oax.",16.6
-96.721944,15.812222,OAX,COZOX,"San Francisco Cozoaltepec, Oax.",10.8
-96.658333,18.492778,OAX,CSPOX,"Cosolapa, Oax.",14.2
-96.388889,18.1525,OAX,DPSOX,"Dique Pescaditos, Oax.",106.1
-95.374444,16.434722,OAX,EMAOX,"El Marqués, Oax.",0
-97.819167,17.746389,OAX,FOYOX,"San Francisco Yosocuta, Oax.",44.42
-97.776111,17.806667,OAX,HDLOX,"Huajuapan de León, Oax.",43.55
-97.776111,17.806667,OAX,HLOOX,"Observatorio de Huajuapan de León, Oax.",52.91
-95.053889,16.503611,OAX,IXTALTEPEC,"Ixtaltepec, Oax. SGT*",0.6
-95.1,16.583333,OAX,IXTOX,"Ixtepec, Oax.",0
-96.2,17.866667,OAX,JACOX,"Jacatepec, Oax.",115
-95.397778,16.445556,OAX,JDMOX,"Presidente Benito Juárez, Oax.",0
-95.033333,16.433333,OAX,JUCOX,"Juchitán, Oax.",0
-95.2,16.6,OAX,KM1OX,"km 33+190, Oax.",0
-95.716667,16.416667,OAX,KM2OX,"km 51+740, Oax.",18.5
-96.905556,18.210556,OAX,LCAOX,"La Carbonera, Oax.",32.2
-95.3,16.4,OAX,LPIOX,"Las Pilas, Oax.",0
-95.483333,17.45,OAX,MAROX,"María Lombardo, Oax.",61.21
-97.249167,17.436667,OAX,NOCHISTLAN,"Nochixtlán, Oax. SMN*",43.6
-96.733333,17.066667,OAX,OACOX,"Oaxaca Centro, Oax.",12.01
-96.7,17.001389,OAX,OAOOX,"Observatorio de Aeropuerto Oaxaca, Oax.",21.72
-94.4,16.5,OAX,OSTOX,"Ostuta, Oax.",11.1
-96.083333,18.166667,OAX,PAPOX,"Papaloapan, Oax.",11.43
-96.716667,17.072778,OAX,PIAOX,"Organismo de Cuenca Pacífico Sur PIAE, Oax.",10.74
-96.483333,15.666667,OAX,PTAOX,"Observatorio de Puerto Angel, Oax.",0
-95.481389,16.585278,OAX,RHOOX,"Río Hondo, Oax.",0
-95.916667,17.733333,OAX,RMLOX,"Río Manso Lalana, Oax.",51.61
-97.725,16.102778,OAX,RVEOX,"Río Verde, Oax.",0
-95.165,16.283056,OAX,SBLOX,"San Blas Atempa, Oax.",0
-96.549722,17.266667,OAX,SCIOX,"Ixtepeji, Oax.",55.5
-95.2,16.183333,OAX,SCROX,"Observatorio de Salina Cruz, Oax.",0
-96.533333,17.883333,OAX,SFUOX,"San Felipe Usila, Oax.",124
-98.1425,17.501389,OAX,SLAOX,"Silacayoápam, Oax.",38.82
-96.453611,17.1175,OAX,SMAOX,"San Antonio Cuajimoloyas, Oax.",17.8
-97.680278,18.188611,OAX,SNCOX,"Santiago Chazumba, Oax.",61.03
-96.55,18.05,OAX,STDOX,"Santo Domingo, Oax.",110.1
-97.536667,17.726111,OAX,STTOX,"Santiago Teotongo, Oax.",86.8
-95.2,16.3,OAX,TEHOX,"Tehuantepec, Oax.",0
-96.412222,18.232222,OAX,TEMOX,"Presidente Alemán, Oax.",71
-97.492222,17.513333,OAX,TEPOX,"Teposcolula, Oax.",71.6
-95.6,16.416667,OAX,TEQOX,"Tequisistlán, Oax.",0.01
-97.808333,17.654444,OAX,TSLOX,"Heroica Villa Tezoatlán de Segura y Luna, Oax.",71.02
-96.133333,18.083333,OAX,TUXOX,"Tuxtepec, Oax.",37.11
-96.435278,17.933056,OAX,UCFOX,"Usila CFE, Oax.",148.5
-94.833333,16.45,OAX,UHGOX,"Unión Hidalgo, Oax.",21
-96.3,17.776389,OAX,VANOX,"Valle Nacional, Oax.",62.32
-97.826111,17.724444,OAX,YOSOX,"Yosocuta, Oax.",51.94
-95.93,17.15,OAX,ZACOX,"Zacatepec, Oax.",52.5
-98.389444,17.755278,OAX,ZALOX,"Zapotitlán Lagunas, Oax.",65
-94.216111,16.4025,OAX,ZANOX,"Zanatepec, Oax.",22.1
-97.818056,17.889722,OAX,ZAPOX,"Zapotitlán Palmas, Oax.",54.51
-97.418056,19.45,PUE,ACHPB,"Alchichica, Pue.",5.86
-97.934167,19.0625,PUE,ACJPB,"Acajete, Pue.",50.1
-98.055,18.277222,PUE,ADOPB,"Acatlán de Osorio, Pue.",14.31
-98.135833,18.9425,PUE,AFRPB,"Africam, Pue.",25.31
-97.920833,18.854167,PUE,AHAPB,"Ahuatepec, Pue.",9
-98.148056,20.033056,PUE,AHUPB,"Ahuazotepec, Pue.",6.8
-97.845,20.406944,PUE,APAPB,"Apapantilla, Pue.",105.12
-98.420833,18.921111,PUE,ATXPB,"Atlixco, Pue.",41.8
-97.881111,20.385833,PUE,AVCPB,"Ávila Camacho, Pue.",80.03
-97.503333,19.961389,PUE,BAIPB,"Buenos Aires CFE, Pue.",31.32
-98.108611,18.9125,PUE,BDDPB,"Manuel Ávila Camacho, Pue.",14.04
-97.441667,18.983889,PUE,CDSPB,"Ciudad Serdán, Pue.",62.01
-97.958333,18.968889,PUE,CEMPB,"Cemex, Pue.",17.5
-98.579167,18.516111,PUE,CHIPB,"Chietla, Pue.",6.02
-98.318056,19.068611,PUE,CHLPB,"Cholula, Pue.",7
-98.567778,18.109722,PUE,CHSPB,"Chila de la Sal, Pue.",0.04
-98.198611,19.022778,PUE,CNAPB,"Conagua, Pue.",27.5
-98.049722,19.743333,PUE,CNGPB,"Chignahuapan, Pue.",35.75
-98.164722,18.612778,PUE,COAPB,"Coatzingo, Pue.",4.2
-98.059444,19.093056,PUE,CPLPB,"Capulac, Pue.",43.1
-97.516667,20.033333,PUE,CTZPB,"Cuetzalan del Progreso, Pue.",185.02
-98.275556,18.966111,PUE,ECHPB,"Echeverría, Pue.",42.03
-98.456111,19.101111,PUE,HJTPB,"Huejotzingo, Pue.",32.1
-98.540278,18.772222,PUE,HQCPB,"Huaquechula, Pue.",6.5
-98.050833,20.176389,PUE,HUAPB,"Huauchinango, Pue.",70.1
-97.815833,19.621667,PUE,IXTPB,"Ixtacamaxtitlán, Pue.",16.31
-98.466389,18.610833,PUE,IZMPB,"Izúcar de Matamoros, Pue.",5
-97.691111,19.457222,PUE,LIBPB,"Libres, Pue.",63.01
-98.231111,19.010556,PUE,MAYPB,"Mayorazgo 21 Poniente, Pue.",47.1
-97.850278,20.733056,PUE,MTLPB,"Metlaltoyuca, Pue.",100.01
-96.781389,18.360278,PUE,NARPB,"Naranjastitla, Pue.",81.9
-98.002222,20.001667,PUE,NECAXA,"Necaxa, Pue. FENIX*",40
-98.000556,20.216667,PUE,NNEPB,"Necaxa, Pue.",82.4
-97.533333,19.7,PUE,OYAPB,"Oyameles, Pue.",15.06
-98.156667,20.2775,PUE,PAHUATLAN,"Pahuatlán de Valle, Pue. SGT*",45.1
-97.251389,18.918056,PUE,PCRPB,"Paso Carretas, Pue.",21.5
-98.264722,18.2,PUE,PIXPB,"Piaxtla, Pue.",6.51
-97.883333,20.233333,PUE,PTLPB,"Patla, Pue.",58.8
-98.166667,19.05,PUE,PUOPB,"Observatorio de Puebla, Pue.",20.5
-97.616667,19.25,PUE,QUIPB,"Quimixtlán, Pue.",51.82
-97.401667,20.116111,PUE,RNAPB,"Rancho Nuevo, Pue.",136.01
-98.22,19.113056,PUE,SCRPB,"San Cristóbal Caleras, Pue.",29.72
-97.205556,20.133889,PUE,SJAPB,"San José Acateno, Pue.",111.24
-97.91,18.735,PUE,SMCPB,"San Miguel Canoa, Pue.",69.04
-97.446667,19.960833,PUE,SOLPB,"La Soledad, Pue.",63.03
-98.582222,19.330278,PUE,SRTPB,"Santa Rita Tlahuapan, Pue.",59
-97.486389,19.952778,PUE,STLPB,"Sontalaco CFE, Pue.",34.81
-97.7925,20.004444,PUE,TDRPB,"Tepango de Rodríguez, Pue.",58
-97.7525,18.878889,PUE,TECPB,"Tecamachalco, Pue.",21.4
-97.395556,18.479167,PUE,TEHPB,"Tehuacán, Pue.",65.32
-98.777222,18.451944,PUE,TELPB,"Teotlalco, Pue.",18.7
-97.805833,19.829444,PUE,TEOPB,"Tetela de Ocampo, Pue.",15.65
-97.9475,20.21,PUE,TEPPB,"Tepexic, Pue.",35.5
-97.36,19.815278,PUE,TEZPB,"Teziutlán, Pue.",46.51
-97.876111,20.315278,PUE,TLAXCALALTON,"Tlaxcalaltongo, Pue. SGT*",88.5
-96.835833,18.405,PUE,TLPPB,"Tlacotepec de Díaz, Pue.",93.51
-97.491944,19.489167,PUE,TPYPB,"Tepeyahualco, Pue.",6.02
-96.861389,18.483611,PUE,TYAPB,"Tepeyac, Pue.",124.51
-98.050833,20.176389,PUE,UDSPB,"Universidad de la Sierra, Pue.",57.51
-97.668056,20.510278,PUE,VENPB,"Venustiano Carranza, Pue.",83.4
-97.956944,20.277222,PUE,XDJPB,"Xicotepec de Juárez, Pue.",55.71
-97.585,19.859722,PUE,ZCPPB,"Zacapoaxtla, Pue.",67.1
-97.011389,18.332222,PUE,ZOQPB,"Zoquitlán, Pue.",13.02
-97.832778,20.178611,PUE,ZRGPB,"Zaragoza, Pue.",27
-100.424444,20.504167,QRO,BATQT,"El Batán, Qro.",7
-100.435556,20.604167,QRO,CARQT,"Carrillo, Qro.",21
-100.080278,20.418611,QRO,CNSQT,"Constitución de 1917, Qro.",16.7
-100.453333,20.535,QRO,EPUQT,"El Pueblito, Qro.",25
-100.413056,20.567222,QRO,GHQQT,"Gerencia Hidalgo, Qro.",6.9
-99.9625,20.198611,QRO,IDFQT,"San Ildefonso, Qro.",30.8
-100.45,20.7,QRO,JRQQT,"Juriquilla, Qro.",7.6
-100.369444,20.563333,QRO,OBSQT,"Observatorio de Querétaro, Qro.",6.1
-99.815,21.055833,QRO,PMLQT,"Peñamiller, Qro.",0
-100,20.3625,QRO,SJSQT,"San José, Qro.",7.2
-87.835556,18.28,QROO,AXCALAK,"Arrecifes Xcalak, Q. Roo SMN*",0
-86.820278,21.156667,QROO,CANQR,"Cancún, Q. Roo",6.4
-88.3275,18.500556,QROO,CHETUMALob,"Observatorio de Chetumal, Q. Roo SMN*",0
-87.300556,18.755556,QROO,CHINCHORROmar,"Banco Chinchorro, Q. Roo SEMAR*",0
-88.3275,18.500556,QROO,CHOQR,"Observatorio de Chetumal, Q. Roo",0.01
-86.946111,20.51,QROO,COZQR,"Cozumel, Q. Roo",23.9
-88.045,19.575556,QROO,FCRQR,"Observatorio de Felipe Carrillo Puerto, Q. Roo",0
-88.703611,19.752222,QROO,JMORELOS,"José María Morelos, Q. Roo SMN*",0.8
-87.486111,21.101944,QROO,KANTUNILKIN,"Kantunilkín, Q. Roo SMN*",0
-87.077778,20.634444,QROO,PDCQR,"Playa del Carmen, Q. Roo",5
-106.654167,24.047222,SIN,ACTSI,"Acatitán, Sin.",0
-109.183333,25.916667,SIN,AHMSI,"Ahome, Sin.",1.5
-107.383333,25.090278,SIN,AL2SI,"El Varejonal hidrométrica, Sin.",0
-108.7,25.7,SIN,ARCSI,"Adolfo Ruiz Cortines, Sin.",1
-107.466667,25.033333,SIN,AWSSI,"Andrew Weiss, Sin.",0
-107.5375,25.333333,SIN,BDRSI,"Badiraguato, Sin.",0.01
-108.329167,26.736111,SIN,CHXSI,"Observatorio de Choix, Sin.",7.9
-107.4,24.816667,SIN,CLCSI,"Culiacán, Sin.",0
-109.333333,26.1,SIN,CRRSI,"El Carrizo, Sin.",0.01
-108.065556,25.484722,SIN,EBLSI,"Lic. Eustaquio Buelna, Sin.",1
-108.616667,26.433333,SIN,EFTSI,"El Fuerte, Sin.",1.81
-108.316667,26.083333,SIN,GB2SI,"El Sabinal hidrométrica, Sin.",2
-108.3275,26.103056,SIN,GBESI,"Ing. Guillermo Blake Aguilar, Sin.",2
-107.911944,25.855278,SIN,GD2SI,"Bacurato hidrométrica de Gustavo Díaz Ordaz, Sin.",4
-108.091667,25.469444,SIN,GMCSI,"Guamúchil, Sin.",1
-108.466667,25.716667,SIN,GSVSI,"Guasave, Sin.",4
-107.225,25.344444,SIN,GTNSI,"Guatenipa, Sin.",0
-109.301111,25.966111,SIN,HDZSI,"Higuera de Zaragoza, Sin.",0.01
-107.059444,24.753611,SIN,JGRSI,"Juan Guerrero Alcocer, Sin.",0
-106.807222,24.571667,SIN,JLPSI,"José López Portillo, Sin.",0
-108.013889,25.9,SIN,JNASI,"Jaina, Sin.",7.02
-108.7025,26.426944,SIN,JORSI,"Josefa Ortiz de Domínguez, Sin.",0.01
-106.9,23.916667,SIN,LCRSI,"La Cruz, Sin.",0
-108.35,26.904167,SIN,LD2SI,"Huites hidrométrica, Sin.",5.5
-108.367778,26.844722,SIN,LDCSI,"Luis Donaldo Colosio, Sin.",5.5
-109,25.8,SIN,MCHSI,"Los Mochis, Sin.",1.4
-106.4,23.233333,SIN,MZTSI,"Observatorio de Mazatlán, Sin.",0
-107.188056,24.251111,SIN,OBISPO,"Obispo, Sin. SMN*",0
-107.440556,24.634722,SIN,OBSSI,"Observatorio de Culiacán, Sin.",0
-108.58,26.509722,SIN,PMHSI,"Miguel Hidalgo, Sin.",1.01
-106.466667,23.5625,SIN,QLTSI,"Quelite, Sin.",0
-107.756111,25.124722,SIN,RAVSI,"Estación Rancho Viejo, Sin.",0.03
-105.85,22.983333,SIN,RSRSI,"Rosario, Sin.",0
-107.843333,25.485556,SIN,SANJUAN,"San Juan, Sin. SMN*",0.4
-106.952778,24.484722,SIN,SCRSI,"Santa Cruz, Sin.",0.02
-108.779167,26.073611,SIN,SFRSI,"Sufragio, Sin.",0.11
-107.1,24.45,SIN,SLRSI,"San Lorenzo, Sin.",0
-106.695833,24.121944,SIN,SLTSI,"Ing. Aurelio Benassini Vizcaíno, Sin.",0
-107.158333,24.813889,SIN,SN2SI,"Sanalona hidrométrica, Sin.",0
-107.139444,24.800556,SIN,SNLSI,"Sanalona, Sin.",0
-106.25,23.35,SIN,SQRSI,"Siqueros, Sin.",0
-105.847222,23.088333,SIN,TORSI,"Las Tortugas, Sin.",0
-107.059722,24.751111,SIN,VINSI,"Vinoramas, Sin.",0
-108.358611,25.739167,SIN,ZOPSI,"El Zopilote, Sin.",4
-98.558333,21.972222,SLP,AJTSL,"Las Adjuntas, S.L.P.",30.3
-98.955833,21.748889,SLP,BLMSL,"Ballesmi, S.L.P.",195.6
-99.030833,21.979722,SLP,CDVALLES,"Ciudad Valles, S.L.P. SMN*",32.4
-100.283056,22.431667,SLP,CTSSL,"Cerritos, S.L.P.",21
-99.239444,21.906944,SLP,GANSL,"Gallinas, S.L.P.",121.8
-100.820556,21.88,SLP,IVGSL,"Valentín Gama, S.L.P.",5.61
-98.5575,21.965833,SLP,LASADJUNTASGN,"Las Adjuntas, S.L.P. SGT*",7.9
-100.665833,23.6475,SLP,MA2SL,"Matehuala, S.L.P. SMN*",18.4
-100.642778,23.656944,SLP,MATSL,"Matehuala, S.L.P.",32.01
-99.159444,22.12,SLP,MICSL,"Micos, S.L.P.",157.7
-98.8,21.333333,SLP,MTPSL,"Observatorio de Matlapa, S.L.P.",102.3
-99.32,22.523333,SLP,NRJSL,"Naranjos, S.L.P.",40.6
-100.762222,21.849722,SLP,OCTSL,"Ojo Caliente, S.L.P.",5.61
-99.830556,21.651111,SLP,PMYSL,"Pedro Montoya, S.L.P.",22.11
-98.939722,21.847222,SLP,PUJSL,"El Pujal, S.L.P.",124.8
-98.888611,21.425,SLP,RQTSL,"Requetemu, S.L.P.",80.4
-99.995,21.931389,SLP,RVDSL,"Observatorio de Río Verde, S.L.P.",0
-101,22.2,SLP,SGRSL,"Soledad Graciano, S.L.P.",1.7
-101.019167,22.148056,SLP,SLPSL,"Observatorio de San Luis Potosí, S.L.P.",4.9
-99.055833,22.02,SLP,STRSL,"Santa Rosa, S.L.P.",111.7
-98.617222,21.692778,SLP,SVTSL,"San Vicente, S.L.P.",65.2
-99.146111,21.822222,SLP,TANCHACHIN,"Tanchachín, S.L.P. SGT*",114.4
-98.857222,21.246667,SLP,TBLSL,"Tierra Blanca, S.L.P.",35.6
-100.548333,21.629444,SLP,TIESL,"La Muñeca, S.L.P.",0
-98.773333,22.003611,SLP,TMISL,"Observatorio de Tamuín, S.L.P.",40.8
-98.758889,21.241111,SLP,TMTSL,"Temamatla, S.L.P.",148.7
-110.226111,29.825,SON,ACNSO,"Aconchi, Son.",0
-109.887778,27.75,SON,AGCSO,"Agua Caliente, Son.",0
-108.937778,27.021667,SON,ALMSO,"Álamos, Son.",0
-111.834444,30.714444,SON,ALTSO,"Observatorio de Altar, Son.",0
-109.8925,27.8225,SON,AOBSO,"Alvaro Obregón, Son.",0
-109.106667,27.226111,SON,ARCSO,"Adolfo Ruiz Cortines, Son.",0
-109.088611,30.07,SON,ARISO,"Aribabi, Son.",1.6
-110.92,29.076667,SON,ARLSO,"Abelardo Rodríguez Luján, Son.",0
-110.1675,30.335833,SON,ARZSO,"Arizpe, Son.",0
-108.931667,30.355278,SON,BCRSO,"Bacerac, Son.",1
-112.435278,30.771944,SON,CABORCA,"Caborca, Son. SMN*",4
-109.625,27.416667,SON,CCRSO,"Cocoraque, Son.",0.01
-111.516389,30.873333,SON,CHTSO,"Cuauhtémoc, Son.",15
-109.492222,27.011944,SON,CINSO,"Casa del Ciano, Son.",0.4
-110.736389,29.472222,SON,CJNSO,"El Cajón, Son.",0
-110.290833,30.98,SON,CNNSO,"Cananea, Son.",2.1
-109.931944,27.496389,SON,COBSO,"Ciudad Obregón, Son.",0.01
-108.7625,26.603611,SON,CZNSO,"Cazanate, Son.",0.12
-109.233333,29.2,SON,ECBSO,"El Cubil, Son.",0
-110.8,27.95,SON,EPLSO,"Observatorio de Empalme, Son.",0
-110.85,27.95,SON,GYMSO,"Guaymas, Son.",0
-110.916667,29.066667,SON,HM2SO,"Observatorio de Hermosillo, Son.",0
-110.925833,29.073056,SON,HMNSO,"Hermosillo, Son.",0
-108.957222,30.210556,SON,HSHSO,"Huachinera, Son.",7
-110.886944,30.761667,SON,IMRSO,"Imuris, Son.",3
-110.396944,28.426389,SON,IRASO,"Ignacio R. Alatorre, Son.",0
-109.378889,30.437778,SON,LCDSO,"Lázaro Cárdenas, Son.",0
-109.402222,26.806667,SON,MMNSO,"Mumuncuera, Son.",0
-110.947222,31.318889,SON,NGLSO,"Nogales, Son.",0.2
-110.913889,31.297778,SON,NOGALES,"Nogales, Son. SMN*",0.2
-109.443333,27.071944,SON,NVJSO,"Navojoa, Son.",0.01
-112.85,31.866667,SON,NYNSO,"Sonoyta, Son.",14
-109.932222,27.3725,SON,OBOSO,"Observatorio Cd. Obregón, Son.",0.01
-109.083333,29.433333,SON,PDNSO,"Paso Nácori, Son.",0
-109.642222,28.976667,SON,PECSO,"Plutarco Elías Calles, Son.",0
-110.725556,29.2125,SON,PMOSO,"Ing. Rodolfo Félix Valdés, Son.",0
-113.550833,31.352778,SON,PT2SO,"Observatorio de Puerto Peñasco, Son.",0
-110.308333,28.472222,SON,PTASO,"Punta de Agua 2, Son.",0
-112.1,30.697778,SON,PTQSO,"Pitiquito, Son.",1
-111.021389,30.050556,SON,QRBSO,"Querobabi, Son.",0.2
-108.876667,27.411944,SON,SBNSO,"San Bernardo, Son.",1.02
-110.246944,27.413056,SON,SI2SO,"San Ignacio, Son.",0
-109.623611,27.025833,SON,SPESO,"San Pedro, Son.",0
-111.445278,30.394722,SON,SRSSO,"Santa Rosa 2, Son.",4.6
-109.358333,27.171111,SON,TESSO,"Tesia, Son.",0
-109.531667,29.534722,SON,TPCSO,"Tepache, Son.",0
-109.2125,27.658333,SON,TSOSO,"Tesocoma, Son.",0.3
-110.289722,27.643611,SON,VCMSO,"Vícam, Son.",0.01
-108.927778,28.371389,SON,YCRSO,"Yécora, Son.",4.51
-91.483333,17.433333,TAB,BDCTB,"Boca del Cerro, Tab.",34.5
-93.376389,18.001111,TAB,CARTB,"Cárdenas, Tab.",27
-92.814722,18.043611,TAB,EPOTB,"El Porvenir, Tab.",18
-93,17.975,TAB,GONTB,"González, Tab.",12.6
-92.6,17.766667,TAB,MACTB,"Macuspana, Tab.",21.3
-93.316111,17.954444,TAB,MEZCALAPA,"Mezcalapa, Tab. SGT*",34.8
-92.929444,17.98,TAB,OBSTB,"Observatorio de Villahermosa, Tab.",36.9
-92.75,17.380556,TAB,OXOTB,"Oxolotán, Tab.",63.6
-93.33,18.42,TAB,PARAISO,"Paraíso, Tab. SMN*",24
-93.879167,17.854167,TAB,PNVTB,"Pueblo Nuevo, Tab.",29.5
-92.9375,17.566667,TAB,PUYTB,"Puyacatengo, Tab.",20.3
-93.275556,17.996944,TAB,SAMTB,"Samaria, Tab.",39.1
-92.966667,17.566667,TAB,TEATB,"Teapa, Tab.",20.5
-93.8325,17.965556,TAB,ZAMAPA2ASECC,"Zamapa 2a. Sección, Tab. Protección Civil*",41.6
-98.370556,24.046667,TAMP,ABASOLO,"Abasolo, Tamps. SGT*",6.9
-98.39,24.065556,TAMP,ABSTP,"Abasolo, Tamps.",6.1
-99.145556,22.986944,TAMP,AHLTP,"Ahualulco, Tamps.",20.3
-97.926944,22.386111,TAMP,BALTP,"Bombas Altamira, Tamps.",31.7
-99.215278,24.103333,TAMP,BARRETALI,"Barretal Uno, Tamps. SGT*",235.9
-99.214444,24.102778,TAMP,BARRETALII,"Barretal Dos, Tamps. SGT*",196.1
-99.123056,24.080556,TAMP,BR1TP,"El Barretal Uno, Tamps.",236.3
-99.215,24.1025,TAMP,BRRTP,"El Barretal, Tamps.",197.8
-98.5975,26.238056,TAMP,CDOTP,"S J 2 18 Ciudad Díaz Ordaz, Tamps.",9.53
-98.8,26.25,TAMP,CMGTP,"S J 2 11 Camargo, Tamps.",30.42
-99.148611,26.430556,TAMP,CMRTP,"Mier, Tamps.",28.91
-97.817778,25.966389,TAMP,CONTP,"Control, Tamps.",11.72
-98.935833,23.939167,TAMP,CORTP,"Corona, Tamps.",163.9
-99.166667,23.716667,TAMP,CVCTP,"Observatorio de Ciudad Victoria, Tamps.",145.2
-99.1875,23.730278,TAMP,CVTTP,"Ciudad Victoria, Tamps.",115.2
-99.078611,23.384444,TAMP,ENNTP,"La Encantada, Tamps.",9.2
-98.691667,22.605,TAMP,ERCTP,"Estudiante Ramiro Caballero Dorantes, Tamps.",7.4
-98.159167,24.841944,TAMP,FDOTP,"San Fernando, Tamps.",4
-99.170556,26.560278,TAMP,FLCTP,"Internacional Falcón, Tamps.",51.5
-99.154722,23.046667,TAMP,GOMEZFARIAS,"Gómez Farías, Tamps. SGT*",68.7
-99.548333,26.816944,TAMP,LASTORTILLASC,"Las Tortillas Río Salado, Tamps. CILA*",28.2
