LON,LAT,EDO,CLAVE,ESTACION,may-23
-103.983333,26.549722,DGO,LAFLOR,"La Flor de Jimulco, Dgo. SMN*",9.8
-105.015833,25.594167,DGO,LCRDR,"Lázaro Cárdenas, Dgo.",4.34
-105.466111,24.185833,DGO,LVEDR,"Las Vegas, Dgo. SMN*",0
-103.7475,26.686389,DGO,MAPIMI,"Mapimí, Dgo. SMN*",24.6
-103.85,25.816667,DGO,MPMDR,"Mapimí, Dgo.",20.61
-104.6,24.1,DGO,OBSDR,"Observatorio de Durango, Dgo.",7.43
-104.558333,25.181944,DGO,RDODR,"Rodeo, Dgo.",3.51
-105.443056,25.225,DGO,SACDR,"Salomé Acosta, Dgo.",0.02
-105.560833,26.436667,DGO,SGBDR,"San Gabriel, Dgo.",18
-102.778056,24.630556,DGO,SJGDR,"San Juan de Guadalupe, Dgo.",16
-104.276944,25.085,DGO,SLCDR,"San Luis del Cordero, Dgo.",36.56
-104.2925,25.564167,DGO,SPGDR,"San Pedro del Gallo, Dgo.",27.96
-105.422222,25.0375,DGO,SPPDR,"Santiago Papasquiaro, Dgo.",13.62
-105.566667,26.084444,DGO,SRDDR,"Sardinas, Dgo.",13.06
-102.785,24.563056,DGO,TGRDR,"El Tigre, Dgo.",0
-105.506111,26.447778,DGO,VOCDR,"Villa Ocampo, Dgo.",14.02
-99.906667,16.849722,GRO,ACAGR,"Acapulco, Gro.",0
-99.516944,17.576389,GRO,AERGR,"Observatorio de Chilpancingo Aeropuerto, Gro.",21.3
-100.5175,18.075833,GRO,AFIGR,"Andrés Figueroa, Gro.",27.11
-100.5,18.154167,GRO,AJCGR,"Ajuchitlán, Gro.",38.1
-100.433333,17.210278,GRO,ATYGR,"Atoyac, Gro.",4.5
-99.400833,18.459444,GRO,BVSGR,"Buenavista, Gro.",25
-100.658333,18.350556,GRO,CA2GR,"Ciudad Altamirano, Gro. SMN*",0
-100.664444,18.358611,GRO,CALGR,"Ciudad Altamirano, Gro.",0
-99.701111,17.672222,GRO,CCHGR,"Chichihualco, Gro.",63
-100.089444,17.008889,GRO,CDBGR,"Coyuca de Benítez, Gro.",0.8
-99.5,17.545278,GRO,CHIGR,"Chilpancingo, Gro.",33.2
-99.175833,17.608611,GRO,CHLGR,"Chilapa, Gro.",93
-98.411944,16.47,GRO,CNLGR,"Cuajinicuilapa, Gro.",3.5
-98.970833,16.614722,GRO,COPGR,"Copala, Gro.",80.2
-101.054444,17.376944,GRO,CYQGR,"Coyuquilla, Gro.",0
-99.995556,17.947778,GRO,ECAGR,"Ing. Carlos Ramírez Ulloa, Gro.",40
-99.516667,17.233333,GRO,EOCGR,"El Ocotito, Gro.",49.9
-99.332778,18.3025,GRO,HTZGR,"Huitzuco, Gro.",72
-99.55,18.349722,GRO,IGLGR,"Iguala, Gro.",67
-98.513333,17.6225,GRO,IXTGR,"Ixcateopan de Tlapa, Gro.",96
-101.003056,18.418611,GRO,LCLGR,"La Calera, Gro.",0
-99.235,16.76,GRO,LDGGR,"Las Vigas, Gro.",1
-99.799722,16.8,GRO,ODAGR,"Observatorio de Acapulco, Gro.",3.6
-99.5,17.6,GRO,ODZGR,"Observatorio de Zumpango, Gro.",67.5
-98.729722,17.777778,GRO,OLNGR,"Olinalá, Gro.",37.01
-98.433333,16.683333,GRO,OMEGR,"Ometepec, Gro.",36.2
-99.45,17.483333,GRO,PETGR,"Petaquillas, Gro.",32
-99.166111,16.823611,GRO,RMEGR,"Revolución Mexicana, Gro.",1
-100.472778,17.139444,GRO,SJEGR,"San Jerónimo, Gro.",14.6
-99.605278,18.554444,GRO,TAXGR,"Taxco, Gro.",80
-99.526389,17.1675,GRO,TCOGR,"Tierra Colorada, Gro.",0
-99.976389,17.789722,GRO,TLAGR,"Tlacotepec, Gro.",100.8
-98.6,17.5,GRO,TLPGR,"Tlapa, Gro.",91.3
-99.399444,17.568056,GRO,TXTGR,"Tixtla, Gro.",33.5
-100.265833,18.382778,GRO,VGRGR,"Vicente Guerrero, Gro.",8
-99.466111,18.295833,GRO,VTRGR,"Valerio Trujano, Gro.",41.4
-98.488333,17.903889,GRO,XXHGR,"Xochihuehuetlán, Gro.",109.8
-101.548889,17.645278,GRO,ZHTGR,"Zihuatanejo, Gro.",22
-101.554167,17.645,GRO,ZIHUATANEJO,"Zihuatanejo, Gro. SMN*",11.4
-101.536667,20.446944,GTO,ABSGJ,"Abasolo, Gto.",16.51
-100.712222,20.0325,GTO,ACNGJ,"Acámbaro, Gto.",26.11
-100.683333,20.533333,GTO,AEGGJ,"Apaseo el Grande, Gto.",16.82
-100.5825,20.553889,GTO,AMCGJ,"Ameche, Gto.",11.03
-101.370833,20.712778,GTO,ANSGJ,"Arandas, Gto.",12.72
-100.620833,20.454167,GTO,APSGJ,"Apaseo el Alto, Gto.",19.54
-101.625556,20.499167,GTO,ATBGJ,"Agua Tibia, Gto.",13.01
-101.838333,21.048611,GTO,BRRGJ,"El Barrial, Gto.",4.94
-100.816667,20.536389,GTO,CLYGJ,"Celaya, Gto.",24.9
-101.474722,21.068056,GTO,COMGJ,"Comanjilla, Gto.",7
-100.363333,20.198333,GTO,CORGJ,"Coroneo, Gto.",55.5
-101.630278,20.506667,GTO,CORRALEJO,"Corralejo Hidalgo, Gto. Protección Civil*",9.59
-101.666667,20.616667,GTO,CRMGJ,"Cuerámaro, Gto.",14
-100.962778,20.487778,GTO,CRTGJ,"Cortázar, Gto.",7.7
-100.9,20.95,GTO,CSRGJ,"Cinco Señores, Gto.",10.48
-101.6675,21.195278,GTO,CSTGJ,"Los Castillos, Gto.",13.12
-100.933333,21.15,GTO,DHGGJ,"Dolores Hidalgo, Gto.",9.02
-101.835278,21.05,GTO,EBAGJ,"El Barrial, Gto.",4.94
-100.9,20.279722,GTO,ECBGJ,"El Cubo, Gto.",12.11
-101.244444,20.872222,GTO,ECHGJ,"El Chapín, Gto.",10.54
-101.37,20.715833,GTO,ECNGJ,"El Conejo, Gto.",6.72
-101.678889,21.173611,GTO,EPLGJ,"El Palote, Gto.",7.03
-101.996667,20.800556,GTO,FRIAS,"Frías, Gto. Protección Civil*",6.858
-101.7425,20.439167,GTO,GLNGJ,"La Golondrina, Gto.",17.01
-101.266111,21.014722,GTO,GTOGJ,"Observatorio de Guanajuato, Gto.",20.54
-100.825833,20.848056,GTO,IALGJ,"Ignacio Allende, Gto.",13.22
-101.35,20.683333,GTO,IRPGJ,"Irapuato, Gto.",55.13
-100.518333,20.145556,GTO,JCRGJ,"Jerécuaro, Gto.",25.31
-101.844167,20.675278,GTO,LADGJ,"Las Adjuntas, Gto.",8.2
-101.073056,20.286944,GTO,LDYGJ,"Laguna de Yuriria, Gto.",6.56
-101.693333,21.136389,GTO,LENGJ,"León, Gto.",6.01
-101.594444,20.842778,GTO,LGVGJ,"Presa la Gavia, Gto.",9
-101.358889,20.276111,GTO,LJIGJ,"Las Jícamas, Gto.",8
-101.107778,21.324167,GTO,LQMGJ,"La Quemada, Gto.",30.3
-100.501944,21.223611,GTO,MINERALPOZOS,"Mineral de Pozos, Gto. Protección Civil*",1
-101.48,21.65,GTO,OCMGJ,"Ocampo, Gto.",25
-101.111389,20.5225,GTO,PERGJ,"Pericos, Gto.",19.04
-100.878333,21.105,GTO,PNLGJ,"Peñuelitas, Gto.",22
-100.496111,21.22,GTO,POZGJ,"Pozos, Gto.",76.51
-101.287778,20.867222,GTO,PRSGJ,"La Purísima, Gto.",12.52
-101.216667,21.483333,GTO,SFEGJ,"San Felipe, Gto.",29.8
-99.831389,21.320833,GTO,SGORDAII,"Sierra Gorda 2, Gto. SMN*",61.6
-101.016667,20.4,GTO,SJLGJ,"Santa Julia, Gto.",6.7
-101.199444,20.565833,GTO,SLMGJ,"Salamanca, Gto.",10.64
-100.669722,20.055278,GTO,SLSGJ,"Solís, Gto.",16.12
-100.885833,20.216667,GTO,SLVGJ,"Salvatierra, Gto.",33.34
-100.751944,20.8975,GTO,SMAGJ,"San Miguel de Allende, Gto.",14.41
-100.745833,20.577778,GTO,SMOGJ,"San Miguel Octopan, Gto.",21.3
-101.066944,20.298333,GTO,SRTGJ,"Santa Rita, Gto.",11.62
-101.3,20.6,GTO,TEMGJ,"Temascatío, Gto.",17.55
-101.178889,20.382778,GTO,VDSGJ,"Valle de Santiago, Gto.",27.5
-100.0925,21.298889,GTO,XICGJ,"Xichú, Gto.",60.03
-98.941667,20.268056,HGO,ACTHD,"Actopan, Hgo.",102
-98.348056,21.019444,HGO,ATCHD,"Atlapexco, Hgo.",147
-98.716111,20.185556,HGO,ELCHICO,"El Chico, Hgo. SMN*",69.6
-99.36,20.163889,HGO,ENDHD,"Endhó, Hgo.",75.5
-98.076111,20.46,HGO,HHTHD,"Huehuetla, Hgo.",55.9
-98.416667,21.15,HGO,HJTHD,"Huejutla, Hgo.",182.6
-99.220833,20.481944,HGO,IXMHD,"Ixmiquilpan, Hgo.",80.7
-98.128333,20.135556,HGO,LLAHD,"La Laguna, Hgo.",5.25
-98.757222,20.591667,HGO,LMTHD,"Metztitlán, Hgo.",52.79
-99.218611,20.2375,HGO,MXQHD,"Mixquiahuala, Hgo.",54.5
-98.6,21.166667,HGO,ORZHD,"San Felipe Orizatlán, Hgo.",406.01
-98.7475,20.123333,HGO,PCOHD,"Observatorio de Pachuca, Hgo.",155.8
-98.334722,20.0575,HGO,PERHD,"La Esperanza, Hgo.",104.12
-99.329444,20.359722,HGO,PRGHD,"Javier Rojo Gómez, Hgo.",41.1
-99.310833,19.963056,HGO,PRQHD,"Requena, Hgo.",48
-99.375833,20.435556,HGO,PVAHD,"Vicente Aguirre, Hgo.",33
-98.369444,20.083333,HGO,TLGHD,"Observatorio de Tulancingo, Hgo.",70.61
-98.658611,20.991667,HGO,TLNHD,"Tlanchinol, Hgo.",91.42
-99.501111,20.663333,HGO,ZMPHD,"Ing. Fernando Hiriart Balderrama, Hgo.",55.1
-98.647222,20.652778,HGO,ZXTHD,"Zacualtipán, Hgo.",13
-103.133333,20.316667,JAL,ACHAPALAGDL,"Acueducto Chapala Guadalajara, Jal. SGT*",3.4
-103.228611,22.325833,JAL,ACHZC,"Achimec, Jal.",0.32
-102.436944,21.599444,JAL,AJJJL,"Ajojucar, Jal.",4
-103.091944,20.397222,JAL,ATQJL,"Atequiza, Jal.",9.71
-104.063611,19.914444,JAL,BBAJL,"Basilio Vadillo, Jal.",0.01
-103.724444,22.406111,JAL,BCSJL,"Bocas, Jal.",0.01
-103.782778,21.831667,JAL,BLNJL,"Bolaños, Jal.",0
-103.465278,19.697778,JAL,CGZJL,"Observatorio de Ciudad Guzmán, Jal.",5.6
-103.201944,20.290556,JAL,CHAJL,"Chapala 1, Jal. SMN*",5.08
-104.555278,19.627778,JAL,CHFJL,"El Chiflón, Jal.",0
-102.774167,19.287778,JAL,CHLMC,"Constitución de Apatzingán, Jal.",0
-104.561944,19.2375,JAL,CIHJL,"Cihuatlán, Jal.",0
-105.129722,19.9975,JAL,CPEJL,"Cajón de Peña, Jal.",0
-104.780833,20.479722,JAL,CRNJL,"Corrinchis, Jal.",0.02
-101.7375,21.497778,JAL,CRTJL,"El Cuarenta, Jal.",16.9
-105.218333,20.593333,JAL,CULJL,"Cuale, Jal.",10.9
-103.45,21.066667,JAL,CXTJL,"Cuixtla, Jal.",0
-102.976111,20.681389,JAL,EGCJL,"Ing. Elías González Chávez, Jal.",4.69
-103.335,20.723333,JAL,EXPJL,"La Experiencia, Jal.",3.9
-103.354444,20.680556,JAL,GUAJL,"Guadalajara Centro, Jal.",0
-103.392778,20.706667,JAL,GUCJL,"Observatorio de Guadalajara, Jal.",0
-103.651111,20.466944,JAL,HRTJL,"Hurtado, Jal.",4
-102.25,20.483333,JAL,HUAJL,"Huascato, Jal.",3.51
-102.705833,20.293889,JAL,JMYJL,"Jamay, Jal.",10.2
-103.201667,20.290556,JAL,LDCJL,"Lago de Chapala, Jal.",4.2
-101.919722,21.359722,JAL,LDMJL,"Lagos de Moreno, Jal.",0.21
-103.033333,20.316667,JAL,MEZCALA,"Mezcala Poncitlán, Jal. SGT*",7.4
-103.590833,19.592222,JAL,NEVADOCOLIMA,"Nevado de Colima, Jal. SMN*",6.4
-101.916667,21.366667,JAL,OLMJL,"Observatorio de Lagos de Moreno, Jal.",0.5
-104.105833,21.196944,JAL,PLYJL,"Ing. Alfredo Elías Ayub, Jal.",0
-102.231944,20.491111,JAL,POLJL,"Ing. Guillermo Lugo Sanabria, Jal.",5.01
-104.05,20.55,JAL,RAMJL,"Río Ameca, Jal.",6.9
-105.133611,19.998611,JAL,RIOTOMATLAN,"Río Tomatlán, Jal. SMN*",0
-101.835556,21.359167,JAL,SA1JL,"La Sauceda, Jal.",2.9
-101.85,21.35,JAL,SAUJL,"La Sauceda, Jal.",4.4
-102.5,21.3,JAL,SGRJL,"San Gaspar de los Reyes, Jal.",0
-103.9175,19.463611,JAL,SMANANTLANI,"Sierra Manatlán 1, Jal. SMN*",4.4
-103.705556,20.908889,JAL,SRSJL,"Manuel M. Diéguez, Jal.",0
-102.583333,21.45,JAL,TCAJL,"Teocaltiche, Jal.",4.02
-104.320278,20.036111,JAL,TCTJL,"Tacotán, Jal.",1
-103.198611,22.171944,JAL,TENJL,"Tenasco, Jal.",0
-103.316667,20.583333,JAL,TLAJL,"Tlaquepaque, Jal.",0
-104.370278,19.976111,JAL,TMLJL,"Ramón Corona Madrigal General, Jal.",10.2
-103.396667,18.967222,JAL,TRJCM,"Solidaridad, Jal.",0
-103.183333,20.15,JAL,TUXCUECA,"Tuxcueca, Jal. SGT*",3.8
-103.845833,20.596389,JAL,VEGJL,"Ing. Santiago Camarena, Jal.",0
-98.655278,19.118611,MEX,ALTZOMONI,"Altzomoni, Méx. SMN*",43.6
-98.9125,19.543889,MEX,ATEMX,"Atenco, Méx.",38.96
-99.866667,19.783333,MEX,ATPMX,"Atlacomulco Prepa., Méx.",99.81
-99.184722,19.580833,MEX,BARRIENTOS,"Planta de bombeo Barrientos, Méx. SEGIAGUA",43.48
-100.436389,18.781111,MEX,BEJMX,"Bejucos, Méx.",5.4
-99.283333,19.436389,MEX,BOSQUEREAL,"Bosque Real, Méx. UNAM*",65.55
-99.7,19.333333,MEX,CALMX,"Calixtlahuaca, Méx.",78.13
-99.298611,19.406667,MEX,CDBMX,"Caída del Borracho, Méx.",0
-99.511667,19.205,MEX,CGCMX,"Gerencia Conagua CODAGEM, Méx.",110.12
-99.041667,19.593889,MEX,CHICONAUTLAI,"Chiconautla 1, Méx. SEGIAGUA",51.06
-100.152778,19.350556,MEX,CHIMX,"Chilesdo, Méx.",79.03
-98.884722,19.483333,MEX,CHPMX,"Chapingo, Méx.",64.3
-99.301667,19.695,MEX,CNPMX,"La Concepción, Méx.",60
-99.714167,19.291111,MEX,COBMX,"Observatorio de Toluca, Méx.",109.13
-100.225,19.178889,MEX,COLMX,"Colorines, Méx.",62.31
-99.559722,19.884722,MEX,DNXMX,"Danxho, Méx.",71.01
-99.238333,19.453611,MEX,EMOMX,"El Molinito Río Hondo, Méx.",38.08
-99.252222,19.635556,MEX,GDLMX,"Sierra de Guadalupe, Méx.",73
-98.917222,19.578889,MEX,GRDMX,"La Grande, Méx.",56.86
-99.250833,19.415833,MEX,HERRADURA,"Herradura, Méx. UNAM*",36.41
-99.696944,20.046389,MEX,HPNMX,"Huapango, Méx.",54.54
-99.769444,19.5675,MEX,IXCMX,"Ixtlahuaca, Méx.",135.82
-99.05,19.633333,MEX,K27MX,"km 27+250, Méx.",57.84
-100.075833,19.389444,MEX,LBEMX,"Los Berros, Méx.",88.75
-99.220833,19.4775,MEX,MBLMX,"Molino Blanco, Méx.",54.01
-99.243333,19.473889,MEX,NAUCALPAN,"Naucalpan, Méx. UNAM*",29.83
-99.683333,19.116667,MEX,NEVMX,"Nevado de Toluca, Méx. SMN*",97.27
-99.420833,18.990833,MEX,OCUMX,"Ocuilán de Arteaga, Méx.",103.52
-99.184722,19.580833,MEX,PBTMX,"Planta de bombeo Barrientos, Méx.",45.26
-99.017222,19.656667,MEX,PCCMX,"Planta Chiconautla 2, Méx.",10.4
-99.181944,19.743056,MEX,PCGMX,"Puente Colgante, Méx.",87.52
-99.010278,19.636944,MEX,PCTMX,"Planta Chiconautla 1, Méx.",50.81
-99.728333,18.928333,MEX,PDZMX,"Porfirio Díaz, Méx.",168
-99.790278,19.829167,MEX,PFBMX,"Francisco José Trinidad Fabela, Méx.",69
-99.775,19.461667,MEX,PIRMX,"Ignacio Ramírez, Méx.",84.24
-99.248889,19.429444,MEX,PLMMX,"Palmas, Méx.",13.71
-99.260833,19.526944,MEX,PMDMX,"Madín, Méx.",52.6
-99.739722,20.124167,MEX,PMNMX,"El Molino, Méx.",46.56
-99.864444,20.038611,MEX,PNDMX,"Ñadó, Méx.",71.02
-99.283333,19.453611,MEX,PTLMX,"Presa Totolica, Méx.",33.62
-99.603333,19.213333,MEX,RECMX,"Rectoría, Méx.",119.75
-98.910556,19.531944,MEX,SADMX,"San Andrés, Méx.",32.01
-99.703889,19.465556,MEX,SB2MX,"San Bernabé, Méx.",61
-99.704722,19.465833,MEX,SBBMX,"José Antonio Alzate, Méx.",89
-99.764722,19.238333,MEX,SJHMX,"San Juan de las Huertas, Méx.",199.6
-99.227778,19.435278,MEX,SJQMX,"San Joaquín, Méx.",34.54
-98.870833,19.190278,MEX,SLAMX,"San Luis Ameca, Méx.",34.42
-99.741667,19.591667,MEX,SLBMX,"San Bartolo del Llano, Méx.",104
-99.8,19.633333,MEX,SMLMX,"Santa María del Llano, Méx.",191.01
-98.895833,19.258333,MEX,SNLMX,"Chalco San Lucas, Méx.",31.6
-98.960556,19.320833,MEX,SSCDF,"La Caldera Subestación eléctrica Santa Lucía, Méx.",46.73
-99.799167,19.343056,MEX,TBRMX,"Tres Barrancas, Méx.",54.71
-99.935833,18.931389,MEX,TESMX,"Texcaltitlán, Méx.",115.11
-99.905278,19.856944,MEX,TJCMX,"El Tejocote, Méx.",58.74
-99.961389,19.660833,MEX,TPTMX,"San Andrés Tepetitlán, Méx.",98.41
-99.6125,19.428056,MEX,TROMX,"Trojes, Méx.",74.5
-99.243611,19.466389,MEX,TTLMX,"Totolica hidrométrica, Méx.",43.41
-99.123889,19.904722,MEX,TTQMX,"Tajo de Tequixquiac, Méx.",77.34
-99.385278,19.834722,MEX,TXMHD,"Taxhimay, Méx.",42.04
-100.084722,19.375556,MEX,VALLEDEBRAVO,"Valle de Bravo, Méx. SMN*",80.6
-100.18,19.2075,MEX,VBRMX,"Valle de Bravo, Méx.",104.53
-99.211667,19.510278,MEX,VDCDF,"Vaso de Cristo, Méx.",0
-99.334167,19.382222,MEX,VNDMX,"El Venado, Méx.",0
-100.055556,19.461667,MEX,VVCMX,"Villa Victoria, Méx.",92.21
-100.608889,19.579722,MICH,AGOMC,"Agostitlán, Mich.",19.45
-101.661111,19.926111,MICH,AMEMC,"Aristeo Mercado, Mich.",12.5
-102.371111,19.083056,MICH,APTMC,"Apatzingán, Mich.",3.2
-102.419167,20.183889,MICH,BIBMC,"Barraje de Ibarra, Mich.",15
-101.461389,20.324167,MICH,CBLMC,"Casa Blanca, Mich.",18.45
-102.265278,19.973611,MICH,CHAMC,"Chaparaco, Mich.",0.63
-100.55,19.7,MICH,CHIMC,"Ciudad Hidalgo, Mich.",84.62
-100.9,18.5,MICH,CMNMC,"Caimanera, Mich.",0
-101.259167,19.629722,MICH,COIMC,"Cointzio, Mich.",45.61
-101.861667,20.207222,MICH,CORMC,"Corrales, Mich.",1.45
-102.586389,20.253889,MICH,CUUMC,"Cumuato, Mich.",15
-100.421111,19.387778,MICH,DBOMC,"El Bosque, Mich.",72.71
-100.45,19.966667,MICH,EGIMC,"El Gigante, Mich.",22.4
-102.541389,19.979167,MICH,GUAMC,"Guaracha, Mich.",17
-101.883333,18.266667,MICH,INFMC,"Infiernillo, Mich.",0
-102.6,19.958333,MICH,JARMC,"Jaripo, Mich.",43.76
-101.626667,20.248889,MICH,LANMC,"Los Ángeles, Mich.",12.3
-102.865556,19.210833,MICH,LOLMC,"Los Olivos, Mich.",0
-102.004444,20.354444,MICH,LPDMC,"La Piedad, Mich.",13.4
-102.133333,18.848611,MICH,LPNMC,"Los Panches, Mich.",2.3
-102.2,18.8,MICH,LPSMC,"La Pastoría, Mich.",5.4
-101.1,19.7,MICH,MCEMC,"Morelia Centro, Mich.",31.82
-100.873611,19.829167,MICH,MLPMC,"Malpaís, Mich.",43.82
-101.2,19.7,MICH,MNOMC,"Observatorio de Morelia Norte, Mich.",47.4
-101.724444,20.127222,MICH,MOCMC,"Melchor Ocampo, Mich.",9.04
-101.176111,19.688611,MICH,MORMC,"Morelia DDR 020, Mich.",17.16
-100.439167,19.890833,MICH,MRVMC,"Maravatío, Mich.",46.04
-101.044167,19.826944,MICH,PDBMC,"Planta de bombeo, Mich.",12.04
-101.102778,18.538889,MICH,PINZANESCFE,"Pinzanes, Mich. CFE*",28.6
-101.6,20.3,MICH,PORMC,"Pastor Ortiz, Mich.",19.67
-100.684167,19.621389,MICH,PUCMC,"Pucuato, Mich.",0
-102.136944,19.961389,MICH,PUREPETIRO,"Presa Urepetiro, Mich. SGT*",0
-102.716667,20.066667,MICH,SAHMC,"Sahuayo, Mich.",30.5
-102.464722,20.208333,MICH,SCRMC,"San Cristóbal, Mich.",19.5
-102.651389,19.839444,MICH,SJUMC,"San Juanico, Mich.",19
-102.4,20.1,MICH,SSIMC,"San Simón, Mich.",11.5
-100.229167,20.000278,MICH,TEPMC,"Tepuxtepec, Mich.",44.91
-102.137778,19.962222,MICH,UREMC,"Urepetiro, Mich.",0.58
-102.180278,18.048333,MICH,VILMC,"José María Morelos y Pavón, Mich.",0
-101.746944,19.923056,MICH,VJIMC,"Villa Jiménez, Mich.",17.22
-102.283056,20.3375,MICH,YURMC,"Yurécuaro, Mich.",1
-101.795,19.805278,MICH,ZCAMC,"Zacapu, Mich.",15.02
-101.931944,18.921111,MICH,ZICMC,"Zicuirán, Mich.",0
-98.829167,18.947222,MOR,ACHMR,"Achichipico, Mor.",43.31
-99.258056,18.734722,MOR,ALUMR,"Alpuyeca, Mor.",60.2
-99.376944,18.596111,MOR,AMCMR,"Amacuzac, Mor.",46.2
-98.771111,18.755278,MOR,AMIMR,"Amilcingo, Mor.",77
-99.463611,18.68,MOR,APAMR,"Apancingo, Mor.",66.6
-98.928056,18.936667,MOR,ATLMR,"Atlatlahucan, Mor.",26.6
-98.955278,18.850556,MOR,CASMR,"Casasano, Mor.",17.54
-98.714444,18.583056,MOR,CAYMR,"Cayehuacan, Mor.",32.36
-98.948889,18.808611,MOR,CUAMR,"Cuautla, Mor.",2.83
-99.2,18.9,MOR,CUEMR,"Cuernavaca, Mor.",24.07
-99.324722,18.862778,MOR,CUNMR,"Cuentepec, Mor.",82.03
-99.230833,18.948333,MOR,CURMR,"Secretaría de Eduación Pública Cuernavaca, Mor.",5.91
-98.954167,18.828611,MOR,CUSMR,"Cuautla SMN, Mor.",4
-99.375556,18.701667,MOR,CUTMR,"Cuautlita, Mor.",41.36
-98.786667,18.690556,MOR,ELPMR,"El Peñón, Mor.",45.7
-99.180278,18.573889,MOR,HIGMR,"Higuerón, Mor.",60
-99.424167,18.608333,MOR,HUAMR,"Huajintlán, Mor.",55
-98.75,18.883333,MOR,HUEMR,"Hueyapan, Mor.",91.43
-99.265,19.028889,MOR,HUIMR,"Huitzilac, Mor.",84.96
-99.025,18.44,MOR,HUTMR,"Huautla, Mor.",69.22
-99.158611,18.883611,MOR,IMTMR,"Instituto Mexicano de Tecnología del Agua, Mor. SMN*",9.26
-98.8,18.7,MOR,JNCMR,"Jonacatepec, Mor.",58.5
-99.2,18.6,MOR,JOJMR,"Jojutla, Mor.",41.4
-98.914444,18.683611,MOR,LCUMR,"La Cuera, Mor.",71.64
-99.372778,18.757222,MOR,MIAMR,"Miacatlán, Mor.",33.6
-99.004722,18.727222,MOR,MYOMR,"Moyotepec, Mor.",16.55
-99.031389,18.923333,MOR,OACMR,"Oacalco, Mor.",16.01
-98.901389,18.900556,MOR,OAXMR,"Oaxtepec, Mor.",26
-99.219167,18.908889,MOR,OBSMR,"Observatorio de Cuernavaca, Mor.",31.12
-98.758611,18.8825,MOR,OCTMR,"Ocuituco, Mor.",80
-99.429167,18.8675,MOR,PAPMR,"Palpan, Mor.",52.9
-99.322778,18.633333,MOR,PIXMR,"Puente de Ixtla, Mor.",52.57
-99.156944,18.771111,MOR,PROMR,"Progreso, Mor.",36.6
-99.331389,18.765278,MOR,RODMR,"El Rodeo, Mor.",54.53
-99.190556,18.918333,MOR,SLDMR,"Solidaridad, Mor.",21.5
-99.042778,18.580278,MOR,SPHMR,"San Pablo Hidalgo, Mor.",13.8
-98.83,18.638333,MOR,TEBMR,"Tepalcingo Bachillerato, Mor.",87.01
-99.223611,18.856944,MOR,TEMMR,"Temixco, Mor.",86.34
-98.689722,18.876389,MOR,TETMR,"Tetela del Volcán, Mor.",33.3
-99.103889,18.794167,MOR,TICMR,"Ticumán, Mor.",50.5
-99.306111,18.487778,MOR,TILMR,"Tilzapotla, Mor.",96.451
-98.943611,19.038056,MOR,TLCMR,"Tlacualera, Mor.",55.05
-98.75,18.813333,MOR,TLOMR,"Tlacotepec, Mor.",96.2
-98.9,18.9,MOR,TLYMR,"Tlayacapan, Mor.",55.81
-99.241667,19.054167,MOR,TMAMR,"Tres Marías, Mor.",66.19
-98.786944,18.778056,MOR,TMCMR,"Temoac, Mor.",95.6
-99.1,18.691667,MOR,TMPMR,"Temilpa, Mor.",8.605
-98.92,18.9875,MOR,TOTMR,"Totolapan, Mor.",33.4
-98.843611,18.596389,MOR,TPLMR,"Tepalcingo, Mor.",87.2
-99.072778,18.971389,MOR,TPZMR,"Tepoztlán, Mor.",30.03
-99.259722,18.611111,MOR,TQGMR,"Tequesquitengo, Mor.",102.5
-99.3875,18.731389,MOR,VIAMR,"Vista Alegre, Mor.",40.21
-99.190278,18.528889,MOR,XICMR,"Xicatlacotla, Mor.",112.7
-99.25,18.683333,MOR,XXOMR,"Xoxocotla, Mor.",34.7
-99.050556,18.899167,MOR,YAHMR,"Yautepec, Mor.",18.33
-98.866111,18.881944,MOR,YECMR,"Yecapixtla, Mor.",32.56
-98.858333,18.891667,MOR,YEEMR,"Yecapixtla ETA 118, Mor.",61.54
-99.196667,18.651389,MOR,ZCTMR,"Observatorio de Zacatepec, Mor.",37.6
-105.354167,22.49,NAY,ACANR,"Acaponeta, Nay.",0.01
-104.802222,21.839167,NAY,AGMNR,"Aguamilpa Solidaridad, Nay.",0
-104.5,21.944167,NAY,CHPNR,"Chapalagana, Nay.",0
-104.450833,21.428333,NAY,CJNNR,"Leonardo Rodríguez Alcaine, Nay.",0
-105.136667,20.889722,NAY,GAVNR,"Gaviotas, Nay.",0.02
-104.516944,22.250833,NAY,JMANR,"Jesús María, Nay.",0.01
-104.8875,21.780833,NAY,RSRNR,"San Rafael, Nay.",0
-105.1425,21.958333,NAY,RUINR,"Ruiz, Nay.",0
-105.285556,21.531389,NAY,SANBLASmar,"San Blas, Nay. SEMAR*",0
-104.891944,21.489444,NAY,TEPNR,"Observatorio de Tepic, Nay.",0
-99.816667,24.1,NL,ARRNL,"Aramberri, N.L.",119.62
-99.911667,24.321944,NL,ASCNL,"La Ascensión, N.L.",98
-99.743889,24.99,NL,CABNL,"Cabezones, N.L.",195.34
-99.578889,24.871944,NL,CAMNL,"Camacho, N.L.",111.83
-99.439444,24.976111,NL,CARNL,"Carmen de los Elizondo Linares, N.L.",208.98
-99.276944,25.711667,NL,CCHNL,"Cuchillo Solidaridad, N.L.",162.34
-99.746944,27.699167,NL,COLOMBIA,"Colombia, N.L. SGT*",121.6
