LON,LAT,EDO,CLAVE,ESTACION,nov-23
-105.354167,22.49,NAY,ACANR,"Acaponeta, Nay.",8.34
-104.802222,21.839167,NAY,AGMNR,"Aguamilpa Solidaridad, Nay.",28.6
-104.5,21.944167,NAY,CHPNR,"Chapalagana, Nay.",3.2
-104.450833,21.428333,NAY,CJNNR,"Leonardo Rodríguez Alcaine, Nay.",19
-105.136667,20.889722,NAY,GAVNR,"Gaviotas, Nay.",0.06
-104.516944,22.250833,NAY,JMANR,"Jesús María, Nay.",4.7
-105.254167,22.377778,NAY,PAJNR,"Pajaritos, Nay.",18.19
-105.211667,22.119722,NAY,ROMNR,"Rosamorada, Nay.",6.84
-104.8875,21.780833,NAY,RSRNR,"San Rafael, Nay.",12.7
-105.1425,21.958333,NAY,RUINR,"Ruiz, Nay.",22.15
-105.285556,21.531389,NAY,SANBLASmar,"San Blas, Nay. SEMAR*",52.55
-104.891944,21.489444,NAY,TEPNR,"Observatorio de Tepic, Nay.",14.11
-99.680556,24.897222,NL,ADJUNTASHUALA,"Las Adjuntas, N.L. SGT*",147
-99.816667,24.1,NL,ARRNL,"Aramberri, N.L.",60.72
-99.911667,24.321944,NL,ASCNL,"La Ascensión, N.L.",87.6
-99.578889,24.871944,NL,CAMNL,"Camacho, N.L.",155.72
-99.276944,25.711667,NL,CCHNL,"Cuchillo Solidaridad, N.L.",105.84
-99.746944,27.699167,NL,COLOMBIA,"Colombia, N.L. SGT*",180.3
-99.399722,24.9375,NL,CPRNL,"José López Portillo, N.L.",133.51
-99.6975,24.783611,NL,CRUNL,"Crucitas, N.L.",100
-99.614167,26.091389,NL,CRVNL,"Cerralvo, N.L.",94.33
-100.198056,25.5175,NL,ECSNL,"El Cerrito, N.L.",137
-100.308333,25.576944,NL,ELDIENTE,"El Diente, N. L. SMN*",117.8
-100.083333,24.833333,NL,GALNL,"Galeana, N.L.",138
-100.128056,25.428056,NL,LBCNL,"Rodrigo Gómez, N.L.",128.5
-99.527222,25.497222,NL,LERNL,"Las Enramadas, N.L.",133.05
-99.833333,25.174167,NL,MTMNL,"Montemorelos, N.L.",175.82
-100.118056,23.4225,NL,MYNNL,"Mier y Noriega, N.L.",92.52
-100.304722,25.733611,NL,OBSNL,"Observatorio de Monterrey, N.L.",113.56
-99.221667,24.992778,NL,PAMNL,"La Pamona, N.L.",115
-100.128889,25.429444,NL,PLABOCA,"Presa La Boca, N.L. SGT*",45.05
-100.372222,27.429167,NL,PSANL,"Salinillas, N.L.",39.02
-100.551111,25.028333,NL,SRANL,"San Rafael, N.L.",143.53
-97.720556,17.533611,OAX,AMTOX,"San Antonino Monte Verde, Oax.",15.6
-95.700556,16.010833,OAX,ASTOX,"Astata, Oax.",47
-96.1,17.016667,OAX,AYUOX,"Ayutla, Oax.",40.5
-95.929167,16.647222,OAX,BOQOX,"Boquilla 1, Oax.",0.6
-98.278333,17.532778,OAX,CALOX,"Calihualá, Oax.",40.01
-96.263611,17.999167,OAX,CDOOX,"Miguel de la Madrid Hurtado, Oax.",184.9
-94.816667,16.583333,OAX,CHIOX,"Chicapa, Oax.",2.63
-97.023056,17.459167,OAX,CMTOX,"Santiago Camotlán, Oax.",43.01
-97.799722,18.133056,OAX,COSOX,"Cosoltepec, Oax.",25.5
-96.658333,18.492778,OAX,CSPOX,"Cosolapa, Oax.",28.38
-96.388889,18.1525,OAX,DPSOX,"Dique Pescaditos, Oax.",107.78
-95.374444,16.434722,OAX,EMAOX,"El Marqués, Oax.",3.4
-97.819167,17.746389,OAX,FOYOX,"San Francisco Yosocuta, Oax.",69.7
-97.776111,17.806667,OAX,HDLOX,"Huajuapan de León, Oax.",51
-97.776111,17.806667,OAX,HLOOX,"Observatorio de Huajuapan de León, Oax.",61.61
-95.869722,17.024722,OAX,HUYOX,"Huayapam, Oax.",86.2
-95.053889,16.503611,OAX,IXTALTEPEC,"Ixtaltepec, Oax. SGT*",9.2
-95.1,16.583333,OAX,IXTOX,"Ixtepec, Oax.",34.31
-96.2,17.866667,OAX,JACOX,"Jacatepec, Oax.",159.5
-95.483333,17.45,OAX,MAROX,"María Lombardo, Oax.",92.52
-96.733333,17.066667,OAX,OACOX,"Oaxaca Centro, Oax.",32.21
-96.083333,18.166667,OAX,PAPOX,"Papaloapan, Oax.",45.35
-96.483333,15.666667,OAX,PTAOX,"Observatorio de Puerto Angel, Oax.",366.2
-95.481389,16.585278,OAX,RHOOX,"Río Hondo, Oax.",0.9
-95.916667,17.733333,OAX,RMLOX,"Río Manso Lalana, Oax.",95.2
-97.725,16.102778,OAX,RVEOX,"Río Verde, Oax.",15
-97.895,17.905833,OAX,SCHOX,"Santiago Chilixtlahuaca, Oax.",35.21
-96.549722,17.266667,OAX,SCIOX,"Ixtepeji, Oax.",0
-95.2,16.183333,OAX,SCROX,"Observatorio de Salina Cruz, Oax.",0
-96.533333,17.883333,OAX,SFUOX,"San Felipe Usila, Oax.",208.5
-98.282222,17.846111,OAX,SJCOX,"San Juan Cieneguillas, Oax.",52.1
-98.1425,17.501389,OAX,SLAOX,"Silacayoápam, Oax.",95.77
-96.453611,17.1175,OAX,SMAOX,"San Antonio Cuajimoloyas, Oax.",7.74
-97.881389,17.228889,OAX,SMNOX,"San Martín Itunyoso, Oax.",64.5
-97.680278,18.188611,OAX,SNCOX,"Santiago Chazumba, Oax.",10.5
-97.653333,18.250833,OAX,SSFOX,"San Sebastian Frontera, Oax.",28
-96.55,18.05,OAX,STDOX,"Santo Domingo, Oax.",99.83
-97.536667,17.726111,OAX,STTOX,"Santiago Teotongo, Oax.",44.4
-96.412222,18.232222,OAX,TEMOX,"Presidente Alemán, Oax.",42.1
-97.492222,17.513333,OAX,TEPOX,"Teposcolula, Oax.",17.22
-95.6,16.416667,OAX,TEQOX,"Tequisistlán, Oax.",0.02
-97.808333,17.654444,OAX,TSLOX,"Heroica Villa Tezoatlán de Segura y Luna, Oax.",15.5
-96.133333,18.083333,OAX,TUXOX,"Tuxtepec, Oax.",79.02
-96.435278,17.933056,OAX,UCFOX,"Usila CFE, Oax.",251.4
-96.3,17.776389,OAX,VANOX,"Valle Nacional, Oax.",202.82
-97.826111,17.724444,OAX,YOSOX,"Yosocuta, Oax.",73.1
-98.389444,17.755278,OAX,ZALOX,"Zapotitlán Lagunas, Oax.",54.9
-94.216111,16.4025,OAX,ZANOX,"Zanatepec, Oax.",0.01
-97.818056,17.889722,OAX,ZAPOX,"Zapotitlán Palmas, Oax.",83.4
-97.578056,18.227778,PUE,ACAPB,"Acatepec, Pue.",0
-97.418056,19.45,PUE,ACHPB,"Alchichica, Pue.",23.61
-97.934167,19.0625,PUE,ACJPB,"Acajete, Pue.",60
-98.055,18.277222,PUE,ADOPB,"Acatlán de Osorio, Pue.",21
-98.135833,18.9425,PUE,AFRPB,"Africam, Pue.",57.61
-97.920833,18.854167,PUE,AHAPB,"Ahuatepec, Pue.",74
-97.845,20.406944,PUE,APAPB,"Apapantilla, Pue.",129.9
-98.420833,18.921111,PUE,ATXPB,"Atlixco, Pue.",78.7
-97.881111,20.385833,PUE,AVCPB,"Ávila Camacho, Pue.",106.01
-97.503333,19.961389,PUE,BAIPB,"Buenos Aires CFE, Pue.",153.33
-98.108611,18.9125,PUE,BDDPB,"Manuel Ávila Camacho, Pue.",47.51
-97.441667,18.983889,PUE,CDSPB,"Ciudad Serdán, Pue.",9
-97.958333,18.968889,PUE,CEMPB,"Cemex, Pue.",72.5
-98.579167,18.516111,PUE,CHIPB,"Chietla, Pue.",68.11
-98.318056,19.068611,PUE,CHLPB,"Cholula, Pue.",50
-98.567778,18.109722,PUE,CHSPB,"Chila de la Sal, Pue.",23
-98.198611,19.022778,PUE,CNAPB,"Conagua, Pue.",53
-98.049722,19.743333,PUE,CNGPB,"Chignahuapan, Pue.",44.31
-98.164722,18.612778,PUE,COAPB,"Coatzingo, Pue.",34.22
-98.059444,19.093056,PUE,CPLPB,"Capulac, Pue.",152
-97.516667,20.033333,PUE,CTZPB,"Cuetzalan del Progreso, Pue.",350.52
-98.275556,18.966111,PUE,ECHPB,"Echeverría, Pue.",95.51
-98.456111,19.101111,PUE,HJTPB,"Huejotzingo, Pue.",86.42
-98.540278,18.772222,PUE,HQCPB,"Huaquechula, Pue.",117.8
-98.050833,20.176389,PUE,HUAPB,"Huauchinango, Pue.",115.21
-97.815833,19.621667,PUE,IXTPB,"Ixtacamaxtitlán, Pue.",12.44
-98.466389,18.610833,PUE,IZMPB,"Izúcar de Matamoros, Pue.",70.01
-97.691111,19.457222,PUE,LIBPB,"Libres, Pue.",24
-98.231111,19.010556,PUE,MAYPB,"Mayorazgo 21 Poniente, Pue.",56.53
-97.850278,20.733056,PUE,MTLPB,"Metlaltoyuca, Pue.",69.5
-96.781389,18.360278,PUE,NARPB,"Naranjastitla, Pue.",200.99
-98.002222,20.001667,PUE,NECAXA,"Necaxa, Pue. FENIX*",91.2
-98.000556,20.216667,PUE,NNEPB,"Necaxa, Pue.",88
-97.533333,19.7,PUE,OYAPB,"Oyameles, Pue.",27.24
-98.156667,20.2775,PUE,PAHUATLAN,"Pahuatlán de Valle, Pue. SGT*",112.8
-97.251389,18.918056,PUE,PCRPB,"Paso Carretas, Pue.",19
-98.264722,18.2,PUE,PIXPB,"Piaxtla, Pue.",36.1
-97.702778,20.445833,PUE,PTEPALOMAS,"Puente Palomas, Pue. SGT*",123.1
-97.883333,20.233333,PUE,PTLPB,"Patla, Pue.",53.4
-98.166667,19.05,PUE,PUOPB,"Observatorio de Puebla, Pue.",35.4
-97.616667,19.25,PUE,QUIPB,"Quimixtlán, Pue.",100.7
-97.401667,20.116111,PUE,RNAPB,"Rancho Nuevo, Pue.",281.62
-98.22,19.113056,PUE,SCRPB,"San Cristóbal Caleras, Pue.",45.32
-97.205556,20.133889,PUE,SJAPB,"San José Acateno, Pue.",72.53
-97.91,18.735,PUE,SMCPB,"San Miguel Canoa, Pue.",64.01
-98.433889,19.298611,PUE,SMTPB,"San Martín Texmelucan, Pue.",49
-97.446667,19.960833,PUE,SOLPB,"La Soledad, Pue.",178.55
-98.582222,19.330278,PUE,SRTPB,"Santa Rita Tlahuapan, Pue.",60
-97.486389,19.952778,PUE,STLPB,"Sontalaco CFE, Pue.",140.06
-97.7925,20.004444,PUE,TDRPB,"Tepango de Rodríguez, Pue.",180.8
-97.7525,18.878889,PUE,TECPB,"Tecamachalco, Pue.",2.86
-97.395556,18.479167,PUE,TEHPB,"Tehuacán, Pue.",1.2
-98.777222,18.451944,PUE,TELPB,"Teotlalco, Pue.",20.1
-97.805833,19.829444,PUE,TEOPB,"Tetela de Ocampo, Pue.",38.62
-97.9475,20.21,PUE,TEPPB,"Tepexic, Pue.",96.8
-97.430556,18.468889,PUE,TETPB,"Teopilco, Pue.",8.2
-97.36,19.815278,PUE,TEZPB,"Teziutlán, Pue.",96.52
-97.876111,20.315278,PUE,TLAXCALALTON,"Tlaxcalaltongo, Pue. SGT*",110.7
-96.835833,18.405,PUE,TLPPB,"Tlacotepec de Díaz, Pue.",65.3
-97.491944,19.489167,PUE,TPYPB,"Tepeyahualco, Pue.",17.51
-96.861389,18.483611,PUE,TYAPB,"Tepeyac, Pue.",148.38
-98.050833,20.176389,PUE,UDSPB,"Universidad de la Sierra, Pue.",105.53
-97.668056,20.510278,PUE,VENPB,"Venustiano Carranza, Pue.",92.2
-97.956944,20.277222,PUE,XDJPB,"Xicotepec de Juárez, Pue.",105.8
-97.585,19.859722,PUE,ZCPPB,"Zacapoaxtla, Pue.",93.6
-97.011389,18.332222,PUE,ZOQPB,"Zoquitlán, Pue.",129.01
-97.832778,20.178611,PUE,ZRGPB,"Zaragoza, Pue.",105
-100.424444,20.504167,QRO,BATQT,"El Batán, Qro.",14.01
-100.435556,20.604167,QRO,CARQT,"Carrillo, Qro.",8.5
-100.080278,20.418611,QRO,CNSQT,"Constitución de 1917, Qro.",20.8
-100.453333,20.535,QRO,EPUQT,"El Pueblito, Qro.",23.2
-100.413056,20.567222,QRO,GHQQT,"Gerencia Hidalgo, Qro.",21.41
-99.9625,20.198611,QRO,IDFQT,"San Ildefonso, Qro.",57.8
-99.479722,21.230278,QRO,JLPQT,"Jalpan, Qro.",20.2
-100.45,20.7,QRO,JRQQT,"Juriquilla, Qro.",16.7
-100.369444,20.563333,QRO,OBSQT,"Observatorio de Querétaro, Qro.",19.02
-99.815,21.055833,QRO,PMLQT,"Peñamiller, Qro.",6.55
-100,20.3625,QRO,SJSQT,"San José, Qro.",22.4
-86.820278,21.156667,QROO,CANQR,"Cancún, Q. Roo",167.41
-87.300556,18.755556,QROO,CHINCHORROmar,"Banco Chinchorro, Q. Roo SEMAR*",258.534
-88.3275,18.500556,QROO,CHOQR,"Observatorio de Chetumal, Q. Roo",154.02
-88.300833,18.518889,QROO,CHTQR,"Chetumal Tecnológico, Q. Roo",146.2
-86.775833,21.074444,QROO,CNCQR,"Cancún Radar, Q. Roo SMN*",211.29
-86.946111,20.51,QROO,COZQR,"Cozumel, Q. Roo",554.4
-88.045,19.575556,QROO,FCRQR,"Observatorio de Felipe Carrillo Puerto, Q. Roo",225
-88.459444,18.572222,QROO,INIQR,"Instituto Nacional de Innovación Agraria, Q. Roo",193.8
-88.703611,19.752222,QROO,JMORELOS,"José María Morelos, Q. Roo SMN*",115.4
-87.077778,20.634444,QROO,PDCQR,"Playa del Carmen, Q. Roo",196.8
-106.654167,24.047222,SIN,ACTSI,"Acatitán, Sin.",0
-109.183333,25.916667,SIN,AHMSI,"Ahome, Sin.",0.8
-107.383333,25.090278,SIN,AL2SI,"El Varejonal hidrométrica, Sin.",4
-108.7,25.7,SIN,ARCSI,"Adolfo Ruiz Cortines, Sin.",5
-107.466667,25.033333,SIN,AWSSI,"Andrew Weiss, Sin.",2.5
-107.5375,25.333333,SIN,BDRSI,"Badiraguato, Sin.",8.02
-107.4,24.816667,SIN,CLCSI,"Culiacán, Sin.",2.5
-109.333333,26.1,SIN,CRRSI,"El Carrizo, Sin.",1
-108.065556,25.484722,SIN,EBLSI,"Lic. Eustaquio Buelna, Sin.",17.1
-108.616667,26.433333,SIN,EFTSI,"El Fuerte, Sin.",3.5
-108.480833,25.806667,SIN,ENASI,"Estación Naranjo, Sin.",7.31
-108.316667,26.083333,SIN,GB2SI,"El Sabinal hidrométrica, Sin.",0
-108.3275,26.103056,SIN,GBESI,"Ing. Guillermo Blake Aguilar, Sin.",0
-107.911944,25.855278,SIN,GD2SI,"Bacurato hidrométrica de Gustavo Díaz Ordaz, Sin.",17
-108.091667,25.469444,SIN,GMCSI,"Guamúchil, Sin.",17.1
-108.466667,25.716667,SIN,GSVSI,"Guasave, Sin.",25.6
-107.225,25.344444,SIN,GTNSI,"Guatenipa, Sin.",0.01
-109.301111,25.966111,SIN,HDZSI,"Higuera de Zaragoza, Sin.",1
-106.595833,23.955556,SIN,IXPSI,"Ixpalino, Sin.",4.13
-107.059444,24.753611,SIN,JGRSI,"Juan Guerrero Alcocer, Sin.",3.01
-106.807222,24.571667,SIN,JLPSI,"José López Portillo, Sin.",10.01
-108.7025,26.426944,SIN,JORSI,"Josefa Ortiz de Domínguez, Sin.",0.01
-106.9,23.916667,SIN,LCRSI,"La Cruz, Sin.",1.51
-108.35,26.904167,SIN,LD2SI,"Huites hidrométrica, Sin.",0
-108.367778,26.844722,SIN,LDCSI,"Luis Donaldo Colosio, Sin.",0
-109,25.8,SIN,MCHSI,"Los Mochis, Sin.",4.6
-108.583333,26.5,SIN,MHGSI,"Miguel Hidalgo, Sin.",3.5
-106.4,23.233333,SIN,MZTSI,"Observatorio de Mazatlán, Sin.",17.02
-107.188056,24.251111,SIN,OBISPO,"Obispo, Sin. SMN*",0.6
-107.440556,24.634722,SIN,OBSSI,"Observatorio de Culiacán, Sin.",1.3
-108.58,26.509722,SIN,PMHSI,"Miguel Hidalgo, Sin.",3.5
-106.466667,23.5625,SIN,QLTSI,"Quelite, Sin.",7
-107.756111,25.124722,SIN,RAVSI,"Estación Rancho Viejo, Sin.",0
-105.85,22.983333,SIN,RSRSI,"Rosario, Sin.",26
-107.843333,25.485556,SIN,SANJUAN,"San Juan, Sin. SMN*",7.75
-106.952778,24.484722,SIN,SCRSI,"Santa Cruz, Sin.",5.02
-108.779167,26.073611,SIN,SFRSI,"Sufragio, Sin.",2
-107.8425,25.486667,SIN,SJNSI,"San Juan, Sin.",8.3
-106.695833,24.121944,SIN,SLTSI,"Ing. Aurelio Benassini Vizcaíno, Sin.",10
-107.158333,24.813889,SIN,SN2SI,"Sanalona hidrométrica, Sin.",2.71
-107.139444,24.800556,SIN,SNLSI,"Sanalona, Sin.",2.51
-106.25,23.35,SIN,SQRSI,"Siqueros, Sin.",8.34
-105.847222,23.088333,SIN,TORSI,"Las Tortugas, Sin.",28.5
-107.059722,24.751111,SIN,VINSI,"Vinoramas, Sin.",3.01
-108.358611,25.739167,SIN,ZOPSI,"El Zopilote, Sin.",13
-98.558333,21.972222,SLP,AJTSL,"Las Adjuntas, S.L.P.",40.51
-98.955833,21.748889,SLP,BLMSL,"Ballesmi, S.L.P.",81.7
-99.030833,21.979722,SLP,CDVALLES,"Ciudad Valles, S.L.P. SMN*",32.4
-99.016667,21.983333,SLP,CDVSL,"Ciudad Valles, S.L.P.",59
-99.239444,21.906944,SLP,GANSL,"Gallinas, S.L.P.",36.8
-100.820556,21.88,SLP,IVGSL,"Valentín Gama, S.L.P.",22.91
-100.665833,23.6475,SLP,MA2SL,"Matehuala, S.L.P. SMN*",108.8
-100.642778,23.656944,SLP,MATSL,"Matehuala, S.L.P.",128.03
-99.159444,22.12,SLP,MICSL,"Micos, S.L.P.",34.71
-98.8,21.333333,SLP,MTPSL,"Observatorio de Matlapa, S.L.P.",119.5
-99.32,22.523333,SLP,NRJSL,"Naranjos, S.L.P.",76.4
-100.762222,21.849722,SLP,OCTSL,"Ojo Caliente, S.L.P.",22.91
-99.830556,21.651111,SLP,PMYSL,"Pedro Montoya, S.L.P.",9.43
-98.939722,21.847222,SLP,PUJSL,"El Pujal, S.L.P.",78.4
-99.995,21.931389,SLP,RVDSL,"Observatorio de Río Verde, S.L.P.",19.82
-101,22.2,SLP,SGRSL,"Soledad Graciano, S.L.P.",35.71
-101.019167,22.148056,SLP,SLPSL,"Observatorio de San Luis Potosí, S.L.P.",29.1
-99.055833,22.02,SLP,STRSL,"Santa Rosa, S.L.P.",37.41
-98.617222,21.692778,SLP,SVTSL,"San Vicente, S.L.P.",63.4
-99.146111,21.822222,SLP,TANCHACHIN,"Tanchachín, S.L.P. SGT*",37.5
-98.857222,21.246667,SLP,TBLSL,"Tierra Blanca, S.L.P.",65.4
-98.773333,22.003611,SLP,TMISL,"Observatorio de Tamuín, S.L.P.",28.7
-98.758889,21.241111,SLP,TMTSL,"Temamatla, S.L.P.",89.6
-99.146111,21.8225,SLP,TNCSL,"Tanchachín, S.L.P.",37
-101.9125,22.831944,SLP,VRASL,"Villa de Ramos, S.L.P.",78.5
-110.226111,29.825,SON,ACNSO,"Aconchi, Son.",0.01
-109.887778,27.75,SON,AGCSO,"Agua Caliente, Son.",0
-108.937778,27.021667,SON,ALMSO,"Álamos, Son.",0
-111.834444,30.714444,SON,ALTSO,"Observatorio de Altar, Son.",1
-109.8925,27.8225,SON,AOBSO,"Alvaro Obregón, Son.",0
-109.106667,27.226111,SON,ARCSO,"Adolfo Ruiz Cortines, Son.",0
-109.088611,30.07,SON,ARISO,"Aribabi, Son.",5.01
-110.92,29.076667,SON,ARLSO,"Abelardo Rodríguez Luján, Son.",0.02
-110.1675,30.335833,SON,ARZSO,"Arizpe, Son.",0.01
-110.238611,30.598889,SON,BCNSO,"Bacanuchi, Son.",0
-108.931667,30.355278,SON,BCRSO,"Bacerac, Son.",0.01
-108.860833,27.421667,SON,BICSO,"Bicentenario, Son.",4
-112.435278,30.771944,SON,CABORCA,"Caborca, Son. SMN*",2.2
-109.625,27.416667,SON,CCRSO,"Cocoraque, Son.",1
-111.516389,30.873333,SON,CHTSO,"Cuauhtémoc, Son.",3
-109.492222,27.011944,SON,CINSO,"Casa del Ciano, Son.",2
-110.736389,29.472222,SON,CJNSO,"El Cajón, Son.",0.01
-110.290833,30.98,SON,CNNSO,"Cananea, Son.",0.02
-109.931944,27.496389,SON,COBSO,"Ciudad Obregón, Son.",0.02
-108.7625,26.603611,SON,CZNSO,"Cazanate, Son.",0.03
-109.233333,29.2,SON,ECBSO,"El Cubil, Son.",2.7
-110.8,27.95,SON,EPLSO,"Observatorio de Empalme, Son.",0
-110.85,27.95,SON,GYMSO,"Guaymas, Son.",0.02
-110.916667,29.066667,SON,HM2SO,"Observatorio de Hermosillo, Son.",0.02
-110.925833,29.073056,SON,HMNSO,"Hermosillo, Son.",0.6
-108.957222,30.210556,SON,HSHSO,"Huachinera, Son.",0
-110.886944,30.761667,SON,IMRSO,"Imuris, Son.",3.6
-110.396944,28.426389,SON,IRASO,"Ignacio R. Alatorre, Son.",0
-109.378889,30.437778,SON,LCDSO,"Lázaro Cárdenas, Son.",0.01
-109.6875,30.374444,SON,NCZSO,"Observatorio de Nacozari, Son.",0
-110.947222,31.318889,SON,NGLSO,"Nogales, Son.",2.4
-110.913889,31.297778,SON,NOGALES,"Nogales, Son. SMN*",2.4
-109.443333,27.071944,SON,NVJSO,"Navojoa, Son.",2.41
-112.85,31.866667,SON,NYNSO,"Sonoyta, Son.",2.51
-109.932222,27.3725,SON,OBOSO,"Observatorio Cd. Obregón, Son.",0.9
-109.083333,29.433333,SON,PDNSO,"Paso Nácori, Son.",0.01
-109.642222,28.976667,SON,PECSO,"Plutarco Elías Calles, Son.",0.01
-110.725556,29.2125,SON,PMOSO,"Ing. Rodolfo Félix Valdés, Son.",0.01
-113.550833,31.352778,SON,PT2SO,"Observatorio de Puerto Peñasco, Son.",0.02
-110.308333,28.472222,SON,PTASO,"Punta de Agua 2, Son.",0
-112.1,30.697778,SON,PTQSO,"Pitiquito, Son.",0.8
-111.021389,30.050556,SON,QRBSO,"Querobabi, Son.",0.01
-108.876667,27.411944,SON,SBNSO,"San Bernardo, Son.",4
-110.348333,28.713333,SON,SJPSO,"San José de Pimas, Son.",0
-111.445278,30.394722,SON,SRSSO,"Santa Rosa 2, Son.",3.12
-109.531667,29.534722,SON,TPCSO,"Tepache, Son.",0.01
-109.2125,27.658333,SON,TSOSO,"Tesocoma, Son.",1
-110.289722,27.643611,SON,VCMSO,"Vícam, Son.",0.03
-108.927778,28.371389,SON,YCRSO,"Yécora, Son.",0.01
-91.483333,17.433333,TAB,BDCTB,"Boca del Cerro, Tab.",349.6
-93.376389,18.001111,TAB,CARTB,"Cárdenas, Tab.",320.9
-91.229167,17.289722,TAB,CUSUMACINTA,"Cañón Usumacinta, Tab. SMN*",190.2
-92.814722,18.043611,TAB,EPOTB,"El Porvenir, Tab.",258.9
-93,17.975,TAB,GONTB,"González, Tab.",348.2
-93.066667,17.966667,TAB,GONZALEZ,"González, Tab. SGT*",223.9
-92.6,17.766667,TAB,MACTB,"Macuspana, Tab.",315.9
-92.929444,17.98,TAB,OBSTB,"Observatorio de Villahermosa, Tab.",278.9
-92.75,17.380556,TAB,OXOTB,"Oxolotán, Tab.",705
-93.33,18.42,TAB,PARAISO,"Paraíso, Tab. SMN*",403.3
-93.879167,17.854167,TAB,PNVTB,"Pueblo Nuevo, Tab.",285.2
-93.622778,18.175,TAB,POBLADOC11,"Poblado C11, Tab. SGT*",671.5
-92.877222,18.010833,TAB,PORVENIR,"Porvenir, Tab. SGT*",253.6
-92.9375,17.566667,TAB,PUYTB,"Puyacatengo, Tab.",531.9
-93.275556,17.996944,TAB,SAMTB,"Samaria, Tab.",446
-91.158333,17.791667,TAB,SPTTB,"San Pedro, Tab.",297.2
-92.778611,17.456944,TAB,TAPTB,"Tapijulapa, Tab.",700.7
-92.966667,17.566667,TAB,TEATB,"Teapa, Tab.",466.2
-93.8325,17.965556,TAB,ZAMAPA2ASECC,"Zamapa 2a. Sección, Tab. Protección Civil*",212.2
-98.370556,24.046667,TAMP,ABASOLO,"Abasolo, Tamps. SGT*",59
-98.39,24.065556,TAMP,ABSTP,"Abasolo, Tamps.",50.4
-99.145556,22.986944,TAMP,AHLTP,"Ahualulco, Tamps.",51.5
-97.926944,22.386111,TAMP,BALTP,"Bombas Altamira, Tamps.",45.64
-99.215278,24.103333,TAMP,BARRETALI,"Barretal Uno, Tamps. SGT*",37.4
-99.123056,24.080556,TAMP,BR1TP,"El Barretal Uno, Tamps.",34.7
-99.215,24.1025,TAMP,BRRTP,"El Barretal, Tamps.",24.3
-98.5975,26.238056,TAMP,CDOTP,"S J 2 18 Ciudad Díaz Ordaz, Tamps.",150.01
-98.8,26.25,TAMP,CMGTP,"S J 2 11 Camargo, Tamps.",190.52
-99.148611,26.430556,TAMP,CMRTP,"Mier, Tamps.",167.62
-97.817778,25.966389,TAMP,CONTP,"Control, Tamps.",123.4
-98.935833,23.939167,TAMP,CORTP,"Corona, Tamps.",49.5
-99.166667,23.716667,TAMP,CVCTP,"Observatorio de Ciudad Victoria, Tamps.",63.7
-99.1875,23.730278,TAMP,CVTTP,"Ciudad Victoria, Tamps.",53.4
-99.078611,23.384444,TAMP,ENNTP,"La Encantada, Tamps.",35.7
-98.691667,22.605,TAMP,ERCTP,"Estudiante Ramiro Caballero Dorantes, Tamps.",19
-99.154722,23.046667,TAMP,GOMEZFARIAS,"Gómez Farías, Tamps. SGT*",120.1
-97.953333,23.166389,TAMP,LAETP,"La Esperanza, Tamps.",56.8
-99.548333,26.816944,TAMP,LASTORTILLASC,"Las Tortillas Río Salado, Tamps. CILA*",71.6
-99.233611,26.408889,TAMP,LBLTP,"Derivadora Las Blancas, Tamps.",164.91
-99.120556,22.852778,TAMP,LSRTP,"La Servilleta, Tamps.",25.2
-99.551944,24.567778,TAMP,MAGTP,"Magueyes, Tamps.",67.5
-97.433333,25.833333,TAMP,MATTP,"Matamoros, Tamps.",142.7
-98.586389,25.1175,TAMP,MENTP,"Méndez, Tamps.",131.7
-99.040833,26.374167,TAMP,MGATP,"S J 1 2 Miguel Alemán, Tamps.",215.91
-98.916111,26.242222,TAMP,MGOTP,"Marte Rodolfo Gómez, Tamps.",183.61
-98.705556,22.795833,TAMP,MGSTP,"Magiscatzín Dos, Tamps.",18.3
-99.434444,24.2525,TAMP,MHGTP,"Miguel Hidalgo, Tamps.",49.01
-98.925556,26.204722,TAMP,MRGTP,"Marte Rodolfo Gómez, Tamps.",183.61
-98.903611,24.043889,TAMP,PADTP,"Padilla, Tamps.",46.5
-97.8,25.8,TAMP,PANTP,"Pueblo Anáhuac, Tamps.",173.61
-98.742778,23.725556,TAMP,PASOMOLINA,"Paso de Molina, Tamps. SGT*",34.9
-98.745833,23.726667,TAMP,PDMTP,"Paso de Molina, Tamps.",34
-99.019167,24.208056,TAMP,PILTP,"Pilón, Tamps.",49.1
-99.555833,24.2475,TAMP,PJMTP,"Pedro José Méndez, Tamps.",46.31
-99.597778,24.184444,TAMP,PVLTP,"Puerto de Valles, Tamps.",50.61
-99.026111,22.843056,TAMP,RFRTP,"Río Frío, Tamps.",14.52
-98,25.966667,TAMP,RIBTP,"Río Bravo, Tamps.",144.81
-97.991944,23.259444,TAMP,RSPTP,"República Española, Tamps.",15.2
-98.285833,26.079722,TAMP,RYATP,"S J 3 42 Reynosa, Tamps.",117.31
-98.883333,26.166667,TAMP,RYNTP,"S J 2 9 Reynosa, Tamps.",109.7
-99.093056,23.031389,TAMP,SBNTP,"Sabinas, Tamps.",57.2
-98.869444,22.784444,TAMP,SDATP,"Saca de Agua, Tamps.",16.9
-98.7875,23.084167,TAMP,SGBTP,"San Gabriel, Tamps.",17.2
-98.208889,23.762222,TAMP,SLMTP,"Observatorio de Soto la Marina, Tamps.",56.91
