LON,LAT,EDO,CLAVE,ESTACION,ago-23
-97.7525,18.878889,PUE,TECPB,"Tecamachalco, Pue.",147.2
-97.395556,18.479167,PUE,TEHPB,"Tehuacán, Pue.",91.3
-98.777222,18.451944,PUE,TELPB,"Teotlalco, Pue.",211
-97.805833,19.829444,PUE,TEOPB,"Tetela de Ocampo, Pue.",141.92
-97.9475,20.21,PUE,TEPPB,"Tepexic, Pue.",473.4
-97.430556,18.468889,PUE,TETPB,"Teopilco, Pue.",108.8
-97.36,19.815278,PUE,TEZPB,"Teziutlán, Pue.",111.81
-97.876111,20.315278,PUE,TLAXCALALTON,"Tlaxcalaltongo, Pue. SGT*",242.6
-96.835833,18.405,PUE,TLPPB,"Tlacotepec de Díaz, Pue.",761
-97.491944,19.489167,PUE,TPYPB,"Tepeyahualco, Pue.",48.63
-96.861389,18.483611,PUE,TYAPB,"Tepeyac, Pue.",670.31
-98.050833,20.176389,PUE,UDSPB,"Universidad de la Sierra, Pue.",424.91
-97.668056,20.510278,PUE,VENPB,"Venustiano Carranza, Pue.",139.2
-97.956944,20.277222,PUE,XDJPB,"Xicotepec de Juárez, Pue.",481.2
-97.585,19.859722,PUE,ZCPPB,"Zacapoaxtla, Pue.",156.33
-97.011389,18.332222,PUE,ZOQPB,"Zoquitlán, Pue.",537.031
-97.832778,20.178611,PUE,ZRGPB,"Zaragoza, Pue.",136.61
-100.424444,20.504167,QRO,BATQT,"El Batán, Qro.",108.011
-100.435556,20.604167,QRO,CARQT,"Carrillo, Qro.",116.9
-100.080278,20.418611,QRO,CNSQT,"Constitución de 1917, Qro.",102.9
-100.453333,20.535,QRO,EPUQT,"El Pueblito, Qro.",149.51
-100.413056,20.567222,QRO,GHQQT,"Gerencia Hidalgo, Qro.",175.11
-99.9625,20.198611,QRO,IDFQT,"San Ildefonso, Qro.",116.1
-99.479722,21.230278,QRO,JLPQT,"Jalpan, Qro.",6.5
-100.45,20.7,QRO,JRQQT,"Juriquilla, Qro.",121.6
-100.369444,20.563333,QRO,OBSQT,"Observatorio de Querétaro, Qro.",174.22
-99.815,21.055833,QRO,PMLQT,"Peñamiller, Qro.",25.181
-100,20.3625,QRO,SJSQT,"San José, Qro.",79.3
-86.820278,21.156667,QROO,CANQR,"Cancún, Q. Roo",168.71
-87.300556,18.755556,QROO,CHINCHORROmar,"Banco Chinchorro, Q. Roo SEMAR*",144.78
-88.3275,18.500556,QROO,CHOQR,"Observatorio de Chetumal, Q. Roo",88.14
-88.300833,18.518889,QROO,CHTQR,"Chetumal Tecnológico, Q. Roo",105
-86.775833,21.074444,QROO,CNCQR,"Cancún Radar, Q. Roo SMN*",148.65
-86.946111,20.51,QROO,COZQR,"Cozumel, Q. Roo",327.5
-88.045,19.575556,QROO,FCRQR,"Observatorio de Felipe Carrillo Puerto, Q. Roo",84
-88.459444,18.572222,QROO,INIQR,"Instituto Nacional de Innovación Agraria, Q. Roo",88.9
-88.703611,19.752222,QROO,JMORELOS,"José María Morelos, Q. Roo SMN*",162.4
-87.077778,20.634444,QROO,PDCQR,"Playa del Carmen, Q. Roo",142.5
-106.654167,24.047222,SIN,ACTSI,"Acatitán, Sin.",117
-109.183333,25.916667,SIN,AHMSI,"Ahome, Sin.",31.01
-107.383333,25.090278,SIN,AL2SI,"El Varejonal hidrométrica, Sin.",133.01
-108.7,25.7,SIN,ARCSI,"Adolfo Ruiz Cortines, Sin.",211.52
-107.466667,25.033333,SIN,AWSSI,"Andrew Weiss, Sin.",124.31
-107.5375,25.333333,SIN,BDRSI,"Badiraguato, Sin.",259
-108.333333,26.733333,SIN,CHOSI,"Choix Pueblo, Sin.",125.22
-108.329167,26.736111,SIN,CHXSI,"Observatorio de Choix, Sin.",125.23
-107.4,24.816667,SIN,CLCSI,"Culiacán, Sin.",199.71
-109.333333,26.1,SIN,CRRSI,"El Carrizo, Sin.",99.61
-108.065556,25.484722,SIN,EBLSI,"Lic. Eustaquio Buelna, Sin.",143.03
-108.616667,26.433333,SIN,EFTSI,"El Fuerte, Sin.",156.81
-108.480833,25.806667,SIN,ENASI,"Estación Naranjo, Sin.",218.82
-108.316667,26.083333,SIN,GB2SI,"El Sabinal hidrométrica, Sin.",128.22
-107.911944,25.855278,SIN,GD2SI,"Bacurato hidrométrica de Gustavo Díaz Ordaz, Sin.",198.01
-108.091667,25.469444,SIN,GMCSI,"Guamúchil, Sin.",143.03
-108.466667,25.716667,SIN,GSVSI,"Guasave, Sin.",87.41
-109.301111,25.966111,SIN,HDZSI,"Higuera de Zaragoza, Sin.",53.04
-106.595833,23.955556,SIN,IXPSI,"Ixpalino, Sin.",258.23
-107.059444,24.753611,SIN,JGRSI,"Juan Guerrero Alcocer, Sin.",275
-106.807222,24.571667,SIN,JLPSI,"José López Portillo, Sin.",258.53
-108.013889,25.9,SIN,JNASI,"Jaina, Sin.",126.02
-108.7025,26.426944,SIN,JORSI,"Josefa Ortiz de Domínguez, Sin.",57.03
-106.9,23.916667,SIN,LCRSI,"La Cruz, Sin.",324.01
-108.35,26.904167,SIN,LD2SI,"Huites hidrométrica, Sin.",98
-108.367778,26.844722,SIN,LDCSI,"Luis Donaldo Colosio, Sin.",94.5
-109,25.8,SIN,MCHSI,"Los Mochis, Sin.",115.93
-108.583333,26.5,SIN,MHGSI,"Miguel Hidalgo, Sin.",162.71
-106.4,23.233333,SIN,MZTSI,"Observatorio de Mazatlán, Sin.",134.54
-107.188056,24.251111,SIN,OBISPO,"Obispo, Sin. SMN*",98.6
-107.440556,24.634722,SIN,OBSSI,"Observatorio de Culiacán, Sin.",139.93
-108.58,26.509722,SIN,PMHSI,"Miguel Hidalgo, Sin.",191.72
-106.466667,23.5625,SIN,QLTSI,"Quelite, Sin.",66.54
-107.756111,25.124722,SIN,RAVSI,"Estación Rancho Viejo, Sin.",67.2
-105.85,22.983333,SIN,RSRSI,"Rosario, Sin.",146
-107.843333,25.485556,SIN,SANJUAN,"San Juan, Sin. SMN*",93.5
-106.952778,24.484722,SIN,SCRSI,"Santa Cruz, Sin.",98.25
-108.779167,26.073611,SIN,SFRSI,"Sufragio, Sin.",178.5
-107.8425,25.486667,SIN,SJNSI,"San Juan, Sin.",179.62
-107.1,24.45,SIN,SLRSI,"San Lorenzo, Sin.",84.7
-106.695833,24.121944,SIN,SLTSI,"Ing. Aurelio Benassini Vizcaíno, Sin.",228
-107.158333,24.813889,SIN,SN2SI,"Sanalona hidrométrica, Sin.",219.22
-107.139444,24.800556,SIN,SNLSI,"Sanalona, Sin.",171.42
-106.25,23.35,SIN,SQRSI,"Siqueros, Sin.",158.52
-105.847222,23.088333,SIN,TORSI,"Las Tortugas, Sin.",151.12
-107.059722,24.751111,SIN,VINSI,"Vinoramas, Sin.",275
-108.358611,25.739167,SIN,ZOPSI,"El Zopilote, Sin.",205.53
-98.558333,21.972222,SLP,AJTSL,"Las Adjuntas, S.L.P.",56.21
-98.955833,21.748889,SLP,BLMSL,"Ballesmi, S.L.P.",80.9
-99.030833,21.979722,SLP,CDVALLES,"Ciudad Valles, S.L.P. SMN*",77.8
-99.016667,21.983333,SLP,CDVSL,"Ciudad Valles, S.L.P.",97
-99.239444,21.906944,SLP,GANSL,"Gallinas, S.L.P.",78.78
-100.820556,21.88,SLP,IVGSL,"Valentín Gama, S.L.P.",21.63
-100.665833,23.6475,SLP,MA2SL,"Matehuala, S.L.P. SMN*",42.2
-100.642778,23.656944,SLP,MATSL,"Matehuala, S.L.P.",28.17
-99.159444,22.12,SLP,MICSL,"Micos, S.L.P.",122.8
-98.8,21.333333,SLP,MTPSL,"Observatorio de Matlapa, S.L.P.",86.7
-99.32,22.523333,SLP,NRJSL,"Naranjos, S.L.P.",68
-100.762222,21.849722,SLP,OCTSL,"Ojo Caliente, S.L.P.",33.93
-99.830556,21.651111,SLP,PMYSL,"Pedro Montoya, S.L.P.",38.41
-98.939722,21.847222,SLP,PUJSL,"El Pujal, S.L.P.",30.11
-98.888611,21.425,SLP,RQTSL,"Requetemu, S.L.P.",129.6
-99.995,21.931389,SLP,RVDSL,"Observatorio de Río Verde, S.L.P.",41.61
-101,22.2,SLP,SGRSL,"Soledad Graciano, S.L.P.",4
-101.019167,22.148056,SLP,SLPSL,"Observatorio de San Luis Potosí, S.L.P.",15.2
-99.055833,22.02,SLP,STRSL,"Santa Rosa, S.L.P.",66.51
-98.617222,21.692778,SLP,SVTSL,"San Vicente, S.L.P.",19.4
-99.146111,21.822222,SLP,TANCHACHIN,"Tanchachín, S.L.P. SGT*",106.1
-98.857222,21.246667,SLP,TBLSL,"Tierra Blanca, S.L.P.",111.3
-98.773333,22.003611,SLP,TMISL,"Observatorio de Tamuín, S.L.P.",46.4
-98.758889,21.241111,SLP,TMTSL,"Temamatla, S.L.P.",58.4
-99.146111,21.8225,SLP,TNCSL,"Tanchachín, S.L.P.",76.1
-101.9125,22.831944,SLP,VRASL,"Villa de Ramos, S.L.P.",21.5
-110.226111,29.825,SON,ACNSO,"Aconchi, Son.",21.51
-109.887778,27.75,SON,AGCSO,"Agua Caliente, Son.",79.51
-108.937778,27.021667,SON,ALMSO,"Álamos, Son.",110
-111.834444,30.714444,SON,ALTSO,"Observatorio de Altar, Son.",46.03
-109.8925,27.8225,SON,AOBSO,"Alvaro Obregón, Son.",97.01
-109.106667,27.226111,SON,ARCSO,"Adolfo Ruiz Cortines, Son.",104.65
-109.088611,30.07,SON,ARISO,"Aribabi, Son.",67.83
-110.92,29.076667,SON,ARLSO,"Abelardo Rodríguez Luján, Son.",40.92
-110.1675,30.335833,SON,ARZSO,"Arizpe, Son.",73.22
-110.238611,30.598889,SON,BCNSO,"Bacanuchi, Son.",30.53
-108.931667,30.355278,SON,BCRSO,"Bacerac, Son.",53.5
-112.435278,30.771944,SON,CABORCA,"Caborca, Son. SMN*",8.4
-109.625,27.416667,SON,CCRSO,"Cocoraque, Son.",82.83
-111.516389,30.873333,SON,CHTSO,"Cuauhtémoc, Son.",94.5
-109.492222,27.011944,SON,CINSO,"Casa del Ciano, Son.",93.53
-110.736389,29.472222,SON,CJNSO,"El Cajón, Son.",103.53
-110.290833,30.98,SON,CNNSO,"Cananea, Son.",56.33
-109.931944,27.496389,SON,COBSO,"Ciudad Obregón, Son.",88.12
-108.7625,26.603611,SON,CZNSO,"Cazanate, Son.",91.54
-109.233333,29.2,SON,ECBSO,"El Cubil, Son.",68.62
-110.8,27.95,SON,EPLSO,"Observatorio de Empalme, Son.",52.2
-110.85,27.95,SON,GYMSO,"Guaymas, Son.",63.5
-110.916667,29.066667,SON,HM2SO,"Observatorio de Hermosillo, Son.",47.92
-110.925833,29.073056,SON,HMNSO,"Hermosillo, Son.",23.82
-108.957222,30.210556,SON,HSHSO,"Huachinera, Son.",135.04
-110.886944,30.761667,SON,IMRSO,"Imuris, Son.",35.22
-110.396944,28.426389,SON,IRASO,"Ignacio R. Alatorre, Son.",85.72
-109.378889,30.437778,SON,LCDSO,"Lázaro Cárdenas, Son.",87.61
-110.947222,31.318889,SON,NGLSO,"Nogales, Son.",17.8
-110.913889,31.297778,SON,NOGALES,"Nogales, Son. SMN*",31.2
-109.443333,27.071944,SON,NVJSO,"Navojoa, Son.",63.42
-112.85,31.866667,SON,NYNSO,"Sonoyta, Son.",22.81
-109.932222,27.3725,SON,OBOSO,"Observatorio Cd. Obregón, Son.",170.9
-109.083333,29.433333,SON,PDNSO,"Paso Nácori, Son.",52.7
-109.642222,28.976667,SON,PECSO,"Plutarco Elías Calles, Son.",38.13
-110.725556,29.2125,SON,PMOSO,"Ing. Rodolfo Félix Valdés, Son.",123.01
-113.550833,31.352778,SON,PT2SO,"Observatorio de Puerto Peñasco, Son.",3.6
-110.308333,28.472222,SON,PTASO,"Punta de Agua 2, Son.",63.34
-112.1,30.697778,SON,PTQSO,"Pitiquito, Son.",13.24
-111.021389,30.050556,SON,QRBSO,"Querobabi, Son.",47.03
-108.876667,27.411944,SON,SBNSO,"San Bernardo, Son.",171.34
-110.348333,28.713333,SON,SJPSO,"San José de Pimas, Son.",32.02
-111.445278,30.394722,SON,SRSSO,"Santa Rosa 2, Son.",171.66
-109.531667,29.534722,SON,TPCSO,"Tepache, Son.",69.24
-109.2125,27.658333,SON,TSOSO,"Tesocoma, Son.",126.32
-110.289722,27.643611,SON,VCMSO,"Vícam, Son.",101.04
-108.927778,28.371389,SON,YCRSO,"Yécora, Son.",139.21
-91.483333,17.433333,TAB,BDCTB,"Boca del Cerro, Tab.",264.3
-93.376389,18.001111,TAB,CARTB,"Cárdenas, Tab.",156
-91.229167,17.289722,TAB,CUSUMACINTA,"Cañón Usumacinta, Tab. SMN*",5.6
-92.814722,18.043611,TAB,EPOTB,"El Porvenir, Tab.",128.6
-93,17.975,TAB,GONTB,"González, Tab.",132
-93.066667,17.966667,TAB,GONZALEZ,"González, Tab. SGT*",129.2
-92.6,17.766667,TAB,MACTB,"Macuspana, Tab.",169
-93.316111,17.954444,TAB,MEZCALAPA,"Mezcalapa, Tab. SGT*",106.7
-92.929444,17.98,TAB,OBSTB,"Observatorio de Villahermosa, Tab.",126.2
-92.75,17.380556,TAB,OXOTB,"Oxolotán, Tab.",290.8
-93.33,18.42,TAB,PARAISO,"Paraíso, Tab. SMN*",123
-93.879167,17.854167,TAB,PNVTB,"Pueblo Nuevo, Tab.",215.9
-93.622778,18.175,TAB,POBLADOC11,"Poblado C11, Tab. SGT*",66.9
-92.877222,18.010833,TAB,PORVENIR,"Porvenir, Tab. SGT*",103.7
-92.9375,17.566667,TAB,PUYTB,"Puyacatengo, Tab.",323.5
-93.275556,17.996944,TAB,SAMTB,"Samaria, Tab.",147
-91.158333,17.791667,TAB,SPTTB,"San Pedro, Tab.",115
-92.778611,17.456944,TAB,TAPTB,"Tapijulapa, Tab.",328.1
-92.966667,17.566667,TAB,TEATB,"Teapa, Tab.",249
-93.8325,17.965556,TAB,ZAMAPA2ASECC,"Zamapa 2a. Sección, Tab. Protección Civil*",115.2
-98.370556,24.046667,TAMP,ABASOLO,"Abasolo, Tamps. SGT*",22.6
-98.39,24.065556,TAMP,ABSTP,"Abasolo, Tamps.",20.7
-99.145556,22.986944,TAMP,AHLTP,"Ahualulco, Tamps.",120.5
-97.926944,22.386111,TAMP,BALTP,"Bombas Altamira, Tamps.",81.73
-99.215278,24.103333,TAMP,BARRETALI,"Barretal Uno, Tamps. SGT*",90.5
-99.123056,24.080556,TAMP,BR1TP,"El Barretal Uno, Tamps.",90.4
-99.215,24.1025,TAMP,BRRTP,"El Barretal, Tamps.",63.9
-98.5975,26.238056,TAMP,CDOTP,"S J 2 18 Ciudad Díaz Ordaz, Tamps.",17.71
-98.8,26.25,TAMP,CMGTP,"S J 2 11 Camargo, Tamps.",15.21
-99.148611,26.430556,TAMP,CMRTP,"Mier, Tamps.",25.4
-97.817778,25.966389,TAMP,CONTP,"Control, Tamps.",46.21
-98.935833,23.939167,TAMP,CORTP,"Corona, Tamps.",10.1
-99.166667,23.716667,TAMP,CVCTP,"Observatorio de Ciudad Victoria, Tamps.",47.7
-99.1875,23.730278,TAMP,CVTTP,"Ciudad Victoria, Tamps.",35.41
-99.078611,23.384444,TAMP,ENNTP,"La Encantada, Tamps.",62.8
-98.691667,22.605,TAMP,ERCTP,"Estudiante Ramiro Caballero Dorantes, Tamps.",27.8
-99.154722,23.046667,TAMP,GOMEZFARIAS,"Gómez Farías, Tamps. SGT*",93.4
-98.405278,22.798611,TAMP,GONZALEZTP,"González, Tamps. SGT*",24.9
-97.953333,23.166389,TAMP,LAETP,"La Esperanza, Tamps.",14.9
-99.548333,26.816944,TAMP,LASTORTILLASC,"Las Tortillas Río Salado, Tamps. CILA*",15.2
-99.233611,26.408889,TAMP,LBLTP,"Derivadora Las Blancas, Tamps.",31.71
-99.120556,22.852778,TAMP,LSRTP,"La Servilleta, Tamps.",62.9
-99.551944,24.567778,TAMP,MAGTP,"Magueyes, Tamps.",51.2
-97.433333,25.833333,TAMP,MATTP,"Matamoros, Tamps.",8
-98.586389,25.1175,TAMP,MENTP,"Méndez, Tamps.",3.4
-99.040833,26.374167,TAMP,MGATP,"S J 1 2 Miguel Alemán, Tamps.",22.8
-98.705556,22.795833,TAMP,MGSTP,"Magiscatzín Dos, Tamps.",49.49
-99.434444,24.2525,TAMP,MHGTP,"Miguel Hidalgo, Tamps.",36.5
-98.925556,26.204722,TAMP,MRGTP,"Marte Rodolfo Gómez, Tamps.",25.41
-98.633889,22.494444,TAMP,NVAAPOLONIA,"Nueva Apolonia, Tamps. SGT*",19.1
-98.903611,24.043889,TAMP,PADTP,"Padilla, Tamps.",19.31
-97.8,25.8,TAMP,PANTP,"Pueblo Anáhuac, Tamps.",48.21
-98.745833,23.726667,TAMP,PDMTP,"Paso de Molina, Tamps.",57
-99.019167,24.208056,TAMP,PILTP,"Pilón, Tamps.",28.52
-99.555833,24.2475,TAMP,PJMTP,"Pedro José Méndez, Tamps.",54.9
-99.597778,24.184444,TAMP,PVLTP,"Puerto de Valles, Tamps.",42.2
-99.026111,22.843056,TAMP,RFRTP,"Río Frío, Tamps.",56.21
-98,25.966667,TAMP,RIBTP,"Río Bravo, Tamps.",5.01
-97.991944,23.259444,TAMP,RSPTP,"República Española, Tamps.",29
-98.285833,26.079722,TAMP,RYATP,"S J 3 42 Reynosa, Tamps.",10.01
-98.883333,26.166667,TAMP,RYNTP,"S J 2 9 Reynosa, Tamps.",10.01
-99.093056,23.031389,TAMP,SBNTP,"Sabinas, Tamps.",54.8
-98.869444,22.784444,TAMP,SDATP,"Saca de Agua, Tamps.",71.2
-98.7875,23.084167,TAMP,SGBTP,"San Gabriel, Tamps.",147.3
-98.208889,23.762222,TAMP,SLMTP,"Observatorio de Soto la Marina, Tamps.",39.31
-98.791389,22.943889,TAMP,SLZTP,"Lic. Emilio Portes Gil, Tamps.",106.03
-99.274167,24.0225,TAMP,STETP,"Santa Engracia, Tamps.",31.8
-97.876111,22.238333,TAMP,TMPTP,"Sistema Lagunario del Río Tamesí, Tamps.",20
-98.421944,22.413611,TAMP,TMSTP,"Tamesí, Tamps.",23.011
-97.804167,25.906111,TAMP,VCATP,"Villa Cárdenas, Tamps.",54.51
-98.666389,23.959444,TAMP,VGRTP,"Vicente Guerrero, Tamps.",37.3
-97.8,25.7,TAMP,VHMTP,"Valle Hermoso, Tamps.",31.52
-99.488611,24.303889,TAMP,VILLAGRAN,"Villagrán, Tamps. SMN*",35.8
-99.551111,24.566667,TAMP,VSMTP,"Victoria San Marcos, Tamps.",59.4
-98.131389,19.428611,TLAX,APITL,"Apizaco, Tlax.",161
-98.563889,19.586111,TLAX,CPPTL,"Calpulalpan, Tlax.",88.6
-97.769722,19.298889,TLAX,CUATL,"Cuapiaxtla, Tlax.",72.1
-97.647222,19.318056,TLAX,ECTTL,"El Carmen Tequexquitla, Tlax.",24
-98.246944,19.324722,TLAX,OBSTL,"Observatorio de Tlaxcala, Tlax.",205.8
-98.200556,19.556111,TLAX,SJATL,"San José Atlanga, Tlax.",158.2
-98.243056,19.219444,TLAX,ZACTL,"Zacatelco, Tlax.",145.1
-97.908056,19.200278,TLAX,ZITTL,"Zitlaltepec, Tlax.",166
-96.843889,19.695833,VER,ACAVC,"Acatlán, Ver.",204.51
-96.583333,19.495278,VER,ACTOPANVER,"Actopan, Ver. SGT*",116.6
-96.5875,19.495,VER,ACTVC,"Actopan, Ver.",316.53
-94.144444,18.141667,VER,AGDVC,"Agua Dulce, Ver.",109
-97.68,20.93,VER,ALAVC,"Alamo Temapache, Ver.",117
-97.234722,19.7625,VER,ALTVC,"Altotonga, Ver.",219.64
-95.4375,18.583333,VER,ARCVC,"Angel Rosario Cabada, Ver.",372.01
-97.236944,19.885833,VER,ARRVC,"Arroyo Colorado Protección Civil, Ver.",383.01
-96.944444,19.588889,VER,BANVC,"Banderilla, Ver.",258
-96.933333,19.483333,VER,BRIVC,"Briones, Ver.",379.25
-96.971667,19.948889,VER,BUVVC,"Buena Vista Protección Civil, Ver.",250.6
-94.253889,17.954444,VER,CB2VC,"Planta de bombeo 2 de La Cangrejera, Ver.",75
-95.8,18.3,VER,CCLVC,"Chacaltianguis, Ver.",127.6
-96.697778,19.433056,VER,CEGVC,"Cerro Gordo, Ver.",211
-96.9025,20.172778,VER,CEPVC,"Pital Protección Civil, Ver.",114.57
-96.853611,18.563333,VER,CHMVC,"Chicomapa, Ver.",764.21
-98.155833,21.7375,VER,CHYVC,"Paso de Piedras, Ver.",102.1
-97.470556,20.253056,VER,CIRVC,"El Ciruelo Protección Civil, Ver.",46.15
-97.545,21.068333,VER,CLHVC,"Chalahuite, Ver.",146.11
-94.406667,18.149722,VER,COATZACOALCOmar,"Coatzacoalcos, Ver. SEMAR*",70.03
-96.939444,19.453889,VER,COAVC,"Coatepec, Ver.",241.51
-97.470833,20.252778,VER,COMVC,"Comalteco Protección Civil, Ver.",41.6
-94.4,18.1,VER,COTVC,"Observatorio de Coatzacoalcos, Ver.",101.6
-96.374444,19.364722,VER,CRDVC,"Cardel, Ver.",253.71
-95.295833,18.144444,VER,CTTVC,"Cuatotolapan, Ver.",126.92
-96.666389,19.361667,VER,CUMVC,"La Cumbre, Ver.",220
-95.970833,19.040833,VER,ELSALADOmar,"El Salado, Ver. SEMAR*",289.814
-96.36,19.405833,VER,ENRVC,"El Naranjillo, Ver.",278
-96.158333,19.067222,VER,ETEVC,"El Tejar, Ver.",326.22
-95.556944,18.270556,VER,GARVC,"Garro, Ver.",89.06
-98.459167,21.773611,VER,HGOVC,"El Higo, Ver.",6
-98.2875,21.194444,VER,HLSVC,"Los Hules, Ver.",16
-96.950833,19.181667,VER,HTSVC,"Huatusco, Ver.",410.3
-96.554167,19.404167,VER,IDOVC,"Ídolos, Ver.",139.4
-97.2175,21.471667,VER,ISLALOBOSmar,"Isla Lobos, Ver. SEMAR*",174.8
-94.666667,17.95,VER,JALVC,"Jáltipan, Ver.",212.9
-95.033333,17.433333,VER,JCRVC,"Jesús Carranza, Ver.",156.5
-94.088889,17.873611,VER,JDCVC,"San José del Carmen, Ver.",275.5
-97.021111,19.603611,VER,JOYVC,"La Joya, Ver.",312.81
-95.359722,18.25,VER,LAUVC,"Lauchapan, Ver.",64.51
-94.330833,18.109444,VER,LCAVC,"La Cangrejera, Ver.",159.01
-95.118333,18.415833,VER,LDCVC,"Canseco, Ver.",176.12
-97.232778,18.928889,VER,LGRVC,"Loma Grande, Ver.",286
-96.972778,20.051944,VER,LIBVC,"Libertad, Ver.",172.05
-96.41,19.261389,VER,LOFVC,"Loma Fina, Ver.",255
-97.236944,18.925278,VER,LOMAGRANDE,"Loma Grande, Ver. SMN*",219.6
-94.913889,17.416667,VER,LPEVC,"Las Perlas, Ver.",111.02
-97.1,19.65,VER,LVRVC,"Las Vigas de Ramírez, Ver.",212
-97.048333,20.0675,VER,MDTVC,"Martínez de la Torre, Ver.",216
-96.333333,19.15,VER,MFAVC,"Manlio Fabio Altamirano, Ver.",409.52
-98.045,20.8325,VER,MILVC,"Milcahual, Ver.",70.5
-94.771111,18.135278,VER,MNZVC,"Minzapan, Ver.",247.92
-96.833333,19.933333,VER,MZNVC,"Misantla, Ver.",128.71
-96.873611,19.650556,VER,NACVC,"Naolinco AC, Ver.",135.8
-96.872222,19.65,VER,NAOVC,"Naolinco, Ver.",179.21
-98.503889,21.832222,VER,OLVVC,"El Olivo, Ver.",5
-97.1,18.85,VER,ORZVC,"Observatorio de Orizaba, Ver.",634.31
-96.97,19.55,VER,OTIVC,"Otilpan, Ver.",387.4
-96.399444,18.837778,VER,PARVC,"Paso Real Protección Civil, Ver.",180.15
-94.3775,18.103611,VER,PB3VC,"Planta de bombeo 3 de La Cangrejera, Ver.",142.5
-94.193611,17.872778,VER,PCNVC,"Planta de bombeo 1 de La Cangrejera, Ver.",209.03
-97.814444,21.184444,VER,PEMVC,"El Moralillo, Ver.",253
-96.210833,18.931389,VER,PEPVC,"La Pepehua Protección Civil, Ver.",58.04
-97.268333,19.545,VER,PEROTESMN,"Perote, Ver. SMN*",21.59
-96.979722,19.588611,VER,PILVC,"Piletas, Ver.",212.63
-98.176667,22.06,VER,PNCVC,"Pánuco, Ver.",8.001
-97.475,20.543333,VER,POZARICA,"Poza Rica, Ver. SGT*",140.8
-97.316667,20.45,VER,PPNVC,"Papantla, Ver.",144.63
-97.478333,20.540833,VER,PRCVC,"Poza Rica, Ver.",64.52
-98.356667,21.297778,VER,PSNVC,"Platón Sánchez, Ver.",67.9
-96.665,19.043333,VER,PTE4CAMINOS,"Puente Cuatro Caminos, Ver. SGT*",141.3
-96.795278,18.888056,VER,PTNVC,"Potrero Nuevo, Ver.",185.03
-97.809722,20.887222,VER,SBTVC,"Sombrerete, Ver.",127.37
-96.921389,19.578611,VER,SEDVC,"Sedeño, Ver.",199.3
-95.183333,18.45,VER,SIHVC,"Sihuapan, Ver.",118.9
-95.145833,17.883333,VER,SJEVC,"San Juan Evangelista, Ver.",81.17
-97.293056,19.696944,VER,SNTVC,"Santa Ana Protección Civil, Ver.",66.33
-95.033333,18.516667,VER,SONVC,"Sontecomapan, Ver.",372.02
-95.212778,18.450833,VER,STXVC,"San Andrés Tuxtla AC, Ver.",76.3
-96.488889,19.338889,VER,TAMVC,"Tamarindo, Ver.",345
-96.966667,19.45,VER,TAPVC,"Tapachapan, Ver.",278.7
-96.966667,19.383333,VER,TCOVC,"Teocelo, Ver.",252
-97.125278,18.579722,VER,TLQVC,"Tlaquilpa, Ver.",335.42
-94.163333,17.571944,VER,TMOVC,"Tierra Morada, Ver.",252.45
-98.409444,21.499722,VER,TMPVC,"Tempoal, Ver.",84.1
-96.916667,19.811111,VER,TNCVC,"Tenochtitlán, Ver.",302
-97.2225,19.921944,VER,TOMVC,"Tomata, Ver.",398.62
-96.950278,19.233611,VER,TOTVC,"Totutla, Ver.",421.64
-98.153056,21.040833,VER,TRRVC,"Terrerillos, Ver.",28.8
-97.4,20.955556,VER,TXPVC,"Observatorio de Tuxpan, Ver.",119.42
-95.436111,18.466667,VER,TZAVC,"Tres Zapotes, Ver.",185.21
-96.111111,19.154167,VER,VERVC,"Observatorio de Veracruz, Ver.",479.31
-96.613889,19.022222,VER,VTEVC,"Villa Tejeda, Ver.",218.6
-96.927778,19.542222,VER,XBMVC,"Xalapa Bomberos PC, Ver.",403.2
-96.929167,19.511944,VER,XBSVC,"Xalapa Base PC, Ver.",306.8
-96.863889,19.546667,VER,XCAVC,"Xalapa Castillo PC, Ver.",186.6
-96.85,19.55,VER,XCFVC,"Xalapa CFE, Ver.",362.58
-96.916111,19.536944,VER,XCNVC,"Xalapa Constituyentes PC, Ver.",240
-96.903889,19.542222,VER,XCRVC,"Xalapa Cristal, Ver.",316.93
-96.901111,19.534722,VER,XDAVC,"Xalapa Dos de Abril, Ver.",147.61
-96.935278,19.529167,VER,XIMVC,"Xalapa IMAC PC, Ver.",313.8
-96.935556,19.547222,VER,XMGVC,"Xalapa Magisterial, Ver.",226.9
-96.898056,19.556667,VER,XMNVC,"Xalapa Minas PC, Ver.",283.8
-96.916667,19.533333,VER,XOBVC,"Observatorio de Xalapa, Ver.",237.06
-96.871667,19.511667,VER,XOLVC,"Xalapa Olmos, Ver.",174.72
-96.923889,19.527222,VER,XPMVC,"Xalapa Palacio PC, Ver.",328.8
-96.942222,19.550556,VER,XSMVC,"Xalapa Seminario PC, Ver.",290.8
-96.929444,19.563333,VER,XSPVC,"Xalapa Sefiplan PC, Ver.",284.4
-96.894444,19.555833,VER,XSUVC,"Xalapa Sumidero, Ver.",243.62
-96.777778,19.863889,VER,YECVC,"Yecuatla, Ver.",182.6
-97.388889,19.413889,VER,ZALVC,"Zalayeta, Ver.",35.5
-89.681111,20.649444,YUC,ABAYC,"Abalá, Yuc.",267
