LON,LAT,EDO,CLAVE,ESTACION,oct-23
-99.084722,19.440833,DF,TPNDF,"Tanque Peñón, Cd. de Méx.",31.76
-99.2125,19.361944,DF,TRGDF,"Tarango, Cd. de Méx.",2.28
-99.248611,19.316667,DF,TSFDF,"Tanque San Francisco, Cd. de Méx.",67.07
-99.228611,19.436389,DF,TSJDF,"Tanque San Joaquín, Cd. de Méx.",19.29
-99.264444,19.359722,DF,TSLDF,"Santa Fe Santa Lucía, Cd. de Méx.",71.4
-99.181111,19.3475,DF,UNIVERSIDADDF,"Universidad, Cd. de Méx. SEGIAGUA",34.54
-99.106667,19.250278,DF,XOCHIMILCO,"Xochimilco, Cd. de Méx. UNAM*",36.72
-104.066111,25.263333,DGO,AM2DR,"Agustín Melgar, Dgo. SMN*",28.6
-104.810278,24.540278,DGO,CBRDR,"Caboraca, Dgo.",56.52
-104.121111,24.4375,DGO,CGVDR,"Ciudad Guadalupe Victoria, Dgo.",43.02
-103.521667,25.533333,DGO,CLRDR,"Ciudad Lerdo, Dgo.",85.83
-103.698889,24.871944,DGO,CNCDR,"Cuencamé, Dgo.",62.06
-104.782778,24.518333,DGO,CNTDR,"Canatlán, Dgo.",82.7
-103.960833,24.001667,DGO,FVLDR,"Francisco Villa, Dgo.",94.51
-103.773611,25.265278,DGO,FZRDR,"Francisco Zarco, Dgo.",54.62
-105.25,25.5,DGO,GESDR,"General Escobedo, Dgo.",124.03
-105.952222,25.934444,DGO,GNCDR,"Guanaceví, Dgo.",109.03
-104.9225,24.803889,DGO,GUADR,"Guatimapé, Dgo.",32.23
-104.753056,23.961111,DGO,GVCDR,"Presidente Guadalupe Victoria, Dgo.",62.71
-103.983333,26.549722,DGO,LAFLOR,"La Flor de Jimulco, Dgo. SMN*",37.8
-104.75,23.516667,DGO,LBYDR,"Las Bayas, Dgo.",36.6
-105.015833,25.594167,DGO,LCRDR,"Lázaro Cárdenas, Dgo.",105.83
-106.7,25.35,DGO,LHRDR,"La Huerta, Dgo.",193.03
-105.466111,24.185833,DGO,LVEDR,"Las Vegas, Dgo. SMN*",11.4
-103.7475,26.686389,DGO,MAPIMI,"Mapimí, Dgo. SMN*",23.2
-103.85,25.816667,DGO,MPMDR,"Mapimí, Dgo.",63.02
-105.0475,23.899167,DGO,NAVDR,"Navíos Viejos, Dgo.",66.6
-104.6,24.1,DGO,OBSDR,"Observatorio de Durango, Dgo.",41.12
-104.656667,24.203889,DGO,PAGDR,"Peña del Aguila, Dgo.",87.73
-104.558333,25.181944,DGO,RDODR,"Rodeo, Dgo.",109.03
-105.443056,25.225,DGO,SACDR,"Salomé Acosta, Dgo.",59.41
-104.675833,23.874444,DGO,SBYDR,"Santiago Bayacora, Dgo.",17.52
-104.054444,23.623056,DGO,SELDR,"Santa Elena, Dgo.",95.02
-105.560833,26.436667,DGO,SGBDR,"San Gabriel, Dgo.",36.51
-102.778056,24.630556,DGO,SJGDR,"San Juan de Guadalupe, Dgo.",95.91
-104.276944,25.085,DGO,SLCDR,"San Luis del Cordero, Dgo.",91.53
-105.422222,25.0375,DGO,SPPDR,"Santiago Papasquiaro, Dgo.",49.85
-105.566667,26.084444,DGO,SRDDR,"Sardinas, Dgo.",38.03
-106.538056,24.702222,DGO,TDRDR,"El Tule del Real, Dgo.",81.21
-102.785,24.563056,DGO,TGRDR,"El Tigre, Dgo.",109.91
-105.725,25.341111,DGO,TLHDR,"Observatorio de Tepehuanes, Dgo.",64.41
-106.975,24.933333,DGO,TMZDR,"Tamazula, Dgo.",115.52
-103.979722,23.737778,DGO,VGCDR,"Vicente Guerrero, Dgo.",96.51
-104.928889,26.2425,DGO,VHGDR,"Villa Hidalgo, Dgo.",105.01
-105.506111,26.447778,DGO,VOCDR,"Villa Ocampo, Dgo.",40.01
-99.906667,16.849722,GRO,ACAGR,"Acapulco, Gro.",893
-99.909444,16.821944,GRO,ACAPULCOmar,"Acapulco, Gro. SEMAR*",687.578
-99.516944,17.576389,GRO,AERGR,"Observatorio de Chilpancingo Aeropuerto, Gro.",189.3
-100.5175,18.075833,GRO,AFIGR,"Andrés Figueroa, Gro.",231
-98.975278,17.719722,GRO,AHUGR,"Ahuacuotzingo, Gro.",77.9
-100.5,18.154167,GRO,AJCGR,"Ajuchitlán, Gro.",481.5
-100.433333,17.210278,GRO,ATYGR,"Atoyac, Gro.",479.9
-99.1,16.949444,GRO,AYUGR,"Ayutla, Gro.",361.6
-99.400833,18.459444,GRO,BVSGR,"Buenavista, Gro.",84
-100.658333,18.350556,GRO,CA2GR,"Ciudad Altamirano, Gro. SMN*",128.3
-100.664444,18.358611,GRO,CALGR,"Ciudad Altamirano, Gro.",225.7
-99.701111,17.672222,GRO,CCHGR,"Chichihualco, Gro.",91
-100.089444,17.008889,GRO,CDBGR,"Coyuca de Benítez, Gro.",500.7
-99.5,17.545278,GRO,CHIGR,"Chilpancingo, Gro.",223.4
-99.175833,17.608611,GRO,CHLGR,"Chilapa, Gro.",148.22
-98.411944,16.47,GRO,CNLGR,"Cuajinicuilapa, Gro.",357.3
-99.661944,18.245278,GRO,COCGR,"Cocula, Gro.",130.8
-98.970833,16.614722,GRO,COPGR,"Copala, Gro.",320.6
-101.054444,17.376944,GRO,CYQGR,"Coyuquilla, Gro.",452.5
-99.995556,17.947778,GRO,ECAGR,"Ing. Carlos Ramírez Ulloa, Gro.",209.57
-99.516667,17.233333,GRO,EOCGR,"El Ocotito, Gro.",496
-99.55,18.349722,GRO,IGLGR,"Iguala, Gro.",123.8
-98.513333,17.6225,GRO,IXTGR,"Ixcateopan de Tlapa, Gro.",116.3
-101.003056,18.418611,GRO,LCLGR,"La Calera, Gro.",63
-100.018056,16.958333,GRO,LDCGR,"Laguna de Coyuca, Gro.",456.2
-99.235,16.76,GRO,LDGGR,"Las Vigas, Gro.",220.5
-99.369167,17.471389,GRO,MCHGR,"Mochitlán, Gro.",360.6
-99.799722,16.8,GRO,ODAGR,"Observatorio de Acapulco, Gro.",425
-99.5,17.6,GRO,ODZGR,"Observatorio de Zumpango, Gro.",126.5
-98.729722,17.777778,GRO,OLNGR,"Olinalá, Gro.",68.5
-98.433333,16.683333,GRO,OMEGR,"Ometepec, Gro.",265.3
-98.888333,18.020833,GRO,PAPALUTLACFE,"Papalutla, Gro. CFE*",75.7
-99.45,17.483333,GRO,PETGR,"Petaquillas, Gro.",273.5
-98.500556,16.655833,GRO,QTZGR,"Quetzala, Gro.",388.1
-99.166111,16.823611,GRO,RMEGR,"Revolución Mexicana, Gro.",364.5
-100.478611,18.171944,GRO,SCRISTOBALCFE,"San Cristóbal, Gro. CFE*",358.63
-100.472778,17.139444,GRO,SJEGR,"San Jerónimo, Gro.",485.5
-99.516944,17.920833,GRO,SJTETELCINGOCFE,"San Juan Tetelcingo, Gro. CFE*",183.43
-99.482778,16.796389,GRO,SNMGR,"San Marcos, Gro.",650
-99.605278,18.554444,GRO,TAXGR,"Taxco, Gro.",120.2
-99.526389,17.1675,GRO,TCOGR,"Tierra Colorada, Gro.",261.8
-99.976389,17.789722,GRO,TLAGR,"Tlacotepec, Gro.",201.9
-98.6,17.5,GRO,TLPGR,"Tlapa, Gro.",70.7
-99.399444,17.568056,GRO,TXTGR,"Tixtla, Gro.",232.6
-100.265833,18.382778,GRO,VGRGR,"Vicente Guerrero, Gro.",159
-99.466111,18.295833,GRO,VTRGR,"Valerio Trujano, Gro.",94.92
-98.488333,17.903889,GRO,XXHGR,"Xochihuehuetlán, Gro.",129.5
-99.933333,17.603333,GRO,YXTGR,"Yextla, Gro.",188.3
-101.548889,17.645278,GRO,ZHTGR,"Zihuatanejo, Gro.",358
-101.554167,17.645,GRO,ZIHUATANEJO,"Zihuatanejo, Gro. SMN*",294.2
-101.536667,20.446944,GTO,ABSGJ,"Abasolo, Gto.",29.52
-100.712222,20.0325,GTO,ACNGJ,"Acámbaro, Gto.",99.05
-100.683333,20.533333,GTO,AEGGJ,"Apaseo el Grande, Gto.",24.32
-100.5825,20.553889,GTO,AMCGJ,"Ameche, Gto.",17.23
-101.370833,20.712778,GTO,ANSGJ,"Arandas, Gto.",50.92
-100.620833,20.454167,GTO,APSGJ,"Apaseo el Alto, Gto.",22.02
-101.625556,20.499167,GTO,ATBGJ,"Agua Tibia, Gto.",92
-101.838333,21.048611,GTO,BRRGJ,"El Barrial, Gto.",62.41
-100.816667,20.536389,GTO,CLYGJ,"Celaya, Gto.",25.32
-101.474722,21.068056,GTO,COMGJ,"Comanjilla, Gto.",69
-100.363333,20.198333,GTO,CORGJ,"Coroneo, Gto.",110.9
-101.630278,20.506667,GTO,CORRALEJO,"Corralejo Hidalgo, Gto. Protección Civil*",30.15
-101.666667,20.616667,GTO,CRMGJ,"Cuerámaro, Gto.",46.01
-100.962778,20.487778,GTO,CRTGJ,"Cortázar, Gto.",32.5
-100.9,20.95,GTO,CSRGJ,"Cinco Señores, Gto.",92.62
-101.6675,21.195278,GTO,CSTGJ,"Los Castillos, Gto.",46.62
-100.933333,21.15,GTO,DHGGJ,"Dolores Hidalgo, Gto.",29.4
-101.835278,21.05,GTO,EBAGJ,"El Barrial, Gto.",29.9
-100.9,20.279722,GTO,ECBGJ,"El Cubo, Gto.",20.52
-101.244444,20.872222,GTO,ECHGJ,"El Chapín, Gto.",17.62
-101.37,20.715833,GTO,ECNGJ,"El Conejo, Gto.",47.02
-101.678889,21.173611,GTO,EPLGJ,"El Palote, Gto.",37.06
-101.996667,20.800556,GTO,FRIAS,"Frías, Gto. Protección Civil*",54.102
-101.7425,20.439167,GTO,GLNGJ,"La Golondrina, Gto.",61.01
-101.266111,21.014722,GTO,GTOGJ,"Observatorio de Guanajuato, Gto.",38.61
-100.825833,20.848056,GTO,IALGJ,"Ignacio Allende, Gto.",80.92
-101.35,20.683333,GTO,IRPGJ,"Irapuato, Gto.",56.1
-100.518333,20.145556,GTO,JCRGJ,"Jerécuaro, Gto.",24.41
-101.844167,20.675278,GTO,LADGJ,"Las Adjuntas, Gto.",58.7
-101.073056,20.286944,GTO,LDYGJ,"Laguna de Yuriria, Gto.",29.02
-101.693333,21.136389,GTO,LENGJ,"León, Gto.",31.03
-101.594444,20.842778,GTO,LGVGJ,"Presa la Gavia, Gto.",17
-101.358889,20.276111,GTO,LJIGJ,"Las Jícamas, Gto.",27
-101.107778,21.324167,GTO,LQMGJ,"La Quemada, Gto.",49
-100.501944,21.223611,GTO,MINERALPOZOS,"Mineral de Pozos, Gto. Protección Civil*",43.04
-101.48,21.65,GTO,OCMGJ,"Ocampo, Gto.",36
-101.111389,20.5225,GTO,PERGJ,"Pericos, Gto.",24.42
-100.878333,21.105,GTO,PNLGJ,"Peñuelitas, Gto.",27.9
-100.496111,21.22,GTO,POZGJ,"Pozos, Gto.",37.16
-101.287778,20.867222,GTO,PRSGJ,"La Purísima, Gto.",12.72
-101.216667,21.483333,GTO,SFEGJ,"San Felipe, Gto.",20.6
-99.831389,21.320833,GTO,SGORDAII,"Sierra Gorda 2, Gto. SMN*",51.6
-101.016667,20.4,GTO,SJLGJ,"Santa Julia, Gto.",21.4
-101.199444,20.565833,GTO,SLMGJ,"Salamanca, Gto.",28.06
-100.669722,20.055278,GTO,SLSGJ,"Solís, Gto.",64.06
-100.885833,20.216667,GTO,SLVGJ,"Salvatierra, Gto.",37.32
-100.751944,20.8975,GTO,SMAGJ,"San Miguel de Allende, Gto.",80.5
-100.745833,20.577778,GTO,SMOGJ,"San Miguel Octopan, Gto.",27.5
-101.066944,20.298333,GTO,SRTGJ,"Santa Rita, Gto.",73.75
-101.3,20.6,GTO,TEMGJ,"Temascatío, Gto.",55.42
-101.178889,20.382778,GTO,VDSGJ,"Valle de Santiago, Gto.",12.23
-100.0925,21.298889,GTO,XICGJ,"Xichú, Gto.",73.93
-98.941667,20.268056,HGO,ACTHD,"Actopan, Hgo.",10
-98.348056,21.019444,HGO,ATCHD,"Atlapexco, Hgo.",269
-98.716111,20.185556,HGO,ELCHICO,"El Chico, Hgo. SMN*",90.6
-99.36,20.163889,HGO,ENDHD,"Endhó, Hgo.",11.51
-98.076111,20.46,HGO,HHTHD,"Huehuetla, Hgo.",373.2
-98.416667,21.15,HGO,HJTHD,"Huejutla, Hgo.",242.4
-99.220833,20.481944,HGO,IXMHD,"Ixmiquilpan, Hgo.",11.8
-98.128333,20.135556,HGO,LLAHD,"La Laguna, Hgo.",68.13
-98.757222,20.591667,HGO,LMTHD,"Metztitlán, Hgo.",48.53
-99.218611,20.2375,HGO,MXQHD,"Mixquiahuala, Hgo.",25.02
-98.6,21.166667,HGO,ORZHD,"San Felipe Orizatlán, Hgo.",269.5
-98.7475,20.123333,HGO,PCOHD,"Observatorio de Pachuca, Hgo.",6.52
-99.329444,20.359722,HGO,PRGHD,"Javier Rojo Gómez, Hgo.",9.05
-99.310833,19.963056,HGO,PRQHD,"Requena, Hgo.",11.02
-99.375833,20.435556,HGO,PVAHD,"Vicente Aguirre, Hgo.",2.06
-98.369444,20.083333,HGO,TLGHD,"Observatorio de Tulancingo, Hgo.",47.9
-98.658611,20.991667,HGO,TLNHD,"Tlanchinol, Hgo.",292.5
-99.348333,20.056944,HGO,TLRHD,"Tula Las Rosas, Hgo.",9.11
-99.501111,20.663333,HGO,ZMPHD,"Ing. Fernando Hiriart Balderrama, Hgo.",10.1
-98.647222,20.652778,HGO,ZXTHD,"Zacualtipán, Hgo.",278
-103.133333,20.316667,JAL,ACHAPALAGDL,"Acueducto Chapala Guadalajara, Jal. SGT*",48.8
-103.228611,22.325833,JAL,ACHZC,"Achimec, Jal.",53.75
-102.436944,21.599444,JAL,AJJJL,"Ajojucar, Jal.",54.01
-103.091944,20.397222,JAL,ATQJL,"Atequiza, Jal.",61.81
-103.446389,20.746667,JAL,BAZJL,"Base Aérea Zapopan, Jal.",49.41
-104.063611,19.914444,JAL,BBAJL,"Basilio Vadillo, Jal.",112.03
-103.724444,22.406111,JAL,BCSJL,"Bocas, Jal.",65.9
-103.782778,21.831667,JAL,BLNJL,"Bolaños, Jal.",115.5
-103.465278,19.697778,JAL,CGZJL,"Observatorio de Ciudad Guzmán, Jal.",166.3
-103.201944,20.290556,JAL,CHAJL,"Chapala 1, Jal. SMN*",53.41
-104.555278,19.627778,JAL,CHFJL,"El Chiflón, Jal.",259.72
-102.774167,19.287778,JAL,CHLMC,"Constitución de Apatzingán, Jal.",137.1
-104.561944,19.2375,JAL,CIHJL,"Cihuatlán, Jal.",266.42
-105.129722,19.9975,JAL,CPEJL,"Cajón de Peña, Jal.",233
-104.780833,20.479722,JAL,CRNJL,"Corrinchis, Jal.",202.76
-101.7375,21.497778,JAL,CRTJL,"El Cuarenta, Jal.",66.31
-105.218333,20.593333,JAL,CULJL,"Cuale, Jal.",596.61
-103.45,21.066667,JAL,CXTJL,"Cuixtla, Jal.",105.4
-102.976111,20.681389,JAL,EGCJL,"Ing. Elías González Chávez, Jal.",58.11
-104.285278,19.845833,JAL,ELCJL,"El Corcovado, Jal.",161.6
-103.335,20.723333,JAL,EXPJL,"La Experiencia, Jal.",31.93
-103.354444,20.680556,JAL,GUAJL,"Guadalajara Centro, Jal.",61.91
-103.392778,20.706667,JAL,GUCJL,"Observatorio de Guadalajara, Jal.",52.1
-105.184444,19.653889,JAL,HIGJL,"Higuera Blanca 2, Jal.",41.3
-103.651111,20.466944,JAL,HRTJL,"Hurtado, Jal.",90.02
-102.25,20.483333,JAL,HUAJL,"Huascato, Jal.",104.52
-102.705833,20.293889,JAL,JMYJL,"Jamay, Jal.",71.1
-103.644167,20.676389,JAL,LAPRIMAVERA,"La Primavera, Jal. SMN*",79
-103.201667,20.290556,JAL,LDCJL,"Lago de Chapala, Jal.",44.3
-101.919722,21.359722,JAL,LDMJL,"Lagos de Moreno, Jal.",79
-103.033333,20.316667,JAL,MEZCALA,"Mezcala Poncitlán, Jal. SGT*",68.4
-104.786389,20.525278,JAL,MSCJL,"Mascota, Jal.",163.17
-103.590833,19.592222,JAL,NEVADOCOLIMA,"Nevado de Colima, Jal. SMN*",200.8
-101.916667,21.366667,JAL,OLMJL,"Observatorio de Lagos de Moreno, Jal.",89.4
-103.322778,20.286667,JAL,PBRJL,"Piedra Barrenada, Jal.",86.4
-103.361667,20.584167,JAL,PITJL,"Protección a Infraestructura y Atención a Emergencias Toluquilla, Jal.",83.28
-104.105833,21.196944,JAL,PLYJL,"Ing. Alfredo Elías Ayub, Jal.",138.2
-103.37,19.5625,JAL,QUTJL,"Quito, Jal.",205.6
-104.05,20.55,JAL,RAMJL,"Río Ameca, Jal.",90.4
-105.133611,19.998611,JAL,RIOTOMATLAN,"Río Tomatlán, Jal. SMN*",193.03
-102.716667,20.4,JAL,RIOZULA,"Río Zula, Jal. SGT*",44.81
-104.59,20.252222,JAL,RODJL,"El Rodeo, Jal.",204.37
-101.835556,21.359167,JAL,SA1JL,"La Sauceda, Jal.",60.5
-101.85,21.35,JAL,SAUJL,"La Sauceda, Jal.",60.5
-102.5,21.3,JAL,SGRJL,"San Gaspar de los Reyes, Jal.",88.7
-103.9175,19.463611,JAL,SMANANTLANI,"Sierra Manatlán 1, Jal. SMN*",330.6
-103.34,19.856111,JAL,SNGJL,"San Gregorio, Jal.",170.51
-103.705556,20.908889,JAL,SRSJL,"Manuel M. Diéguez, Jal.",94.82
-102.583333,21.45,JAL,TCAJL,"Teocaltiche, Jal.",57.02
-104.320278,20.036111,JAL,TCTJL,"Tacotán, Jal.",112.4
-103.198611,22.171944,JAL,TENJL,"Tenasco, Jal.",81
-103.316667,20.583333,JAL,TLAJL,"Tlaquepaque, Jal.",52.92
-104.370278,19.976111,JAL,TMLJL,"Ramón Corona Madrigal General, Jal.",129.1
-103.396667,18.967222,JAL,TRJCM,"Solidaridad, Jal.",183.13
-103.183333,20.15,JAL,TUXCUECA,"Tuxcueca, Jal. SGT*",21.4
-103.845833,20.596389,JAL,VEGJL,"Ing. Santiago Camarena, Jal.",84
-103.05,22.05,JAL,ZPTJL,"El Zapote, Jal.",53.5
-102.729444,20.395278,JAL,ZULJL,"Zula río, Jal.",66.6
-99.377222,19.377222,MEX,2RSMX,"Dos Ríos, Méx.",57
-98.655278,19.118611,MEX,ALTZOMONI,"Altzomoni, Méx. SMN*",144
-98.9125,19.543889,MEX,ATEMX,"Atenco, Méx.",62.42
-99.866667,19.783333,MEX,ATLMX,"Atlacomulco, Méx. SMN*",91.14
-99.866667,19.783333,MEX,ATPMX,"Atlacomulco Prepa., Méx.",127.8
-99.184722,19.580833,MEX,BARRIENTOS,"Planta de bombeo Barrientos, Méx. SEGIAGUA",26.16
-100.436389,18.781111,MEX,BEJMX,"Bejucos, Méx.",151.4
-99.283333,19.436389,MEX,BOSQUEREAL,"Bosque Real, Méx. UNAM*",39.76
-99.7,19.333333,MEX,CALMX,"Calixtlahuaca, Méx.",23.22
-99.298611,19.406667,MEX,CDBMX,"Caída del Borracho, Méx.",75.18
-99.511667,19.205,MEX,CGCMX,"Gerencia Conagua CODAGEM, Méx.",70.23
-99.041667,19.593889,MEX,CHICONAUTLAI,"Chiconautla 1, Méx. SEGIAGUA",0
-99.108333,19.515556,MEX,CHICONAUTLAII,"Chiconautla 2, Méx. SEGIAGUA",25.88
-100.152778,19.350556,MEX,CHIMX,"Chilesdo, Méx.",155.61
-98.884722,19.483333,MEX,CHPMX,"Chapingo, Méx.",56.3
-99.301667,19.695,MEX,CNPMX,"La Concepción, Méx.",52.7
-99.714167,19.291111,MEX,COBMX,"Observatorio de Toluca, Méx.",57.26
-100.225,19.178889,MEX,COLMX,"Colorines, Méx.",157.11
-99.559722,19.884722,MEX,DNXMX,"Danxho, Méx.",96
-99.238333,19.453611,MEX,EMOMX,"El Molinito Río Hondo, Méx.",25.8
-99.252222,19.635556,MEX,GDLMX,"Sierra de Guadalupe, Méx.",46
-98.917222,19.578889,MEX,GRDMX,"La Grande, Méx.",15.43
-99.250833,19.415833,MEX,HERRADURA,"Herradura, Méx. UNAM*",34.23
-99.696944,20.046389,MEX,HPNMX,"Huapango, Méx.",70.05
-99.769444,19.5675,MEX,IXCMX,"Ixtlahuaca, Méx.",40.91
-99.05,19.633333,MEX,K27MX,"km 27+250, Méx.",86.64
-100.075833,19.389444,MEX,LBEMX,"Los Berros, Méx.",130.5
-99.220833,19.4775,MEX,MBLMX,"Molino Blanco, Méx.",33.04
-99.243333,19.473889,MEX,NAUCALPAN,"Naucalpan, Méx. UNAM*",26.43
-99.683333,19.116667,MEX,NEVMX,"Nevado de Toluca, Méx. SMN*",248.16
-99.420833,18.990833,MEX,OCUMX,"Ocuilán de Arteaga, Méx.",178.06
-99.184722,19.580833,MEX,PBTMX,"Planta de bombeo Barrientos, Méx.",26.16
-99.017222,19.656667,MEX,PCCMX,"Planta Chiconautla 2, Méx.",25.88
-99.181944,19.743056,MEX,PCGMX,"Puente Colgante, Méx.",54.02
-99.010278,19.636944,MEX,PCTMX,"Planta Chiconautla 1, Méx.",0
-99.790278,19.829167,MEX,PFBMX,"Francisco José Trinidad Fabela, Méx.",89
-99.775,19.461667,MEX,PIRMX,"Ignacio Ramírez, Méx.",50.62
-99.248889,19.429444,MEX,PLMMX,"Palmas, Méx.",28.44
-99.260833,19.526944,MEX,PMDMX,"Madín, Méx.",49.2
-99.948889,19.654444,MEX,PMEMX,"Puente Mextepec, Méx.",75.81
-99.739722,20.124167,MEX,PMNMX,"El Molino, Méx.",35.09
-99.864444,20.038611,MEX,PNDMX,"Ñadó, Méx.",57
-99.283333,19.453611,MEX,PTLMX,"Presa Totolica, Méx.",55.81
-98.910556,19.531944,MEX,SADMX,"San Andrés, Méx.",65.9
-99.703889,19.465556,MEX,SB2MX,"San Bernabé, Méx.",82.31
-99.704722,19.465833,MEX,SBBMX,"José Antonio Alzate, Méx.",82.3
-99.764722,19.238333,MEX,SJHMX,"San Juan de las Huertas, Méx.",148.5
-98.870833,19.190278,MEX,SLAMX,"San Luis Ameca, Méx.",91.91
-99.741667,19.591667,MEX,SLBMX,"San Bartolo del Llano, Méx.",39
-99.8,19.633333,MEX,SMLMX,"Santa María del Llano, Méx.",132
-99.285,19.574444,MEX,SNJMX,"San Juan, Méx.",16
-98.895833,19.258333,MEX,SNLMX,"Chalco San Lucas, Méx.",58.32
-98.960556,19.320833,MEX,SSCDF,"La Caldera Subestación eléctrica Santa Lucía, Méx.",27.68
-99.799167,19.343056,MEX,TBRMX,"Tres Barrancas, Méx.",65.66
-99.935833,18.931389,MEX,TESMX,"Texcaltitlán, Méx.",174.42
-99.905278,19.856944,MEX,TJCMX,"El Tejocote, Méx.",111.62
-100.053056,19.058056,MEX,TMSMX,"Temascaltepec, Méx.",173.21
-99.245556,19.465556,MEX,TOTMX,"Totolica, Méx.",51.81
-99.961389,19.660833,MEX,TPTMX,"San Andrés Tepetitlán, Méx.",68.91
-99.6125,19.428056,MEX,TROMX,"Trojes, Méx.",94.67
-99.243611,19.466389,MEX,TTLMX,"Totolica hidrométrica, Méx.",23.4
-99.123889,19.904722,MEX,TTQMX,"Tajo de Tequixquiac, Méx.",31.54
-99.385278,19.834722,MEX,TXMHD,"Taxhimay, Méx.",38.06
-100.084722,19.375556,MEX,VALLEDEBRAVO,"Valle de Bravo, Méx. SMN*",94.6
-100.18,19.2075,MEX,VBRMX,"Valle de Bravo, Méx.",127.21
-99.211667,19.510278,MEX,VDCDF,"Vaso de Cristo, Méx.",0
-99.334167,19.382222,MEX,VNDMX,"El Venado, Méx.",69.35
-100.055556,19.461667,MEX,VVCMX,"Villa Victoria, Méx.",118.81
-101.99,20.231389,MICH,ADUMC,"Adjuntas, Mich.",24.5
-100.608889,19.579722,MICH,AGOMC,"Agostitlán, Mich.",87.4
-102.371111,19.083056,MICH,APTMC,"Apatzingán, Mich.",172.93
-102.419167,20.183889,MICH,BIBMC,"Barraje de Ibarra, Mich.",91
-101.461389,20.324167,MICH,CBLMC,"Casa Blanca, Mich.",73.02
-102.265278,19.973611,MICH,CHAMC,"Chaparaco, Mich.",60.3
-100.55,19.7,MICH,CHIMC,"Ciudad Hidalgo, Mich.",65.31
-100.9,18.5,MICH,CMNMC,"Caimanera, Mich.",176.72
-101.259167,19.629722,MICH,COIMC,"Cointzio, Mich.",65.24
-101.861667,20.207222,MICH,CORMC,"Corrales, Mich.",63.88
-100.421111,19.387778,MICH,DBOMC,"El Bosque, Mich.",191.6
-100.45,19.966667,MICH,EGIMC,"El Gigante, Mich.",51.6
-102.541389,19.979167,MICH,GUAMC,"Guaracha, Mich.",72.8
-101.883333,18.266667,MICH,INFMC,"Infiernillo, Mich.",251.7
-102.6,19.958333,MICH,JARMC,"Jaripo, Mich.",78.5
-101.626667,20.248889,MICH,LANMC,"Los Ángeles, Mich.",36.5
-102.865556,19.210833,MICH,LOLMC,"Los Olivos, Mich.",127.2
-102.004444,20.354444,MICH,LPDMC,"La Piedad, Mich.",110.12
-102.133333,18.848611,MICH,LPNMC,"Los Panches, Mich.",321.85
-102.2,18.8,MICH,LPSMC,"La Pastoría, Mich.",251.81
-101.1,19.7,MICH,MCEMC,"Morelia Centro, Mich.",67.84
-102.205833,18.023056,MICH,MLCMC,"Melchor Ocampo Lázaro Cárdenas, Mich.",520.4
-100.873611,19.829167,MICH,MLPMC,"Malpaís, Mich.",24.72
-101.2,19.7,MICH,MNOMC,"Observatorio de Morelia Norte, Mich.",55.7
-101.724444,20.127222,MICH,MOCMC,"Melchor Ocampo, Mich.",55.03
-101.176111,19.688611,MICH,MORMC,"Morelia DDR 020, Mich.",66.05
-100.439167,19.890833,MICH,MRVMC,"Maravatío, Mich.",42.5
-102.221944,18.883333,MICH,PANCHESCFE,"Panches, Mich. CFE*",235
-102.058611,18.931111,MICH,PASTORIACFE,"Pastoría, Mich. CFE*",268.5
-101.044167,19.826944,MICH,PDBMC,"Planta de bombeo, Mich.",65.03
-101.102778,18.538889,MICH,PINZANESCFE,"Pinzanes, Mich. CFE*",50.6
-101.6,20.3,MICH,PORMC,"Pastor Ortiz, Mich.",76.02
-100.684167,19.621389,MICH,PUCMC,"Pucuato, Mich.",105.7
-102.136944,19.961389,MICH,PUREPETIRO,"Presa Urepetiro, Mich. SGT*",71
-102.716667,20.066667,MICH,SAHMC,"Sahuayo, Mich.",138.51
-102.464722,20.208333,MICH,SCRMC,"San Cristóbal, Mich.",89.5
-102.651389,19.839444,MICH,SJUMC,"San Juanico, Mich.",132
-102.4,20.1,MICH,SSIMC,"San Simón, Mich.",58.02
-100.229167,20.000278,MICH,TEPMC,"Tepuxtepec, Mich.",39.3
-102.137778,19.962222,MICH,UREMC,"Urepetiro, Mich.",58.53
-102.180278,18.048333,MICH,VILMC,"José María Morelos y Pavón, Mich.",489.3
-101.746944,19.923056,MICH,VJIMC,"Villa Jiménez, Mich.",24.05
-102.283056,20.3375,MICH,YURMC,"Yurécuaro, Mich.",94.6
-102.284167,20.006667,MICH,ZAMMC,"Observatorio de Zamora, Mich.",60.8
-101.795,19.805278,MICH,ZCAMC,"Zacapu, Mich.",63.52
-101.931944,18.921111,MICH,ZICMC,"Zicuirán, Mich.",175
-98.829167,18.947222,MOR,ACHMR,"Achichipico, Mor.",110.8
-99.258056,18.734722,MOR,ALUMR,"Alpuyeca, Mor.",120.9
-99.376944,18.596111,MOR,AMCMR,"Amacuzac, Mor.",108.4
-98.771111,18.755278,MOR,AMIMR,"Amilcingo, Mor.",68.2
-99.463611,18.68,MOR,APAMR,"Apancingo, Mor.",115.1
-98.891389,18.931111,MOR,ATBMR,"Atlatlahuacan Bachillerato, Mor.",118.1
-98.928056,18.936667,MOR,ATLMR,"Atlatlahucan, Mor.",117.2
-98.955278,18.850556,MOR,CASMR,"Casasano, Mor.",77.51
-98.714444,18.583056,MOR,CAYMR,"Cayehuacan, Mor.",83.12
