LON,LAT,EDO,CLAVE,ESTACION,feb-19
-95.700556,16.010833,OAX,ASTOX,"Astata, Oax.",0
-96.53,17.43,OAX,ATEOX,"Atepec, Oax.",5
-96.1,17.016667,OAX,AYUOX,"Ayutla, Oax.",4.3
-96.721667,17.069722,OAX,BAEOX,"Base Aérea, Oax.",0
-95.929167,16.647222,OAX,BOQOX,"Boquilla 1, Oax.",0
-96.263611,17.999167,OAX,CDOOX,"Miguel de la Madrid Hurtado, Oax.",28.81
-94.816667,16.583333,OAX,CHIOX,"Chicapa, Oax.",2.81
-96.721944,15.812222,OAX,COZOX,"San Francisco Cozoaltepec, Oax.",0
-96.658333,18.492778,OAX,CSPOX,"Cosolapa, Oax.",11.83
-96.388889,18.1525,OAX,DPSOX,"Dique Pescaditos, Oax.",8.93
-95.374444,16.434722,OAX,EMAOX,"El Marqués, Oax.",0.31
-97.776111,17.806667,OAX,HLOOX,"Observatorio de Huajuapan de León, Oax.",0
-95.1,16.583333,OAX,IXTOX,"Ixtepec, Oax.",2.5
-96.2,17.866667,OAX,JACOX,"Jacatepec, Oax.",17
-95.397778,16.445556,OAX,JDMOX,"Presidente Benito Juárez, Oax.",10
-95.033333,16.433333,OAX,JUCOX,"Juchitán, Oax.",4.7
-95.2,16.6,OAX,KM1OX,"km 33+190, Oax.",0.01
-95.716667,16.416667,OAX,KM2OX,"km 51+740, Oax.",0.01
-96.905556,18.210556,OAX,LCAOX,"La Carbonera, Oax.",0
-95.3,16.4,OAX,LPIOX,"Las Pilas, Oax.",0.01
-95.483333,17.45,OAX,MAROX,"María Lombardo, Oax.",9.84
-96.733333,17.066667,OAX,OACOX,"Oaxaca Centro, Oax.",0
-96.7,17.001389,OAX,OAOOX,"Observatorio de Aeropuerto Oaxaca, Oax.",0
-94.4,16.5,OAX,OSTOX,"Ostuta, Oax.",0
-96.083333,18.166667,OAX,PAPOX,"Papaloapan, Oax.",0.43
-96.716667,17.072778,OAX,PIAOX,"Organismo de Cuenca Pacífico Sur PIAE, Oax.",0
-96.483333,15.666667,OAX,PTAOX,"Observatorio de Puerto Angel, Oax.",0
-95.481389,16.585278,OAX,RHOOX,"Río Hondo, Oax.",0
-95.916667,17.733333,OAX,RMLOX,"Río Manso Lalana, Oax.",15.1
-97.725,16.102778,OAX,RVEOX,"Río Verde, Oax.",0
-96.549722,17.266667,OAX,SCIOX,"Ixtepeji, Oax.",2.5
-95.2,16.183333,OAX,SCROX,"Observatorio de Salina Cruz, Oax.",0
-96.533333,17.883333,OAX,SFUOX,"San Felipe Usila, Oax.",37
-96.453611,17.1175,OAX,SMAOX,"San Antonio Cuajimoloyas, Oax.",1.9
-96.55,18.05,OAX,STDOX,"Santo Domingo, Oax.",42.82
-95.2,16.3,OAX,TEHOX,"Tehuantepec, Oax.",0.02
-96.412222,18.232222,OAX,TEMOX,"Presidente Alemán, Oax.",5
-95.6,16.416667,OAX,TEQOX,"Tequisistlán, Oax.",0
-96.133333,18.083333,OAX,TUXOX,"Tuxtepec, Oax.",1.52
-96.435278,17.933056,OAX,UCFOX,"Usila CFE, Oax.",36.4
-94.833333,16.45,OAX,UHGOX,"Unión Hidalgo, Oax.",4
-96.3,17.776389,OAX,VANOX,"Valle Nacional, Oax.",52.82
-97.826111,17.724444,OAX,YOSOX,"Yosocuta, Oax.",0
-95.93,17.15,OAX,ZACOX,"Zacatepec, Oax.",49.54
-94.216111,16.4025,OAX,ZANOX,"Zanatepec, Oax.",0.01
-97.418056,19.45,PUE,ACHPB,"Alchichica, Pue.",0.02
-97.934167,19.0625,PUE,ACJPB,"Acajete, Pue.",0.6
-98.055,18.277222,PUE,ADOPB,"Acatlán de Osorio, Pue.",0
-98.135833,18.9425,PUE,AFRPB,"Africam, Pue.",0
-97.920833,18.854167,PUE,AHAPB,"Ahuatepec, Pue.",0
-98.148056,20.033056,PUE,AHUPB,"Ahuazotepec, Pue.",9.41
-97.845,20.406944,PUE,APAPB,"Apapantilla, Pue.",58
-98.420833,18.921111,PUE,ATXPB,"Atlixco, Pue.",0.4
-97.881111,20.385833,PUE,AVCPB,"Ávila Camacho, Pue.",44.04
-97.503333,19.961389,PUE,BAIPB,"Buenos Aires CFE, Pue.",64.33
-98.108611,18.9125,PUE,BDDPB,"Manuel Ávila Camacho, Pue.",0.01
-97.441667,18.983889,PUE,CDSPB,"Ciudad Serdán, Pue.",10.8
-97.958333,18.968889,PUE,CEMPB,"Cemex, Pue.",3
-98.579167,18.516111,PUE,CHIPB,"Chietla, Pue.",0
-98.318056,19.068611,PUE,CHLPB,"Cholula, Pue.",1.01
-98.567778,18.109722,PUE,CHSPB,"Chila de la Sal, Pue.",0
-98.198611,19.022778,PUE,CNAPB,"Conagua, Pue.",4.5
-98.049722,19.743333,PUE,CNGPB,"Chignahuapan, Pue.",9.5
-98.164722,18.612778,PUE,COAPB,"Coatzingo, Pue.",4.84
-98.059444,19.093056,PUE,CPLPB,"Capulac, Pue.",8
-97.516667,20.033333,PUE,CTZPB,"Cuetzalan del Progreso, Pue.",124.52
-98.275556,18.966111,PUE,ECHPB,"Echeverría, Pue.",0.02
-98.456111,19.101111,PUE,HJTPB,"Huejotzingo, Pue.",3
-98.540278,18.772222,PUE,HQCPB,"Huaquechula, Pue.",0
-98.050833,20.176389,PUE,HUAPB,"Huauchinango, Pue.",36.3
-97.815833,19.621667,PUE,IXTPB,"Ixtacamaxtitlán, Pue.",2.51
-98.466389,18.610833,PUE,IZMPB,"Izúcar de Matamoros, Pue.",0
-97.691111,19.457222,PUE,LIBPB,"Libres, Pue.",2
-98.231111,19.010556,PUE,MAYPB,"Mayorazgo 21 Poniente, Pue.",1.3
-97.850278,20.733056,PUE,MTLPB,"Metlaltoyuca, Pue.",13.63
-96.781389,18.360278,PUE,NARPB,"Naranjastitla, Pue.",26.74
-98.000556,20.216667,PUE,NNEPB,"Necaxa, Pue.",23.9
-97.533333,19.7,PUE,OYAPB,"Oyameles, Pue.",6.03
-98.156667,20.2775,PUE,PAHUATLAN,"Pahuatlán de Valle, Pue. SGT*",34.8
-97.251389,18.918056,PUE,PCRPB,"Paso Carretas, Pue.",18.5
-98.264722,18.2,PUE,PIXPB,"Piaxtla, Pue.",0
-97.883333,20.233333,PUE,PTLPB,"Patla, Pue.",30.1
-98.166667,19.05,PUE,PUOPB,"Observatorio de Puebla, Pue.",22.5
-97.616667,19.25,PUE,QUIPB,"Quimixtlán, Pue.",24.01
-97.401667,20.116111,PUE,RNAPB,"Rancho Nuevo, Pue.",55.02
-98.22,19.113056,PUE,SCRPB,"San Cristóbal Caleras, Pue.",1.31
-97.91,18.735,PUE,SMCPB,"San Miguel Canoa, Pue.",0.02
-97.446667,19.960833,PUE,SOLPB,"La Soledad, Pue.",57.81
-98.582222,19.330278,PUE,SRTPB,"Santa Rita Tlahuapan, Pue.",18
-97.486389,19.952778,PUE,STLPB,"Sontalaco CFE, Pue.",69.11
-97.7925,20.004444,PUE,TDRPB,"Tepango de Rodríguez, Pue.",87.5
-97.7525,18.878889,PUE,TECPB,"Tecamachalco, Pue.",0
-97.395556,18.479167,PUE,TEHPB,"Tehuacán, Pue.",0
-98.777222,18.451944,PUE,TELPB,"Teotlalco, Pue.",0
-97.805833,19.829444,PUE,TEOPB,"Tetela de Ocampo, Pue.",9.5
-97.9475,20.21,PUE,TEPPB,"Tepexic, Pue.",23.4
-97.430556,18.468889,PUE,TETPB,"Teopilco, Pue.",0
-97.36,19.815278,PUE,TEZPB,"Teziutlán, Pue.",41.02
-96.835833,18.405,PUE,TLPPB,"Tlacotepec de Díaz, Pue.",20.01
-97.491944,19.489167,PUE,TPYPB,"Tepeyahualco, Pue.",0
-96.861389,18.483611,PUE,TYAPB,"Tepeyac, Pue.",19.23
-97.668056,20.510278,PUE,VENPB,"Venustiano Carranza, Pue.",4.4
-97.956944,20.277222,PUE,XDJPB,"Xicotepec de Juárez, Pue.",44.61
-97.585,19.859722,PUE,ZCPPB,"Zacapoaxtla, Pue.",48.1
-97.011389,18.332222,PUE,ZOQPB,"Zoquitlán, Pue.",50.03
-97.832778,20.178611,PUE,ZRGPB,"Zaragoza, Pue.",31.01
-100.424444,20.504167,QRO,BATQT,"El Batán, Qro.",0
-100.435556,20.604167,QRO,CARQT,"Carrillo, Qro.",0
-100.080278,20.418611,QRO,CNSQT,"Constitución de 1917, Qro.",0
-100.453333,20.535,QRO,EPUQT,"El Pueblito, Qro.",0
-100.413056,20.567222,QRO,GHQQT,"Gerencia Hidalgo, Qro.",0
-99.9625,20.198611,QRO,IDFQT,"San Ildefonso, Qro.",2.5
-99.479722,21.230278,QRO,JLPQT,"Jalpan, Qro.",3
-100.45,20.7,QRO,JRQQT,"Juriquilla, Qro.",0
-100.369444,20.563333,QRO,OBSQT,"Observatorio de Querétaro, Qro.",0
-99.815,21.055833,QRO,PMLQT,"Peñamiller, Qro.",0
-100,20.3625,QRO,SJSQT,"San José, Qro.",0
-86.820278,21.156667,QROO,CANQR,"Cancún, Q. Roo",136.8
-87.300556,18.755556,QROO,CHINCHORROmar,"Banco Chinchorro, Q. Roo SEMAR*",37.57
-88.3275,18.500556,QROO,CHOQR,"Observatorio de Chetumal, Q. Roo",43.72
-86.946111,20.51,QROO,COZQR,"Cozumel, Q. Roo",52.4
-88.045,19.575556,QROO,FCRQR,"Observatorio de Felipe Carrillo Puerto, Q. Roo",23.6
-87.486111,21.101944,QROO,KANTUNILKIN,"Kantunilkín, Q. Roo SMN*",2.4
-87.077778,20.634444,QROO,PDCQR,"Playa del Carmen, Q. Roo",263.6
-106.654167,24.047222,SIN,ACTSI,"Acatitán, Sin.",0
-109.183333,25.916667,SIN,AHMSI,"Ahome, Sin.",0
-107.383333,25.090278,SIN,AL2SI,"El Varejonal hidrométrica, Sin.",1
-107.466667,25.033333,SIN,AWSSI,"Andrew Weiss, Sin.",0.01
-107.5375,25.333333,SIN,BDRSI,"Badiraguato, Sin.",1.01
-108.329167,26.736111,SIN,CHXSI,"Observatorio de Choix, Sin.",2.8
-107.4,24.816667,SIN,CLCSI,"Culiacán, Sin.",0.04
-109.333333,26.1,SIN,CRRSI,"El Carrizo, Sin.",0
-108.065556,25.484722,SIN,EBLSI,"Lic. Eustaquio Buelna, Sin.",0
-108.616667,26.433333,SIN,EFTSI,"El Fuerte, Sin.",1
-108.316667,26.083333,SIN,GB2SI,"El Sabinal hidrométrica, Sin.",0
-108.3275,26.103056,SIN,GBESI,"Ing. Guillermo Blake Aguilar, Sin.",0
-107.911944,25.855278,SIN,GD2SI,"Bacurato hidrométrica de Gustavo Díaz Ordaz, Sin.",0
-108.091667,25.469444,SIN,GMCSI,"Guamúchil, Sin.",0
-108.466667,25.716667,SIN,GSVSI,"Guasave, Sin.",0.01
-107.225,25.344444,SIN,GTNSI,"Guatenipa, Sin.",1
-109.301111,25.966111,SIN,HDZSI,"Higuera de Zaragoza, Sin.",0
-106.595833,23.955556,SIN,IXPSI,"Ixpalino, Sin.",0.01
-107.059444,24.753611,SIN,JGRSI,"Juan Guerrero Alcocer, Sin.",0
-106.807222,24.571667,SIN,JLPSI,"José López Portillo, Sin.",0
-108.013889,25.9,SIN,JNASI,"Jaina, Sin.",0.06
-108.7025,26.426944,SIN,JORSI,"Josefa Ortiz de Domínguez, Sin.",0
-106.9,23.916667,SIN,LCRSI,"La Cruz, Sin.",0
-108.35,26.904167,SIN,LD2SI,"Huites hidrométrica, Sin.",3.5
-108.367778,26.844722,SIN,LDCSI,"Luis Donaldo Colosio, Sin.",3.5
-109,25.8,SIN,MCHSI,"Los Mochis, Sin.",0.01
-106.4,23.233333,SIN,MZTSI,"Observatorio de Mazatlán, Sin.",0.4
-107.440556,24.634722,SIN,OBSSI,"Observatorio de Culiacán, Sin.",0.01
-108.58,26.509722,SIN,PMHSI,"Miguel Hidalgo, Sin.",0.81
-106.466667,23.5625,SIN,QLTSI,"Quelite, Sin.",0.01
-107.756111,25.124722,SIN,RAVSI,"Estación Rancho Viejo, Sin.",1.01
-105.85,22.983333,SIN,RSRSI,"Rosario, Sin.",0
-107.843333,25.485556,SIN,SANJUAN,"San Juan, Sin. SMN*",0
-108.779167,26.073611,SIN,SFRSI,"Sufragio, Sin.",0
-107.8425,25.486667,SIN,SJNSI,"San Juan, Sin.",0.01
-107.1,24.45,SIN,SLRSI,"San Lorenzo, Sin.",0
-106.695833,24.121944,SIN,SLTSI,"Ing. Aurelio Benassini Vizcaíno, Sin.",0
-107.158333,24.813889,SIN,SN2SI,"Sanalona hidrométrica, Sin.",0.01
-107.139444,24.800556,SIN,SNLSI,"Sanalona, Sin.",0
-106.25,23.35,SIN,SQRSI,"Siqueros, Sin.",0.01
-105.847222,23.088333,SIN,TORSI,"Las Tortugas, Sin.",0
-107.059722,24.751111,SIN,VINSI,"Vinoramas, Sin.",0
-108.358611,25.739167,SIN,ZOPSI,"El Zopilote, Sin.",0
-98.955833,21.748889,SLP,BLMSL,"Ballesmi, S.L.P.",21.2
-99.030833,21.979722,SLP,CDVALLES,"Ciudad Valles, S.L.P. SMN*",6.4
-99.016667,21.983333,SLP,CDVSL,"Ciudad Valles, S.L.P.",10
-99.239444,21.906944,SLP,GANSL,"Gallinas, S.L.P.",13.4
-100.820556,21.88,SLP,IVGSL,"Valentín Gama, S.L.P.",0
-100.642778,23.656944,SLP,MATSL,"Matehuala, S.L.P.",1.03
-99.159444,22.12,SLP,MICSL,"Micos, S.L.P.",9.6
-98.8,21.333333,SLP,MTPSL,"Observatorio de Matlapa, S.L.P.",56.5
-99.32,22.523333,SLP,NRJSL,"Naranjos, S.L.P.",4.4
-100.762222,21.849722,SLP,OCTSL,"Ojo Caliente, S.L.P.",0
-99.830556,21.651111,SLP,PMYSL,"Pedro Montoya, S.L.P.",0.01
-98.939722,21.847222,SLP,PUJSL,"El Pujal, S.L.P.",9.6
-98.888611,21.425,SLP,RQTSL,"Requetemu, S.L.P.",31.2
-99.995,21.931389,SLP,RVDSL,"Observatorio de Río Verde, S.L.P.",0.01
-101,22.2,SLP,SGRSL,"Soledad Graciano, S.L.P.",0.3
-101.019167,22.148056,SLP,SLPSL,"Observatorio de San Luis Potosí, S.L.P.",0
-99.055833,22.02,SLP,STRSL,"Santa Rosa, S.L.P.",4.5
-99.146111,21.822222,SLP,TANCHACHIN,"Tanchachín, S.L.P. SGT*",10.9
-98.857222,21.246667,SLP,TBLSL,"Tierra Blanca, S.L.P.",17
-98.773333,22.003611,SLP,TMISL,"Observatorio de Tamuín, S.L.P.",4.8
-98.758889,21.241111,SLP,TMTSL,"Temamatla, S.L.P.",35.6
-110.226111,29.825,SON,ACNSO,"Aconchi, Son.",32
-109.887778,27.75,SON,AGCSO,"Agua Caliente, Son.",8.5
-108.937778,27.021667,SON,ALMSO,"Álamos, Son.",4.2
-111.834444,30.714444,SON,ALTSO,"Observatorio de Altar, Son.",62.91
-109.8925,27.8225,SON,AOBSO,"Alvaro Obregón, Son.",7.02
-109.106667,27.226111,SON,ARCSO,"Adolfo Ruiz Cortines, Son.",3.92
-109.088611,30.07,SON,ARISO,"Aribabi, Son.",78.02
-110.92,29.076667,SON,ARLSO,"Abelardo Rodríguez Luján, Son.",29.11
-110.1675,30.335833,SON,ARZSO,"Arizpe, Son.",35.5
-110.238611,30.598889,SON,BCNSO,"Bacanuchi, Son.",27.82
-108.931667,30.355278,SON,BCRSO,"Bacerac, Son.",10.52
-109.666667,26.95,SON,BSCSO,"Basconcobe, Son.",7
-109.968333,27.3,SON,C1CSO,"Calle Mil Doscientos y Canal Bajo, Son.",3.52
-110.013056,27.483889,SON,C2CSO,"Calle Doscientos y Canal Bajo, Son.",1.03
-109.979722,27.410278,SON,C6CSO,"Calle Seiscientos y Canal Bajo, Son.",3.02
-112.435278,30.771944,SON,CABORCA,"Caborca, Son. SMN*",34.6
-109.625,27.416667,SON,CCRSO,"Cocoraque, Son.",7.82
-109.904444,27.776667,SON,CHCSO,"Chiculi, Son.",1.51
-111.516389,30.873333,SON,CHTSO,"Cuauhtémoc, Son.",93.5
-109.492222,27.011944,SON,CINSO,"Casa del Ciano, Son.",5.01
-110.736389,29.472222,SON,CJNSO,"El Cajón, Son.",32.81
-110.290833,30.98,SON,CNNSO,"Cananea, Son.",39.4
-109.931944,27.496389,SON,COBSO,"Ciudad Obregón, Son.",9.2
-110.180278,27.300556,SON,CP1SO,"Calle Cuatro y Prolongación Doce, Son.",4.03
-110.248611,27.425556,SON,CP6SO,"Calle Cuatro y Prolongación Seis, Son.",3.02
-109.636944,27.244167,SON,CRCSO,"Cárcamo, Son.",7.52
-108.7625,26.603611,SON,CZNSO,"Cazanate, Son.",0.53
-109.233333,29.2,SON,ECBSO,"El Cubil, Son.",34.42
-110.8,27.95,SON,EPLSO,"Observatorio de Empalme, Son.",3.1
-109.629167,26.906944,SON,ETCSO,"Etchojoa, Son.",5.5
-110.85,27.95,SON,GYMSO,"Guaymas, Son.",11.03
-110.916667,29.066667,SON,HM2SO,"Observatorio de Hermosillo, Son.",29.11
-110.925833,29.073056,SON,HMNSO,"Hermosillo, Son.",26.7
-109.904167,27.713056,SON,HORSO,"Hornos, Son.",1.5
-108.957222,30.210556,SON,HSHSO,"Huachinera, Son.",81.01
-109.630556,26.822778,SON,HTBSO,"Huatabampo, Son.",4.51
-110.886944,30.761667,SON,IMRSO,"Imuris, Son.",42.61
-110.396944,28.426389,SON,IRASO,"Ignacio R. Alatorre, Son.",20
-109.701944,26.801944,SON,JPRSO,"Júpare, Son.",2.5
-109.6,27.1,SON,K10SO,"km 108 de Canal Alto, Son.",2.61
-109.896389,27.706667,SON,K14SO,"km 14 de Canal Alto, Son.",1.5
-109.9,27.78,SON,K20SO,"km 20, Son.",5.01
-108.8725,27.642222,SON,K25SO,"km 25 de Canal Alto, Son.",6
-109.346111,27.227778,SON,K38SO,"km 38, Son.",3
-109.873889,27.560278,SON,K39SO,"km 39 de Canal Alto, Son.",10.5
-109.858611,27.354444,SON,K68SO,"km 68 de Canal Alto, Son.",7.02
-109.933333,27.483333,SON,K91SO,"km 91 de Canal Alto, Son.",9.01
-112.873056,30.786944,SON,LATSO,"La Té, Son.",1.51
-109.378889,30.437778,SON,LCDSO,"Lázaro Cárdenas, Son.",22.6
-109.710833,26.878611,SON,LNDSO,"Lindero, Son.",0.01
-109.402222,26.806667,SON,MMNSO,"Mumuncuera, Son.",1.51
-109.542778,27.076944,SON,NCHSO,"Nachuquis, Son.",4.01
-109.6875,30.374444,SON,NCZSO,"Observatorio de Nacozari, Son.",13.61
-110.947222,31.318889,SON,NGLSO,"Nogales, Son.",43.6
-109.443333,27.071944,SON,NVJSO,"Navojoa, Son.",2.8
-112.85,31.866667,SON,NYNSO,"Sonoyta, Son.",55.62
-109.932222,27.3725,SON,OBOSO,"Observatorio Cd. Obregón, Son.",5.4
-109.083333,29.433333,SON,PDNSO,"Paso Nácori, Son.",27.41
-109.642222,28.976667,SON,PECSO,"Plutarco Elías Calles, Son.",71.3
-109.930278,27.598333,SON,PFDSO,"Porfirio Díaz, Son.",0.03
-110.725556,29.2125,SON,PMOSO,"Ing. Rodolfo Félix Valdés, Son.",34.02
-113.550833,31.352778,SON,PT2SO,"Observatorio de Puerto Peñasco, Son.",4.22
-110.308333,28.472222,SON,PTASO,"Punta de Agua 2, Son.",19.42
-112.1,30.697778,SON,PTQSO,"Pitiquito, Son.",22.52
-111.021389,30.050556,SON,QRBSO,"Querobabi, Son.",9.05
-108.876667,27.411944,SON,SBNSO,"San Bernardo, Son.",12.8
-109.571667,26.878889,SON,SE2SO,"Sebampo, Son.",2.02
-110.246944,27.413056,SON,SI2SO,"San Ignacio, Son.",4.01
-110.348333,28.713333,SON,SJPSO,"San José de Pimas, Son.",14.02
-109.453333,26.918333,SON,SNHSO,"Sinahuiza, Son.",2.01
-109.623611,27.025833,SON,SPESO,"San Pedro, Son.",3.01
-111.445278,30.394722,SON,SRSSO,"Santa Rosa 2, Son.",47.83
-109.358333,27.171111,SON,TESSO,"Tesia, Son.",4.8
-109.531667,29.534722,SON,TPCSO,"Tepache, Son.",28.51
-109.2125,27.658333,SON,TSOSO,"Tesocoma, Son.",12.41
-110.289722,27.643611,SON,VCMSO,"Vícam, Son.",6.34
-109.841944,27.125556,SON,VJZSO,"Villa Juárez, Son.",2.52
-108.927778,28.371389,SON,YCRSO,"Yécora, Son.",54.83
-91.483333,17.433333,TAB,BDCTB,"Boca del Cerro, Tab.",13.3
-93.376389,18.001111,TAB,CARTB,"Cárdenas, Tab.",99
-91.229167,17.289722,TAB,CUSUMACINTA,"Cañón Usumacinta, Tab. SMN*",27.4
-92.814722,18.043611,TAB,EPOTB,"El Porvenir, Tab.",132
-93,17.975,TAB,GONTB,"González, Tab.",127.7
-92.6,17.766667,TAB,MACTB,"Macuspana, Tab.",79.7
-92.929444,17.98,TAB,OBSTB,"Observatorio de Villahermosa, Tab.",169
-92.75,17.380556,TAB,OXOTB,"Oxolotán, Tab.",124.5
-93.33,18.42,TAB,PARAISO,"Paraíso, Tab. SMN*",30.75
-92.646389,18.406389,TAB,PCENTLA,"Pantanos de Centla, Tab. SMN*",14.6
-93.879167,17.854167,TAB,PNVTB,"Pueblo Nuevo, Tab.",145.3
-92.9375,17.566667,TAB,PUYTB,"Puyacatengo, Tab.",241.3
-93.275556,17.996944,TAB,SAMTB,"Samaria, Tab.",83.2
-91.158333,17.791667,TAB,SPTTB,"San Pedro, Tab.",9.9
-92.778611,17.456944,TAB,TAPTB,"Tapijulapa, Tab.",181
-92.966667,17.566667,TAB,TEATB,"Teapa, Tab.",240.7
-92.96,17.96,TAB,VIEJOMEZCALAPA,"Viejo Mezcalapa, Tab. SGT*",3.4
-93.8325,17.965556,TAB,ZAMAPA2ASECC,"Zamapa 2a. Sección, Tab. Protección Civil*",40.6
-98.370556,24.046667,TAMP,ABASOLO,"Abasolo, Tamps. SGT*",8
-98.39,24.065556,TAMP,ABSTP,"Abasolo, Tamps.",8
-97.926944,22.386111,TAMP,BALTP,"Bombas Altamira, Tamps.",3.7
-99.215278,24.103333,TAMP,BARRETALI,"Barretal Uno, Tamps. SGT*",84.8
-99.214444,24.102778,TAMP,BARRETALII,"Barretal Dos, Tamps. SGT*",7.8
-99.123056,24.080556,TAMP,BR1TP,"El Barretal Uno, Tamps.",84.8
-99.215,24.1025,TAMP,BRRTP,"El Barretal, Tamps.",7.8
-98.5975,26.238056,TAMP,CDOTP,"S J 2 18 Ciudad Díaz Ordaz, Tamps.",3.51
-98.8,26.25,TAMP,CMGTP,"S J 2 11 Camargo, Tamps.",2.52
-99.148611,26.430556,TAMP,CMRTP,"Mier, Tamps.",5.51
-97.817778,25.966389,TAMP,CONTP,"Control, Tamps.",20.93
-98.189444,26.016389,TAMP,CRAEREYNOSA,"CRAE Reynosa, Tamps. SGT*",11.5
-99.166667,23.716667,TAMP,CVCTP,"Observatorio de Ciudad Victoria, Tamps.",5.91
-99.1875,23.730278,TAMP,CVTTP,"Ciudad Victoria, Tamps.",2.51
-99.078611,23.384444,TAMP,ENNTP,"La Encantada, Tamps.",2.2
-98.691667,22.605,TAMP,ERCTP,"Estudiante Ramiro Caballero Dorantes, Tamps.",0
-98.159167,24.841944,TAMP,FDOTP,"San Fernando, Tamps.",4.9
-99.170556,26.560278,TAMP,FLCTP,"Internacional Falcón, Tamps.",2
-99.154722,23.046667,TAMP,GOMEZFARIAS,"Gómez Farías, Tamps. SGT*",3.4
-99.548333,26.816944,TAMP,LASTORTILLASC,"Las Tortillas Río Salado, Tamps. CILA*",1.4
-99.233611,26.408889,TAMP,LBLTP,"Derivadora Las Blancas, Tamps.",4.05
-99.120556,22.852778,TAMP,LSRTP,"La Servilleta, Tamps.",2.2
-99.551944,24.567778,TAMP,MAGTP,"Magueyes, Tamps.",5.3
-97.433333,25.833333,TAMP,MATTP,"Matamoros, Tamps.",10.64
-97.844167,22.283889,TAMP,MDRTP,"Madero, Tamps.",4.1
-99.040833,26.374167,TAMP,MGATP,"S J 1 2 Miguel Alemán, Tamps.",0.03
-98.705556,22.795833,TAMP,MGSTP,"Magiscatzín Dos, Tamps.",1.4
-99.434444,24.2525,TAMP,MHGTP,"Miguel Hidalgo, Tamps.",2.2
-98.925556,26.204722,TAMP,MRGTP,"Marte Rodolfo Gómez, Tamps.",5.6
-98.633889,22.494444,TAMP,NVAAPOLONIA,"Nueva Apolonia, Tamps. SGT*",7.4
-98.903611,24.043889,TAMP,PADTP,"Padilla, Tamps.",25.9
-97.8,25.8,TAMP,PANTP,"Pueblo Anáhuac, Tamps.",9.66
-98.742778,23.725556,TAMP,PASOMOLINA,"Paso de Molina, Tamps. SGT*",19.3
-98.745833,23.726667,TAMP,PDMTP,"Paso de Molina, Tamps.",19.4
-99.019167,24.208056,TAMP,PILTP,"Pilón, Tamps.",8.6
-99.555833,24.2475,TAMP,PJMTP,"Pedro José Méndez, Tamps.",2.2
-99.597778,24.184444,TAMP,PVLTP,"Puerto de Valles, Tamps.",3.5
-98,25.966667,TAMP,RIBTP,"Río Bravo, Tamps.",15.2
-97.991944,23.259444,TAMP,RSPTP,"República Española, Tamps.",4.5
-98.285833,26.079722,TAMP,RYATP,"S J 3 42 Reynosa, Tamps.",8.6
-98.883333,26.166667,TAMP,RYNTP,"S J 2 9 Reynosa, Tamps.",6.1
-98.869444,22.784444,TAMP,SDATP,"Saca de Agua, Tamps.",3.2
-98.7875,23.084167,TAMP,SGBTP,"San Gabriel, Tamps.",0.8
-98.208889,23.762222,TAMP,SLMTP,"Observatorio de Soto la Marina, Tamps.",8.81
-98.791389,22.943889,TAMP,SLZTP,"Lic. Emilio Portes Gil, Tamps.",0.8
-99.274167,24.0225,TAMP,STETP,"Santa Engracia, Tamps.",12
-97.876111,22.238333,TAMP,TMPTP,"Sistema Lagunario del Río Tamesí, Tamps.",5
-98.421944,22.413611,TAMP,TMSTP,"Tamesí, Tamps.",11
-97.804167,25.906111,TAMP,VCATP,"Villa Cárdenas, Tamps.",13.83
-98.666389,23.959444,TAMP,VGRTP,"Vicente Guerrero, Tamps.",8.2
-97.8,25.7,TAMP,VHMTP,"Valle Hermoso, Tamps.",7.07
-99.488611,24.303889,TAMP,VILLAGRAN,"Villagrán, Tamps. SMN*",1.2
-99.551111,24.566667,TAMP,VSMTP,"Victoria San Marcos, Tamps.",9.1
-98.563889,19.586111,TLAX,CPPTL,"Calpulalpan, Tlax.",8.9
-97.769722,19.298889,TLAX,CUATL,"Cuapiaxtla, Tlax.",3.6
-97.647222,19.318056,TLAX,ECTTL,"El Carmen Tequexquitla, Tlax.",9.5
-97.911111,19.315833,TLAX,HMTTL,"Huamantla, Tlax.",0.01
-98.246944,19.324722,TLAX,OBSTL,"Observatorio de Tlaxcala, Tlax.",2.8
-98.200556,19.556111,TLAX,SJATL,"San José Atlanga, Tlax.",13
-98.243056,19.219444,TLAX,ZACTL,"Zacatelco, Tlax.",9.3
-97.908056,19.200278,TLAX,ZITTL,"Zitlaltepec, Tlax.",15.5
-96.843889,19.695833,VER,ACAVC,"Acatlán, Ver.",16.03
-96.583333,19.495278,VER,ACTOPANVER,"Actopan, Ver. SGT*",9.3
-96.5875,19.495,VER,ACTVC,"Actopan, Ver.",6.4
-94.144444,18.141667,VER,AGDVC,"Agua Dulce, Ver.",30
-97.68,20.93,VER,ALAVC,"Alamo Temapache, Ver.",17.01
-97.234722,19.7625,VER,ALTVC,"Altotonga, Ver.",73.12
-95.4375,18.583333,VER,ARCVC,"Angel Rosario Cabada, Ver.",3.15
-96.944444,19.588889,VER,BANVC,"Banderilla, Ver.",23
-96.933333,19.483333,VER,BRIVC,"Briones, Ver.",18.12
-94.253889,17.954444,VER,CB2VC,"Planta de bombeo 2 de La Cangrejera, Ver.",36.03
