LON,LAT,EDO,CLAVE,ESTACION,may-21
-103.85,25.816667,DGO,MPMDR,"Mapimí, Dgo.",5.5
-105.0475,23.899167,DGO,NAVDR,"Navíos Viejos, Dgo.",0
-104.113889,25.225556,DGO,NZSDR,"Nazas, Dgo.",0
-104.6,24.1,DGO,OBSDR,"Observatorio de Durango, Dgo.",2.72
-104.656667,24.203889,DGO,PAGDR,"Peña del Aguila, Dgo.",0.52
-104.333056,24.538333,DGO,PDCDR,"Pánuco de Coronado, Dgo.",3.63
-104.558333,25.181944,DGO,RDODR,"Rodeo, Dgo.",0
-104.9,25.75,DGO,RPADR,"Radar Palmito, Dgo.",1.83
-105.443056,25.225,DGO,SACDR,"Salomé Acosta, Dgo.",1.61
-104.675833,23.874444,DGO,SBYDR,"Santiago Bayacora, Dgo.",1.01
-103.353056,24.469167,DGO,SCLDR,"Santa Clara, Dgo.",47.5
-104.054444,23.623056,DGO,SELDR,"Santa Elena, Dgo.",7
-105.560833,26.436667,DGO,SGBDR,"San Gabriel, Dgo.",7
-102.778056,24.630556,DGO,SJGDR,"San Juan de Guadalupe, Dgo.",3.06
-104.276944,25.085,DGO,SLCDR,"San Luis del Cordero, Dgo.",6.02
-105.353333,23.691111,DGO,SLTDR,"El Salto, Dgo.",22.5
-105.366667,25.953333,DGO,SMODR,"Santa María del Oro, Dgo.",7.52
-104.2925,25.564167,DGO,SPGDR,"San Pedro del Gallo, Dgo.",2.85
-105.422222,25.0375,DGO,SPPDR,"Santiago Papasquiaro, Dgo.",2.92
-105.566667,26.084444,DGO,SRDDR,"Sardinas, Dgo.",2.03
-106.538056,24.702222,DGO,TDRDR,"El Tule del Real, Dgo.",0
-102.785,24.563056,DGO,TGRDR,"El Tigre, Dgo.",4.04
-103.441667,26.1125,DGO,THODR,"Tlahualilo, Dgo.",4.31
-105.725,25.341111,DGO,TLHDR,"Observatorio de Tepehuanes, Dgo.",2.8
-103.979722,23.737778,DGO,VGCDR,"Vicente Guerrero, Dgo.",7.51
-104.928889,26.2425,DGO,VHGDR,"Villa Hidalgo, Dgo.",44.01
-105.506111,26.447778,DGO,VOCDR,"Villa Ocampo, Dgo.",7
-99.906667,16.849722,GRO,ACAGR,"Acapulco, Gro.",17.9
-99.516944,17.576389,GRO,AERGR,"Observatorio de Chilpancingo Aeropuerto, Gro.",59.8
-100.5175,18.075833,GRO,AFIGR,"Andrés Figueroa, Gro.",51.4
-98.975278,17.719722,GRO,AHUGR,"Ahuacuotzingo, Gro.",51.7
-100.433333,17.210278,GRO,ATYGR,"Atoyac, Gro.",22.6
-99.1,16.949444,GRO,AYUGR,"Ayutla, Gro.",48.1
-99.400833,18.459444,GRO,BVSGR,"Buenavista, Gro.",126
-100.664444,18.358611,GRO,CALGR,"Ciudad Altamirano, Gro.",85.13
-99.701111,17.672222,GRO,CCHGR,"Chichihualco, Gro.",34.2
-100.089444,17.008889,GRO,CDBGR,"Coyuca de Benítez, Gro.",1.2
-99.5,17.545278,GRO,CHIGR,"Chilpancingo, Gro.",53
-99.175833,17.608611,GRO,CHLGR,"Chilapa, Gro.",81
-98.411944,16.47,GRO,CNLGR,"Cuajinicuilapa, Gro.",58
-98.970833,16.614722,GRO,COPGR,"Copala, Gro.",2.6
-101.054444,17.376944,GRO,CYQGR,"Coyuquilla, Gro.",23
-99.995556,17.947778,GRO,ECAGR,"Ing. Carlos Ramírez Ulloa, Gro.",108.8
-99.589722,17.157778,GRO,ELPUENTECFE,"El Puente, Gro. CFE*",20.4
-99.332778,18.3025,GRO,HTZGR,"Huitzuco, Gro.",144.1
-99.55,18.349722,GRO,IGLGR,"Iguala, Gro.",95.7
-98.513333,17.6225,GRO,IXTGR,"Ixcateopan de Tlapa, Gro.",139.9
-99.783333,16.966667,GRO,K21GR,"km 21, Gro.",0
-101.003056,18.418611,GRO,LCLGR,"La Calera, Gro.",14
-100.018056,16.958333,GRO,LDCGR,"Laguna de Coyuca, Gro.",17
-99.369167,17.471389,GRO,MCHGR,"Mochitlán, Gro.",63
-99.799722,16.8,GRO,ODAGR,"Observatorio de Acapulco, Gro.",37.5
-99.5,17.6,GRO,ODZGR,"Observatorio de Zumpango, Gro.",109.3
-98.729722,17.777778,GRO,OLNGR,"Olinalá, Gro.",207.5
-98.433333,16.683333,GRO,OMEGR,"Ometepec, Gro.",45.5
-99.45,17.483333,GRO,PETGR,"Petaquillas, Gro.",82
-99.591667,17.938889,GRO,PUENTEMEZCALCFE,"Puente Mezcala, Gro. CFE*",108.8
-98.500556,16.655833,GRO,QTZGR,"Quetzala, Gro.",11.6
-99.166111,16.823611,GRO,RMEGR,"Revolución Mexicana, Gro.",0
-100.472778,17.139444,GRO,SJEGR,"San Jerónimo, Gro.",4.7
-99.482778,16.796389,GRO,SNMGR,"San Marcos, Gro.",5
-99.605278,18.554444,GRO,TAXGR,"Taxco, Gro.",180.01
-99.526389,17.1675,GRO,TCOGR,"Tierra Colorada, Gro.",0
-99.976389,17.789722,GRO,TLAGR,"Tlacotepec, Gro.",110.7
-98.6,17.5,GRO,TLPGR,"Tlapa, Gro.",97.7
-99.399444,17.568056,GRO,TXTGR,"Tixtla, Gro.",75.6
-100.265833,18.382778,GRO,VGRGR,"Vicente Guerrero, Gro.",20.7
-99.466111,18.295833,GRO,VTRGR,"Valerio Trujano, Gro.",100.8
-98.488333,17.903889,GRO,XXHGR,"Xochihuehuetlán, Gro.",109.5
-99.933333,17.603333,GRO,YXTGR,"Yextla, Gro.",52
-101.548889,17.645278,GRO,ZHTGR,"Zihuatanejo, Gro.",0
-101.536667,20.446944,GTO,ABSGJ,"Abasolo, Gto.",42.2
-100.712222,20.0325,GTO,ACNGJ,"Acámbaro, Gto.",36.26
-100.683333,20.533333,GTO,AEGGJ,"Apaseo el Grande, Gto.",57.4
-100.5825,20.553889,GTO,AMCGJ,"Ameche, Gto.",94.53
-100.620833,20.454167,GTO,APSGJ,"Apaseo el Alto, Gto.",96.12
-101.625556,20.499167,GTO,ATBGJ,"Agua Tibia, Gto.",41.51
-101.631667,21.2925,GTO,BARBOSA,"Barbosa, Gto. Protección Civil*",69.54
-101.838333,21.048611,GTO,BRRGJ,"El Barrial, Gto.",25.95
-100.816667,20.536389,GTO,CLYGJ,"Celaya, Gto.",78.5
-101.474722,21.068056,GTO,COMGJ,"Comanjilla, Gto.",64
-100.363333,20.198333,GTO,CORGJ,"Coroneo, Gto.",109.2
-101.666667,20.616667,GTO,CRMGJ,"Cuerámaro, Gto.",18.4
-100.962778,20.487778,GTO,CRTGJ,"Cortázar, Gto.",23.1
-100.9,20.95,GTO,CSRGJ,"Cinco Señores, Gto.",143.5
-101.6675,21.195278,GTO,CSTGJ,"Los Castillos, Gto.",60.02
-100.933333,21.15,GTO,DHGGJ,"Dolores Hidalgo, Gto.",58
-101.835278,21.05,GTO,EBAGJ,"El Barrial, Gto.",26.13
-100.9,20.279722,GTO,ECBGJ,"El Cubo, Gto.",23.06
-101.244444,20.872222,GTO,ECHGJ,"El Chapín, Gto.",72.53
-101.37,20.715833,GTO,ECNGJ,"El Conejo, Gto.",41.91
-101.678889,21.173611,GTO,EPLGJ,"El Palote, Gto.",50.54
-101.996667,20.800556,GTO,FRIAS,"Frías, Gto. Protección Civil*",9.398
-101.7425,20.439167,GTO,GLNGJ,"La Golondrina, Gto.",76.5
-101.266111,21.014722,GTO,GTOGJ,"Observatorio de Guanajuato, Gto.",177.5
-100.825833,20.848056,GTO,IALGJ,"Ignacio Allende, Gto.",75.01
-101.35,20.683333,GTO,IRPGJ,"Irapuato, Gto.",65.01
-100.518333,20.145556,GTO,JCRGJ,"Jerécuaro, Gto.",44.9
-101.844167,20.675278,GTO,LADGJ,"Las Adjuntas, Gto.",16.2
-101.073056,20.286944,GTO,LDYGJ,"Laguna de Yuriria, Gto.",24.72
-101.594444,20.842778,GTO,LGVGJ,"Presa la Gavia, Gto.",12
-101.358889,20.276111,GTO,LJIGJ,"Las Jícamas, Gto.",64
-101.107778,21.324167,GTO,LQMGJ,"La Quemada, Gto.",87.71
-101.931111,20.507222,GTO,MABGJ,"Mariano Abasolo, Gto.",74.3
-100.501944,21.223611,GTO,MINERALPOZOS,"Mineral de Pozos, Gto. Protección Civil*",19.72
-101.48,21.65,GTO,OCMGJ,"Ocampo, Gto.",40.72
-101.111389,20.5225,GTO,PERGJ,"Pericos, Gto.",30.91
-100.878333,21.105,GTO,PNLGJ,"Peñuelitas, Gto.",95.91
-100.496111,21.22,GTO,POZGJ,"Pozos, Gto.",42.11
-101.287778,20.867222,GTO,PRSGJ,"La Purísima, Gto.",101.61
-101.216667,21.483333,GTO,SFEGJ,"San Felipe, Gto.",71.4
-99.831389,21.320833,GTO,SGORDAII,"Sierra Gorda 2, Gto. SMN*",7.6
-101.016667,20.4,GTO,SJLGJ,"Santa Julia, Gto.",35.4
-101.199444,20.565833,GTO,SLMGJ,"Salamanca, Gto.",19.55
-100.669722,20.055278,GTO,SLSGJ,"Solís, Gto.",63.06
-100.885833,20.216667,GTO,SLVGJ,"Salvatierra, Gto.",28.92
-100.751944,20.8975,GTO,SMAGJ,"San Miguel de Allende, Gto.",157.61
-100.745833,20.577778,GTO,SMOGJ,"San Miguel Octopan, Gto.",41
-101.066944,20.298333,GTO,SRTGJ,"Santa Rita, Gto.",51.92
-101.3,20.6,GTO,TEMGJ,"Temascatío, Gto.",22.56
-101.178889,20.382778,GTO,VDSGJ,"Valle de Santiago, Gto.",46
-100.0925,21.298889,GTO,XICGJ,"Xichú, Gto.",77.51
-98.941667,20.268056,HGO,ACTHD,"Actopan, Hgo.",50.3
-98.348056,21.019444,HGO,ATCHD,"Atlapexco, Hgo.",156
-98.716111,20.185556,HGO,ELCHICO,"El Chico, Hgo. SMN*",90.8
-99.36,20.163889,HGO,ENDHD,"Endhó, Hgo.",56.51
-98.076111,20.46,HGO,HHTHD,"Huehuetla, Hgo.",196
-98.416667,21.15,HGO,HJTHD,"Huejutla, Hgo.",81.02
-99.220833,20.481944,HGO,IXMHD,"Ixmiquilpan, Hgo.",87.4
-98.757222,20.591667,HGO,LMTHD,"Metztitlán, Hgo.",40.03
-99.218611,20.2375,HGO,MXQHD,"Mixquiahuala, Hgo.",44.01
-98.6,21.166667,HGO,ORZHD,"San Felipe Orizatlán, Hgo.",133.13
-98.7475,20.123333,HGO,PCOHD,"Observatorio de Pachuca, Hgo.",71.9
-98.334722,20.0575,HGO,PERHD,"La Esperanza, Hgo.",91.5
-99.329444,20.359722,HGO,PRGHD,"Javier Rojo Gómez, Hgo.",37
-99.310833,19.963056,HGO,PRQHD,"Requena, Hgo.",21.03
-99.375833,20.435556,HGO,PVAHD,"Vicente Aguirre, Hgo.",34
-98.369444,20.083333,HGO,TLGHD,"Observatorio de Tulancingo, Hgo.",69.32
-98.658611,20.991667,HGO,TLNHD,"Tlanchinol, Hgo.",289.9
-99.501111,20.663333,HGO,ZMPHD,"Ing. Fernando Hiriart Balderrama, Hgo.",0.4
-98.647222,20.652778,HGO,ZXTHD,"Zacualtipán, Hgo.",108.5
-103.228611,22.325833,JAL,ACHZC,"Achimec, Jal.",5.74
-103.591111,20.424444,JAL,ACTJL,"Acatlán, Jal.",4.02
-102.436944,21.599444,JAL,AJJJL,"Ajojucar, Jal.",27.01
-103.091944,20.397222,JAL,ATQJL,"Atequiza, Jal.",11.41
-103.446389,20.746667,JAL,BAZJL,"Base Aérea Zapopan, Jal.",21.6
-104.063611,19.914444,JAL,BBAJL,"Basilio Vadillo, Jal.",3.5
-103.724444,22.406111,JAL,BCSJL,"Bocas, Jal.",1.7
-103.782778,21.831667,JAL,BLNJL,"Bolaños, Jal.",6.4
-103.464722,19.730556,JAL,CDGUZMANob,"Observatorio de Ciudad Guzmán, Jal. SMN*",8
-103.465278,19.697778,JAL,CGZJL,"Observatorio de Ciudad Guzmán, Jal.",11.8
-103.201944,20.290556,JAL,CHAJL,"Chapala 1, Jal. SMN*",0.25
-104.555278,19.627778,JAL,CHFJL,"El Chiflón, Jal.",0.02
-102.774167,19.287778,JAL,CHLMC,"Constitución de Apatzingán, Jal.",37
-104.561944,19.2375,JAL,CIHJL,"Cihuatlán, Jal.",0
-103.361944,22.058889,JAL,CLLJL,"Casa Llanta, Jal.",0
-103.25,22.133333,JAL,CLTJL,"Observatorio de Colotlán, Jal.",1.4
-105.129722,19.9975,JAL,CPEJL,"Cajón de Peña, Jal.",11.5
-104.780833,20.479722,JAL,CRNJL,"Corrinchis, Jal.",6.82
-101.7375,21.497778,JAL,CRTJL,"El Cuarenta, Jal.",72.32
-102.7825,20.341389,JAL,CUIJL,"Cuitzeo, Jal.",0.5
-105.218333,20.593333,JAL,CULJL,"Cuale, Jal.",1.11
-102.822778,21.005833,JAL,CUNJL,"La Cuña, Jal.",5.61
-103.45,21.066667,JAL,CXTJL,"Cuixtla, Jal.",5.7
-102.976111,20.681389,JAL,EGCJL,"Ing. Elías González Chávez, Jal.",0
-104.285278,19.845833,JAL,ELCJL,"El Corcovado, Jal.",63.38
-102.766667,20.298056,JAL,FTEJL,"El Fuerte, Jal.",0.5
-103.3925,20.706667,JAL,GUADALAJARAob,"Observatorio de Guadalajara , Jal. SMN*",10.2
-103.354444,20.680556,JAL,GUAJL,"Guadalajara Centro, Jal.",24
-103.392778,20.706667,JAL,GUCJL,"Observatorio de Guadalajara, Jal.",13.82
-105.184444,19.653889,JAL,HIGJL,"Higuera Blanca 2, Jal.",0
-103.651111,20.466944,JAL,HRTJL,"Hurtado, Jal.",27
-102.25,20.483333,JAL,HUAJL,"Huascato, Jal.",1.51
-102.705833,20.293889,JAL,JMYJL,"Jamay, Jal.",30.51
-103.201667,20.290556,JAL,LDCJL,"Lago de Chapala, Jal.",16.5
-101.919722,21.359722,JAL,LDMJL,"Lagos de Moreno, Jal.",57.42
-101.941944,21.348333,JAL,LMORENOob,"Observatorio de Lagos de Moreno, Jal. SMN*",54.4
-103.590833,19.592222,JAL,NEVADOCOLIMA,"Nevado de Colima, Jal. SMN*",18
-101.916667,21.366667,JAL,OLMJL,"Observatorio de Lagos de Moreno, Jal.",65.7
-103.322778,20.286667,JAL,PBRJL,"Piedra Barrenada, Jal.",17.82
-103.361667,20.584167,JAL,PITJL,"Protección a Infraestructura y Atención a Emergencias Toluquilla, Jal.",10.4
-104.105833,21.196944,JAL,PLYJL,"Ing. Alfredo Elías Ayub, Jal.",0
-102.231944,20.491111,JAL,POLJL,"Ing. Guillermo Lugo Sanabria, Jal.",1.5
-104.05,20.55,JAL,RAMJL,"Río Ameca, Jal.",30
-105.133611,19.998611,JAL,RIOTOMATLAN,"Río Tomatlán, Jal. SMN*",10.16
-102.716667,20.4,JAL,RIOZULA,"Río Zula, Jal. SGT*",10.4
-101.835556,21.359167,JAL,SA1JL,"La Sauceda, Jal.",4.5
-101.85,21.35,JAL,SAUJL,"La Sauceda, Jal.",27.7
-102.5,21.3,JAL,SGRJL,"San Gaspar de los Reyes, Jal.",0.02
-103.9175,19.463611,JAL,SMANANTLANI,"Sierra Manatlán 1, Jal. SMN*",1.8
-103.705556,20.908889,JAL,SRSJL,"Manuel M. Diéguez, Jal.",1.1
-102.583333,21.45,JAL,TCAJL,"Teocaltiche, Jal.",21.51
-104.320278,20.036111,JAL,TCTJL,"Tacotán, Jal.",15.1
-103.198611,22.171944,JAL,TENJL,"Tenasco, Jal.",17
-103.316667,20.583333,JAL,TLAJL,"Tlaquepaque, Jal.",4.5
-104.370278,19.976111,JAL,TMLJL,"Ramón Corona Madrigal General, Jal.",13.2
-103.396667,18.967222,JAL,TRJCM,"Solidaridad, Jal.",0.01
-103.845833,20.596389,JAL,VEGJL,"Ing. Santiago Camarena, Jal.",36.01
-102.729444,20.395278,JAL,ZULJL,"Zula río, Jal.",11.75
-99.377222,19.377222,MEX,2RSMX,"Dos Ríos, Méx.",92.2
-99.216667,19.566667,MEX,ARBMX,"Las Arboledas, Méx.",58.9
-98.9125,19.543889,MEX,ATEMX,"Atenco, Méx.",53.87
-99.866667,19.783333,MEX,ATPMX,"Atlacomulco Prepa., Méx.",79.7
-99.184722,19.580833,MEX,BARRIENTOS,"Planta de bombeo Barrientos, Méx. SEGIAGUA",71.11
-99.283333,19.436389,MEX,BOSQUEREAL,"Bosque Real, Méx. UNAM*",75.272
-99.7,19.333333,MEX,CALMX,"Calixtlahuaca, Méx.",30.61
-99.298611,19.406667,MEX,CDBMX,"Caída del Borracho, Méx.",104.14
-99.511667,19.205,MEX,CGCMX,"Gerencia Conagua CODAGEM, Méx.",101.44
-99.4675,18.795833,MEX,CHDMX,"Colonia Hidalgo, Méx.",140.31
-99.041667,19.593889,MEX,CHICONAUTLAI,"Chiconautla 1, Méx. SEGIAGUA",20.07
-99.108333,19.515556,MEX,CHICONAUTLAII,"Chiconautla 2, Méx. SEGIAGUA",45.73
-100.152778,19.350556,MEX,CHIMX,"Chilesdo, Méx.",53.7
-98.884722,19.483333,MEX,CHPMX,"Chapingo, Méx.",162.4
-99.239444,19.534167,MEX,CLYMX,"Calacoaya, Méx.",79.1
-99.301667,19.695,MEX,CNPMX,"La Concepción, Méx.",60
-99.714167,19.291111,MEX,COBMX,"Observatorio de Toluca, Méx.",97.22
-100.225,19.178889,MEX,COLMX,"Colorines, Méx.",85.34
-99.559722,19.884722,MEX,DNXMX,"Danxho, Méx.",135.5
-99.238333,19.453611,MEX,EMOMX,"El Molinito Río Hondo, Méx.",107.9
-98.917222,19.578889,MEX,GRDMX,"La Grande, Méx.",52.8
-99.250833,19.415833,MEX,HERRADURA,"Herradura, Méx. UNAM*",86.939
-99.696944,20.046389,MEX,HPNMX,"Huapango, Méx.",91.54
-99.769444,19.5675,MEX,IXCMX,"Ixtlahuaca, Méx.",58.92
-100.240833,19.176111,MEX,IXTAPANTONGOCFE,"Ixtapantongo, Méx. CFE*",109.8
-99.05,19.633333,MEX,K27MX,"km 27+250, Méx.",48.41
-98.975,19.339167,MEX,LACALDERA,"La Caldera Subestación eléctrica Santa Lucía, Méx. SEGIAGUA",71.35
-100.075833,19.389444,MEX,LBEMX,"Los Berros, Méx.",58.33
-99.220833,19.4775,MEX,MBLMX,"Molino Blanco, Méx.",111.03
-99.243333,19.473889,MEX,NAUCALPAN,"Naucalpan, Méx. UNAM*",97.03
-99.683333,19.116667,MEX,NEVMX,"Nevado de Toluca, Méx. SMN*",68.06
-99.420833,18.990833,MEX,OCUMX,"Ocuilán de Arteaga, Méx.",167.55
-99.184722,19.580833,MEX,PBTMX,"Planta de bombeo Barrientos, Méx.",69.84
-99.017222,19.656667,MEX,PCCMX,"Planta Chiconautla 2, Méx.",49.54
-99.181944,19.743056,MEX,PCGMX,"Puente Colgante, Méx.",70.52
-99.010278,19.636944,MEX,PCTMX,"Planta Chiconautla 1, Méx.",23.12
-99.790278,19.829167,MEX,PFBMX,"Francisco José Trinidad Fabela, Méx.",66.5
-99.775,19.461667,MEX,PIRMX,"Ignacio Ramírez, Méx.",32.3
-99.248889,19.429444,MEX,PLMMX,"Palmas, Méx.",98.54
-99.260833,19.526944,MEX,PMDMX,"Madín, Méx.",78.6
-99.739722,20.124167,MEX,PMNMX,"El Molino, Méx.",50.03
-99.864444,20.038611,MEX,PNDMX,"Ñadó, Méx.",18.02
-99.268056,19.524444,MEX,PREMX,"Presa Madín, Méx. SMN*",40
-99.283333,19.453611,MEX,PTLMX,"Presa Totolica, Méx.",99.3
-99.603333,19.213333,MEX,RECMX,"Rectoría, Méx.",50.86
-98.910556,19.531944,MEX,SADMX,"San Andrés, Méx.",67.11
-99.704722,19.465833,MEX,SBBMX,"José Antonio Alzate, Méx.",10
-99.764722,19.238333,MEX,SJHMX,"San Juan de las Huertas, Méx.",185
-98.870833,19.190278,MEX,SLAMX,"San Luis Ameca, Méx.",91.33
-99.741667,19.591667,MEX,SLBMX,"San Bartolo del Llano, Méx.",0
-99.8,19.633333,MEX,SMLMX,"Santa María del Llano, Méx.",97
-99.285,19.574444,MEX,SNJMX,"San Juan, Méx.",109.7
-98.895833,19.258333,MEX,SNLMX,"Chalco San Lucas, Méx.",101.42
-98.960556,19.320833,MEX,SSCDF,"La Caldera Subestación eléctrica Santa Lucía, Méx.",71.86
-99.799167,19.343056,MEX,TBRMX,"Tres Barrancas, Méx.",74.04
-99.905278,19.856944,MEX,TJCMX,"El Tejocote, Méx.",86.8
-99.714167,19.291111,MEX,TOLUCAob,"Observatorio de Toluca, Méx. SMN*",73.6
-99.245556,19.465556,MEX,TOTMX,"Totolica, Méx.",99.3
-99.961389,19.660833,MEX,TPTMX,"San Andrés Tepetitlán, Méx.",60.55
-99.6125,19.428056,MEX,TROMX,"Trojes, Méx.",46.01
-99.243611,19.466389,MEX,TTLMX,"Totolica hidrométrica, Méx.",93.5
-99.123889,19.904722,MEX,TTQMX,"Tajo de Tequixquiac, Méx.",42.52
-99.385278,19.834722,MEX,TXMHD,"Taxhimay, Méx.",65.06
-100.084722,19.375556,MEX,VALLEDEBRAVO,"Valle de Bravo, Méx. SMN*",41.4
-100.18,19.2075,MEX,VBRMX,"Valle de Bravo, Méx.",79.2
-99.211667,19.510278,MEX,VDCDF,"Vaso de Cristo, Méx.",86.1
-99.334167,19.382222,MEX,VNDMX,"El Venado, Méx.",157.95
-100.055556,19.461667,MEX,VVCMX,"Villa Victoria, Méx.",49.41
-100.608889,19.579722,MICH,AGOMC,"Agostitlán, Mich.",65
-101.661111,19.926111,MICH,AMEMC,"Aristeo Mercado, Mich.",20.5
-102.371111,19.083056,MICH,APTMC,"Apatzingán, Mich.",1.42
-102.419167,20.183889,MICH,BIBMC,"Barraje de Ibarra, Mich.",17
-101.461389,20.324167,MICH,CBLMC,"Casa Blanca, Mich.",58.81
-102.265278,19.973611,MICH,CHAMC,"Chaparaco, Mich.",10.42
-100.55,19.7,MICH,CHIMC,"Ciudad Hidalgo, Mich.",68.51
-100.9,18.5,MICH,CMNMC,"Caimanera, Mich.",0
-101.259167,19.629722,MICH,COIMC,"Cointzio, Mich.",118.72
-101.861667,20.207222,MICH,CORMC,"Corrales, Mich.",21.41
-100.421111,19.387778,MICH,DBOMC,"El Bosque, Mich.",17.3
-100.45,19.966667,MICH,EGIMC,"El Gigante, Mich.",85.4
-102.541389,19.979167,MICH,GUAMC,"Guaracha, Mich.",37.2
-101.883333,18.266667,MICH,INFMC,"Infiernillo, Mich.",0.71
-102.6,19.958333,MICH,JARMC,"Jaripo, Mich.",34.2
-102.865556,19.210833,MICH,LOLMC,"Los Olivos, Mich.",68.87
-102.004444,20.354444,MICH,LPDMC,"La Piedad, Mich.",12.51
-102.133333,18.848611,MICH,LPNMC,"Los Panches, Mich.",28.1
-102.2,18.8,MICH,LPSMC,"La Pastoría, Mich.",23.1
-101.2,18.8,MICH,LPZMC,"Los Pinzanes, Mich.",1.9
-101.1,19.7,MICH,MCEMC,"Morelia Centro, Mich.",13.43
-102.205833,18.023056,MICH,MLCMC,"Melchor Ocampo Lázaro Cárdenas, Mich.",0
-100.873611,19.829167,MICH,MLPMC,"Malpaís, Mich.",46.3
-101.2,19.7,MICH,MNOMC,"Observatorio de Morelia Norte, Mich.",9.11
-101.724444,20.127222,MICH,MOCMC,"Melchor Ocampo, Mich.",14.01
-101.176111,19.688611,MICH,MORMC,"Morelia DDR 020, Mich.",10.31
-100.439167,19.890833,MICH,MRVMC,"Maravatío, Mich.",30.5
-102.325,19.966667,MICH,ORAMC,"Orandino, Mich.",18.81
-101.044167,19.826944,MICH,PDBMC,"Planta de bombeo, Mich.",41
-101.6,20.3,MICH,PORMC,"Pastor Ortiz, Mich.",10.02
-100.684167,19.621389,MICH,PUCMC,"Pucuato, Mich.",76
-102.716667,20.066667,MICH,SAHMC,"Sahuayo, Mich.",14.5
-102.464722,20.208333,MICH,SCRMC,"San Cristóbal, Mich.",25
-102.651389,19.839444,MICH,SJUMC,"San Juanico, Mich.",43
-102.4,20.1,MICH,SSIMC,"San Simón, Mich.",17.52
-100.229167,20.000278,MICH,TEPMC,"Tepuxtepec, Mich.",36.7
-100.299167,19.766389,MICH,TMUMC,"Tercer Mundo, Mich.",8.4
-102.137778,19.962222,MICH,UREMC,"Urepetiro, Mich.",22.81
-102.180278,18.048333,MICH,VILMC,"José María Morelos y Pavón, Mich.",6.61
-101.746944,19.923056,MICH,VJIMC,"Villa Jiménez, Mich.",0
-102.283056,20.3375,MICH,YURMC,"Yurécuaro, Mich.",32.3
-102.284167,20.006667,MICH,ZAMMC,"Observatorio de Zamora, Mich.",15.5
-101.931944,18.921111,MICH,ZICMC,"Zicuirán, Mich.",4.01
-100.828611,19.860278,MICH,ZINMC,"Zinapécuaro, Mich.",5.04
-98.829167,18.947222,MOR,ACHMR,"Achichipico, Mor.",102.5
-99.258056,18.734722,MOR,ALUMR,"Alpuyeca, Mor.",114.5
-99.376944,18.596111,MOR,AMCMR,"Amacuzac, Mor.",100.71
-99.463611,18.68,MOR,APAMR,"Apancingo, Mor.",161.41
-98.928056,18.936667,MOR,ATLMR,"Atlatlahucan, Mor.",154.3
-98.948889,18.808611,MOR,CUAMR,"Cuautla, Mor.",34.66
-99.2,18.9,MOR,CUEMR,"Cuernavaca, Mor.",131.92
-98.954167,18.828611,MOR,CUSMR,"Cuautla SMN, Mor.",84.4
-99.375556,18.701667,MOR,CUTMR,"Cuautlita, Mor.",76.52
-98.786667,18.690556,MOR,ELPMR,"El Peñón, Mor.",86.03
-99.273611,18.503889,MOR,EZPMR,"Emiliano Zapata, Mor.",14.9
-99.180278,18.573889,MOR,HIGMR,"Higuerón, Mor.",112.1
-99.424167,18.608333,MOR,HUAMR,"Huajintlán, Mor.",125.5
-98.75,18.883333,MOR,HUEMR,"Hueyapan, Mor.",113.04
-99.265,19.028889,MOR,HUIMR,"Huitzilac, Mor.",134.53
-99.025,18.44,MOR,HUTMR,"Huautla, Mor.",78.04
-98.781667,18.936667,MOR,HUXMR,"Huecahuaxco, Mor.",77.05
-99.158611,18.883611,MOR,IMTMR,"Instituto Mexicano de Tecnología del Agua, Mor. SMN*",81.19
-98.8,18.7,MOR,JNCMR,"Jonacatepec, Mor.",95.22
-99.2,18.6,MOR,JOJMR,"Jojutla, Mor.",50.1
-98.914444,18.683611,MOR,LCUMR,"La Cuera, Mor.",97.17
-99.372778,18.757222,MOR,MIAMR,"Miacatlán, Mor.",86.11
-99.004722,18.727222,MOR,MYOMR,"Moyotepec, Mor.",42.07
-99.140833,18.519444,MOR,NEXMR,"Nexpa, Mor.",69.94
-99.031389,18.923333,MOR,OACMR,"Oacalco, Mor.",98.11
-98.901389,18.900556,MOR,OAXMR,"Oaxtepec, Mor.",96
-99.219167,18.908889,MOR,OBSMR,"Observatorio de Cuernavaca, Mor.",153
-98.758611,18.8825,MOR,OCTMR,"Ocuituco, Mor.",78.7
-99.429167,18.8675,MOR,PAPMR,"Palpan, Mor.",104.81
-99.322778,18.633333,MOR,PIXMR,"Puente de Ixtla, Mor.",72.14
-99.156944,18.771111,MOR,PROMR,"Progreso, Mor.",107.9
-99.331389,18.765278,MOR,RODMR,"El Rodeo, Mor.",120.01
-99.190556,18.918333,MOR,SLDMR,"Solidaridad, Mor.",81.7
-99.042778,18.580278,MOR,SPHMR,"San Pablo Hidalgo, Mor.",74.5
-99.223611,18.856944,MOR,TEMMR,"Temixco, Mor.",85.2
-98.689722,18.876389,MOR,TETMR,"Tetela del Volcán, Mor.",67.4
-99.103889,18.794167,MOR,TICMR,"Ticumán, Mor.",70.4
-99.306111,18.487778,MOR,TILMR,"Tilzapotla, Mor.",91.62
-98.943611,19.038056,MOR,TLCMR,"Tlacualera, Mor.",102.02
-98.75,18.813333,MOR,TLOMR,"Tlacotepec, Mor.",61.83
-98.786944,18.778056,MOR,TMCMR,"Temoac, Mor.",29.53
