LON,LAT,EDO,CLAVE,ESTACION,ene-21
-99.696944,20.046389,MEX,HPNMX,"Huapango, Méx.",0.02
-99.769444,19.5675,MEX,IXCMX,"Ixtlahuaca, Méx.",1.91
-99.05,19.633333,MEX,K27MX,"km 27+250, Méx.",4.01
-98.975,19.339167,MEX,LACALDERA,"La Caldera Subestación eléctrica Santa Lucía, Méx. SEGIAGUA",8.13
-100.075833,19.389444,MEX,LBEMX,"Los Berros, Méx.",0.01
-99.220833,19.4775,MEX,MBLMX,"Molino Blanco, Méx.",1.01
-99.243333,19.473889,MEX,NAUCALPAN,"Naucalpan, Méx. UNAM*",2.9
-99.683333,19.116667,MEX,NEVMX,"Nevado de Toluca, Méx. SMN*",0.25
-99.420833,18.990833,MEX,OCUMX,"Ocuilán de Arteaga, Méx.",6
-99.184722,19.580833,MEX,PBTMX,"Planta de bombeo Barrientos, Méx.",1.27
-99.017222,19.656667,MEX,PCCMX,"Planta Chiconautla 2, Méx.",0.5
-99.181944,19.743056,MEX,PCGMX,"Puente Colgante, Méx.",5
-99.010278,19.636944,MEX,PCTMX,"Planta Chiconautla 1, Méx.",1.53
-99.790278,19.829167,MEX,PFBMX,"Francisco José Trinidad Fabela, Méx.",2
-99.775,19.461667,MEX,PIRMX,"Ignacio Ramírez, Méx.",1
-99.248889,19.429444,MEX,PLMMX,"Palmas, Méx.",0.51
-99.260833,19.526944,MEX,PMDMX,"Madín, Méx.",1.5
-99.739722,20.124167,MEX,PMNMX,"El Molino, Méx.",0.02
-99.864444,20.038611,MEX,PNDMX,"Ñadó, Méx.",7
-99.268056,19.524444,MEX,PREMX,"Presa Madín, Méx. SMN*",1
-99.283333,19.453611,MEX,PTLMX,"Presa Totolica, Méx.",0.82
-99.603333,19.213333,MEX,RECMX,"Rectoría, Méx.",0.04
-98.910556,19.531944,MEX,SADMX,"San Andrés, Méx.",11.11
-99.704722,19.465833,MEX,SBBMX,"José Antonio Alzate, Méx.",0
-99.764722,19.238333,MEX,SJHMX,"San Juan de las Huertas, Méx.",0
-98.870833,19.190278,MEX,SLAMX,"San Luis Ameca, Méx.",4.2
-99.741667,19.591667,MEX,SLBMX,"San Bartolo del Llano, Méx.",1
-99.8,19.633333,MEX,SMLMX,"Santa María del Llano, Méx.",10.01
-99.285,19.574444,MEX,SNJMX,"San Juan, Méx.",4.4
-98.895833,19.258333,MEX,SNLMX,"Chalco San Lucas, Méx.",10.2
-98.960556,19.320833,MEX,SSCDF,"La Caldera Subestación eléctrica Santa Lucía, Méx.",8.13
-99.799167,19.343056,MEX,TBRMX,"Tres Barrancas, Méx.",0.5
-99.935833,18.931389,MEX,TESMX,"Texcaltitlán, Méx.",0.32
-99.905278,19.856944,MEX,TJCMX,"El Tejocote, Méx.",3.3
-99.714167,19.291111,MEX,TOLUCAob,"Observatorio de Toluca, Méx. SMN*",0.4
-99.245556,19.465556,MEX,TOTMX,"Totolica, Méx.",0.81
-99.961389,19.660833,MEX,TPTMX,"San Andrés Tepetitlán, Méx.",0.01
-99.6125,19.428056,MEX,TROMX,"Trojes, Méx.",7.61
-99.243611,19.466389,MEX,TTLMX,"Totolica hidrométrica, Méx.",1
-99.123889,19.904722,MEX,TTQMX,"Tajo de Tequixquiac, Méx.",0.04
-99.385278,19.834722,MEX,TXMHD,"Taxhimay, Méx.",0.01
-100.084722,19.375556,MEX,VALLEDEBRAVO,"Valle de Bravo, Méx. SMN*",0.2
-100.18,19.2075,MEX,VBRMX,"Valle de Bravo, Méx.",0
-99.211667,19.510278,MEX,VDCDF,"Vaso de Cristo, Méx.",0
-99.334167,19.382222,MEX,VNDMX,"El Venado, Méx.",0.25
-100.055556,19.461667,MEX,VVCMX,"Villa Victoria, Méx.",5.5
-100.608889,19.579722,MICH,AGOMC,"Agostitlán, Mich.",0
-101.661111,19.926111,MICH,AMEMC,"Aristeo Mercado, Mich.",0
-102.371111,19.083056,MICH,APTMC,"Apatzingán, Mich.",0
-102.419167,20.183889,MICH,BIBMC,"Barraje de Ibarra, Mich.",0
-101.461389,20.324167,MICH,CBLMC,"Casa Blanca, Mich.",0.5
-102.265278,19.973611,MICH,CHAMC,"Chaparaco, Mich.",0
-100.55,19.7,MICH,CHIMC,"Ciudad Hidalgo, Mich.",1.5
-100.9,18.5,MICH,CMNMC,"Caimanera, Mich.",0.01
-101.259167,19.629722,MICH,COIMC,"Cointzio, Mich.",0.01
-101.861667,20.207222,MICH,CORMC,"Corrales, Mich.",0.02
-100.421111,19.387778,MICH,DBOMC,"El Bosque, Mich.",0
-100.45,19.966667,MICH,EGIMC,"El Gigante, Mich.",0
-102.541389,19.979167,MICH,GUAMC,"Guaracha, Mich.",0
-101.883333,18.266667,MICH,INFMC,"Infiernillo, Mich.",0.01
-102.6,19.958333,MICH,JARMC,"Jaripo, Mich.",0
-102.865556,19.210833,MICH,LOLMC,"Los Olivos, Mich.",0
-102.004444,20.354444,MICH,LPDMC,"La Piedad, Mich.",0.01
-102.133333,18.848611,MICH,LPNMC,"Los Panches, Mich.",0
-102.2,18.8,MICH,LPSMC,"La Pastoría, Mich.",0
-101.2,18.8,MICH,LPZMC,"Los Pinzanes, Mich.",0
-101.1,19.7,MICH,MCEMC,"Morelia Centro, Mich.",0.2
-102.205833,18.023056,MICH,MLCMC,"Melchor Ocampo Lázaro Cárdenas, Mich.",0
-100.873611,19.829167,MICH,MLPMC,"Malpaís, Mich.",0.01
-101.2,19.7,MICH,MNOMC,"Observatorio de Morelia Norte, Mich.",0.01
-101.724444,20.127222,MICH,MOCMC,"Melchor Ocampo, Mich.",0.51
-101.176111,19.688611,MICH,MORMC,"Morelia DDR 020, Mich.",0.31
-100.439167,19.890833,MICH,MRVMC,"Maravatío, Mich.",2
-102.325,19.966667,MICH,ORAMC,"Orandino, Mich.",0
-101.044167,19.826944,MICH,PDBMC,"Planta de bombeo, Mich.",0
-101.6,20.3,MICH,PORMC,"Pastor Ortiz, Mich.",1.4
-100.684167,19.621389,MICH,PUCMC,"Pucuato, Mich.",1.5
-102.716667,20.066667,MICH,SAHMC,"Sahuayo, Mich.",0
-102.464722,20.208333,MICH,SCRMC,"San Cristóbal, Mich.",3
-102.651389,19.839444,MICH,SJUMC,"San Juanico, Mich.",0
-102.4,20.1,MICH,SSIMC,"San Simón, Mich.",0.01
-100.229167,20.000278,MICH,TEPMC,"Tepuxtepec, Mich.",0.5
-100.299167,19.766389,MICH,TMUMC,"Tercer Mundo, Mich.",0.6
-102.137778,19.962222,MICH,UREMC,"Urepetiro, Mich.",0
-102.180278,18.048333,MICH,VILMC,"José María Morelos y Pavón, Mich.",0
-101.746944,19.923056,MICH,VJIMC,"Villa Jiménez, Mich.",0.01
-102.283056,20.3375,MICH,YURMC,"Yurécuaro, Mich.",1
-102.284167,20.006667,MICH,ZAMMC,"Observatorio de Zamora, Mich.",0
-101.931944,18.921111,MICH,ZICMC,"Zicuirán, Mich.",0
-100.828611,19.860278,MICH,ZINMC,"Zinapécuaro, Mich.",0
-98.829167,18.947222,MOR,ACHMR,"Achichipico, Mor.",7.8
-99.258056,18.734722,MOR,ALUMR,"Alpuyeca, Mor.",11.9
-99.376944,18.596111,MOR,AMCMR,"Amacuzac, Mor.",11.6
-98.771111,18.755278,MOR,AMIMR,"Amilcingo, Mor.",10.5
-99.463611,18.68,MOR,APAMR,"Apancingo, Mor.",1.5
-98.928056,18.936667,MOR,ATLMR,"Atlatlahucan, Mor.",6.3
-98.955278,18.850556,MOR,CASMR,"Casasano, Mor.",3.5
-98.948889,18.808611,MOR,CUAMR,"Cuautla, Mor.",0.02
-99.2,18.9,MOR,CUEMR,"Cuernavaca, Mor.",12.01
-98.954167,18.828611,MOR,CUSMR,"Cuautla SMN, Mor.",5.9
-99.375556,18.701667,MOR,CUTMR,"Cuautlita, Mor.",11.4
-98.786667,18.690556,MOR,ELPMR,"El Peñón, Mor.",1.31
-99.273611,18.503889,MOR,EZPMR,"Emiliano Zapata, Mor.",15.8
-99.180278,18.573889,MOR,HIGMR,"Higuerón, Mor.",2
-99.424167,18.608333,MOR,HUAMR,"Huajintlán, Mor.",17
-98.75,18.883333,MOR,HUEMR,"Hueyapan, Mor.",9.6
-99.265,19.028889,MOR,HUIMR,"Huitzilac, Mor.",10.4
-99.025,18.44,MOR,HUTMR,"Huautla, Mor.",0.01
-98.781667,18.936667,MOR,HUXMR,"Huecahuaxco, Mor.",3.81
-99.158611,18.883611,MOR,IMTMR,"Instituto Mexicano de Tecnología del Agua, Mor. SMN*",0
-98.8,18.7,MOR,JNCMR,"Jonacatepec, Mor.",5.7
-99.2,18.6,MOR,JOJMR,"Jojutla, Mor.",4.11
-98.914444,18.683611,MOR,LCUMR,"La Cuera, Mor.",0.04
-99.372778,18.757222,MOR,MIAMR,"Miacatlán, Mor.",1.5
-99.004722,18.727222,MOR,MYOMR,"Moyotepec, Mor.",9.05
-99.140833,18.519444,MOR,NEXMR,"Nexpa, Mor.",7.51
-99.031389,18.923333,MOR,OACMR,"Oacalco, Mor.",0.02
-98.901389,18.900556,MOR,OAXMR,"Oaxtepec, Mor.",0.02
-99.219167,18.908889,MOR,OBSMR,"Observatorio de Cuernavaca, Mor.",12.51
-98.758611,18.8825,MOR,OCTMR,"Ocuituco, Mor.",3
-99.429167,18.8675,MOR,PAPMR,"Palpan, Mor.",6.3
-99.322778,18.633333,MOR,PIXMR,"Puente de Ixtla, Mor.",0.02
-99.156944,18.771111,MOR,PROMR,"Progreso, Mor.",0
-99.331389,18.765278,MOR,RODMR,"El Rodeo, Mor.",10
-99.190556,18.918333,MOR,SLDMR,"Solidaridad, Mor.",5.8
-99.042778,18.580278,MOR,SPHMR,"San Pablo Hidalgo, Mor.",1.2
-99.223611,18.856944,MOR,TEMMR,"Temixco, Mor.",13.5
-98.689722,18.876389,MOR,TETMR,"Tetela del Volcán, Mor.",1.4
-99.103889,18.794167,MOR,TICMR,"Ticumán, Mor.",12
-99.306111,18.487778,MOR,TILMR,"Tilzapotla, Mor.",15
-98.943611,19.038056,MOR,TLCMR,"Tlacualera, Mor.",8.53
-98.75,18.813333,MOR,TLOMR,"Tlacotepec, Mor.",3.52
-98.786944,18.778056,MOR,TMCMR,"Temoac, Mor.",3.6
-98.92,18.9875,MOR,TOTMR,"Totolapan, Mor.",10.9
-98.843611,18.596389,MOR,TPLMR,"Tepalcingo, Mor.",16.7
-99.190278,18.528889,MOR,XICMR,"Xicatlacotla, Mor.",0
-99.050556,18.899167,MOR,YAHMR,"Yautepec, Mor.",3.12
-99.196667,18.651389,MOR,ZCTMR,"Observatorio de Zacatepec, Mor.",4.11
-105.354167,22.49,NAY,ACANR,"Acaponeta, Nay.",0
-104.802222,21.839167,NAY,AGMNR,"Aguamilpa Solidaridad, Nay.",0
-105.1125,21.831111,NAY,CAPNR,"Capomal, Nay.",0
-104.5,21.944167,NAY,CHPNR,"Chapalagana, Nay.",0
-104.450833,21.428333,NAY,CJNNR,"Leonardo Rodríguez Alcaine, Nay.",0
-105.136667,20.889722,NAY,GAVNR,"Gaviotas, Nay.",0.01
-104.516944,22.250833,NAY,JMANR,"Jesús María, Nay.",0
-105.341667,22.591667,NAY,LESNR,"La Estancia, Nay.",0
-105.254167,22.377778,NAY,PAJNR,"Pajaritos, Nay.",0
-104.8875,21.780833,NAY,RSRNR,"San Rafael, Nay.",0
-105.285556,21.531389,NAY,SANBLASmar,"San Blas, Nay. SEMAR*",1.51
-104.891944,21.489444,NAY,TEPNR,"Observatorio de Tepic, Nay.",0.01
-99.680556,24.897222,NL,ADJUNTASHUALA,"Las Adjuntas, N.L. SGT*",16.25
-99.816667,24.1,NL,ARRNL,"Aramberri, N.L.",6.42
-99.911667,24.321944,NL,ASCNL,"La Ascensión, N.L.",0
-99.743889,24.99,NL,CABNL,"Cabezones, N.L.",14.41
-99.578889,24.871944,NL,CAMNL,"Camacho, N.L.",14.3
-99.439444,24.976111,NL,CARNL,"Carmen de los Elizondo Linares, N.L.",7.55
-99.276944,25.711667,NL,CCHNL,"Cuchillo Solidaridad, N.L.",15.32
-99.975,25.590278,NL,CDRNL,"Cadereyta, N.L.",23.9
-99.399722,24.9375,NL,CPRNL,"José López Portillo, N.L.",10.02
-99.6975,24.783611,NL,CRUNL,"Crucitas, N.L.",19
-99.614167,26.091389,NL,CRVNL,"Cerralvo, N.L.",16.72
-100.172778,23.676389,NL,DARNL,"Doctor Arroyo, N.L.",4
-100.198056,25.5175,NL,ECSNL,"El Cerrito, N.L.",14
-100.308333,25.576944,NL,ELDIENTE,"El Diente, N. L. SMN*",16.8
-100.083333,24.833333,NL,GALNL,"Galeana, N.L.",10.3
-100.128056,25.428056,NL,LBCNL,"Rodrigo Gómez, N.L.",10.9
-99.527222,25.497222,NL,LERNL,"Las Enramadas, N.L.",14.02
-99.196667,26.022222,NL,MDRNL,"Madero, N.L.",14.93
-99.833333,25.174167,NL,MTMNL,"Montemorelos, N.L.",16.73
-100.118056,23.4225,NL,MYNNL,"Mier y Noriega, N.L.",11.1
-100.304722,25.733611,NL,OBSNL,"Observatorio de Monterrey, N.L.",7.62
-99.221667,24.992778,NL,PAMNL,"La Pamona, N.L.",7.02
-100.128889,25.429444,NL,PLABOCA,"Presa La Boca, N.L. SGT*",6.55
-100.372222,27.429167,NL,PSANL,"Salinillas, N.L.",9.52
-100.240278,25.856944,NL,RADIOSONDEOMTY,"Radiosondeo, Monterrey N.L. SGT*",0
-100.551111,25.028333,NL,SRANL,"San Rafael, N.L.",3
-99.777778,23.981389,NL,ZRGNL,"Zaragoza, N.L.",12
-97.720556,17.533611,OAX,AMTOX,"San Antonino Monte Verde, Oax.",16.2
-95.700556,16.010833,OAX,ASTOX,"Astata, Oax.",0
-96.53,17.43,OAX,ATEOX,"Atepec, Oax.",30.01
-96.1,17.016667,OAX,AYUOX,"Ayutla, Oax.",21.8
-96.721667,17.069722,OAX,BAEOX,"Base Aérea, Oax.",0.02
-95.929167,16.647222,OAX,BOQOX,"Boquilla 1, Oax.",0.01
-98.278333,17.532778,OAX,CALOX,"Calihualá, Oax.",2.02
-96.263611,17.999167,OAX,CDOOX,"Miguel de la Madrid Hurtado, Oax.",134.31
-94.816667,16.583333,OAX,CHIOX,"Chicapa, Oax.",0.07
-97.023056,17.459167,OAX,CMTOX,"Santiago Camotlán, Oax.",3.2
-96.721944,15.812222,OAX,COZOX,"San Francisco Cozoaltepec, Oax.",0
-96.658333,18.492778,OAX,CSPOX,"Cosolapa, Oax.",38.72
-96.388889,18.1525,OAX,DPSOX,"Dique Pescaditos, Oax.",112.97
-95.374444,16.434722,OAX,EMAOX,"El Marqués, Oax.",0
-97.819167,17.746389,OAX,FOYOX,"San Francisco Yosocuta, Oax.",12.02
-97.776111,17.806667,OAX,HDLOX,"Huajuapan de León, Oax.",2.52
-97.776111,17.806667,OAX,HLOOX,"Observatorio de Huajuapan de León, Oax.",9.5
-95.053889,16.503611,OAX,IXTALTEPEC,"Ixtaltepec, Oax. SGT*",0
-95.1,16.583333,OAX,IXTOX,"Ixtepec, Oax.",1.2
-96.2,17.866667,OAX,JACOX,"Jacatepec, Oax.",256.5
-95.397778,16.445556,OAX,JDMOX,"Presidente Benito Juárez, Oax.",0
-95.033333,16.433333,OAX,JUCOX,"Juchitán, Oax.",0
-95.2,16.6,OAX,KM1OX,"km 33+190, Oax.",0
-95.716667,16.416667,OAX,KM2OX,"km 51+740, Oax.",0
-96.905556,18.210556,OAX,LCAOX,"La Carbonera, Oax.",16.4
-95.3,16.4,OAX,LPIOX,"Las Pilas, Oax.",0
-95.483333,17.45,OAX,MAROX,"María Lombardo, Oax.",60.44
-97.249167,17.436667,OAX,NOCHISTLAN,"Nochixtlán, Oax. SMN*",9.2
-96.733333,17.066667,OAX,OACOX,"Oaxaca Centro, Oax.",7.61
-96.7,17.001389,OAX,OAOOX,"Observatorio de Aeropuerto Oaxaca, Oax.",11.12
-94.4,16.5,OAX,OSTOX,"Ostuta, Oax.",2
-96.083333,18.166667,OAX,PAPOX,"Papaloapan, Oax.",35.96
-96.716667,17.072778,OAX,PIAOX,"Organismo de Cuenca Pacífico Sur PIAE, Oax.",4.31
-96.483333,15.666667,OAX,PTAOX,"Observatorio de Puerto Angel, Oax.",0
-95.481389,16.585278,OAX,RHOOX,"Río Hondo, Oax.",2.1
-95.916667,17.733333,OAX,RMLOX,"Río Manso Lalana, Oax.",62.3
-97.725,16.102778,OAX,RVEOX,"Río Verde, Oax.",0.5
-97.839444,17.156667,OAX,SACOX,"San Andrés Chicahuaxtla, Oax.",73.8
-95.165,16.283056,OAX,SBLOX,"San Blas Atempa, Oax.",0
-97.895,17.905833,OAX,SCHOX,"Santiago Chilixtlahuaca, Oax.",2.02
-96.549722,17.266667,OAX,SCIOX,"Ixtepeji, Oax.",9
-95.2,16.183333,OAX,SCROX,"Observatorio de Salina Cruz, Oax.",0
-96.533333,17.883333,OAX,SFUOX,"San Felipe Usila, Oax.",215
-98.1425,17.501389,OAX,SLAOX,"Silacayoápam, Oax.",1.76
-96.453611,17.1175,OAX,SMAOX,"San Antonio Cuajimoloyas, Oax.",30.02
-97.881389,17.228889,OAX,SMNOX,"San Martín Itunyoso, Oax.",28.5
-97.680278,18.188611,OAX,SNCOX,"Santiago Chazumba, Oax.",5.6
-96.55,18.05,OAX,STDOX,"Santo Domingo, Oax.",148.33
-97.536667,17.726111,OAX,STTOX,"Santiago Teotongo, Oax.",13.4
-95.2,16.3,OAX,TEHOX,"Tehuantepec, Oax.",0
-96.412222,18.232222,OAX,TEMOX,"Presidente Alemán, Oax.",75.51
-97.492222,17.513333,OAX,TEPOX,"Teposcolula, Oax.",46.02
-95.6,16.416667,OAX,TEQOX,"Tequisistlán, Oax.",0
-97.680278,17.267222,OAX,TLXOX,"Heroica Ciudad de Tlaxiaco, Oax.",16.52
-97.808333,17.654444,OAX,TSLOX,"Heroica Villa Tezoatlán de Segura y Luna, Oax.",10.02
-96.133333,18.083333,OAX,TUXOX,"Tuxtepec, Oax.",71.42
-96.435278,17.933056,OAX,UCFOX,"Usila CFE, Oax.",136.9
-94.833333,16.45,OAX,UHGOX,"Unión Hidalgo, Oax.",0
-96.3,17.776389,OAX,VANOX,"Valle Nacional, Oax.",130.92
-97.826111,17.724444,OAX,YOSOX,"Yosocuta, Oax.",2.14
-95.93,17.15,OAX,ZACOX,"Zacatepec, Oax.",116.06
-98.389444,17.755278,OAX,ZALOX,"Zapotitlán Lagunas, Oax.",1.9
-94.216111,16.4025,OAX,ZANOX,"Zanatepec, Oax.",5.7
-97.818056,17.889722,OAX,ZAPOX,"Zapotitlán Palmas, Oax.",2.52
-97.418056,19.45,PUE,ACHPB,"Alchichica, Pue.",22.34
-97.934167,19.0625,PUE,ACJPB,"Acajete, Pue.",18.3
-98.055,18.277222,PUE,ADOPB,"Acatlán de Osorio, Pue.",8.3
-98.148056,20.033056,PUE,AHUPB,"Ahuazotepec, Pue.",16.7
-97.845,20.406944,PUE,APAPB,"Apapantilla, Pue.",72.8
-98.420833,18.921111,PUE,ATXPB,"Atlixco, Pue.",7.4
-97.881111,20.385833,PUE,AVCPB,"Ávila Camacho, Pue.",72.03
-97.503333,19.961389,PUE,BAIPB,"Buenos Aires CFE, Pue.",92.49
-98.108611,18.9125,PUE,BDDPB,"Manuel Ávila Camacho, Pue.",9.33
-97.441667,18.983889,PUE,CDSPB,"Ciudad Serdán, Pue.",9
-97.958333,18.968889,PUE,CEMPB,"Cemex, Pue.",0
-98.579167,18.516111,PUE,CHIPB,"Chietla, Pue.",6.82
-98.318056,19.068611,PUE,CHLPB,"Cholula, Pue.",2
-98.567778,18.109722,PUE,CHSPB,"Chila de la Sal, Pue.",2.31
-98.198611,19.022778,PUE,CNAPB,"Conagua, Pue.",2
-98.049722,19.743333,PUE,CNGPB,"Chignahuapan, Pue.",45.12
-98.059444,19.093056,PUE,CPLPB,"Capulac, Pue.",14
-97.516667,20.033333,PUE,CTZPB,"Cuetzalan del Progreso, Pue.",264.52
-98.456111,19.101111,PUE,HJTPB,"Huejotzingo, Pue.",12.6
-98.540278,18.772222,PUE,HQCPB,"Huaquechula, Pue.",6
-98.050833,20.176389,PUE,HUAPB,"Huauchinango, Pue.",79.71
-97.815833,19.621667,PUE,IXTPB,"Ixtacamaxtitlán, Pue.",3.81
-98.466389,18.610833,PUE,IZMPB,"Izúcar de Matamoros, Pue.",2
-98.231111,19.010556,PUE,MAYPB,"Mayorazgo 21 Poniente, Pue.",4.1
-97.850278,20.733056,PUE,MTLPB,"Metlaltoyuca, Pue.",55.4
-96.781389,18.360278,PUE,NARPB,"Naranjastitla, Pue.",63.89
-98.000556,20.216667,PUE,NNEPB,"Necaxa, Pue.",42.6
-97.533333,19.7,PUE,OYAPB,"Oyameles, Pue.",25.09
-98.156667,20.2775,PUE,PAHUATLAN,"Pahuatlán de Valle, Pue. SGT*",65.1
-97.251389,18.918056,PUE,PCRPB,"Paso Carretas, Pue.",61.5
-98.264722,18.2,PUE,PIXPB,"Piaxtla, Pue.",5.4
-97.883333,20.233333,PUE,PTLPB,"Patla, Pue.",47
-98.166667,19.05,PUE,PUOPB,"Observatorio de Puebla, Pue.",10.8
-97.616667,19.25,PUE,QUIPB,"Quimixtlán, Pue.",178.21
-97.401667,20.116111,PUE,RNAPB,"Rancho Nuevo, Pue.",112
-97.205556,20.133889,PUE,SJAPB,"San José Acateno, Pue.",56.05
-97.91,18.735,PUE,SMCPB,"San Miguel Canoa, Pue.",0.02
-97.446667,19.960833,PUE,SOLPB,"La Soledad, Pue.",131.19
-97.486389,19.952778,PUE,STLPB,"Sontalaco CFE, Pue.",92.68
-97.7925,20.004444,PUE,TDRPB,"Tepango de Rodríguez, Pue.",201
-97.7525,18.878889,PUE,TECPB,"Tecamachalco, Pue.",4.3
-97.395556,18.479167,PUE,TEHPB,"Tehuacán, Pue.",6
-97.805833,19.829444,PUE,TEOPB,"Tetela de Ocampo, Pue.",48.21
-97.9475,20.21,PUE,TEPPB,"Tepexic, Pue.",44
-97.36,19.815278,PUE,TEZPB,"Teziutlán, Pue.",88.35
-96.835833,18.405,PUE,TLPPB,"Tlacotepec de Díaz, Pue.",89
-96.861389,18.483611,PUE,TYAPB,"Tepeyac, Pue.",66.29
-98.050833,20.176389,PUE,UDSPB,"Universidad de la Sierra, Pue.",77.11
-97.668056,20.510278,PUE,VENPB,"Venustiano Carranza, Pue.",33.3
-97.956944,20.277222,PUE,XDJPB,"Xicotepec de Juárez, Pue.",96.52
-97.585,19.859722,PUE,ZCPPB,"Zacapoaxtla, Pue.",67.2
-97.011389,18.332222,PUE,ZOQPB,"Zoquitlán, Pue.",79.51
-97.832778,20.178611,PUE,ZRGPB,"Zaragoza, Pue.",48
-100.424444,20.504167,QRO,BATQT,"El Batán, Qro.",0
-100.435556,20.604167,QRO,CARQT,"Carrillo, Qro.",3.5
-100.080278,20.418611,QRO,CNSQT,"Constitución de 1917, Qro.",0.5
-100.453333,20.535,QRO,EPUQT,"El Pueblito, Qro.",0
-100.413056,20.567222,QRO,GHQQT,"Gerencia Hidalgo, Qro.",1.9
-99.9625,20.198611,QRO,IDFQT,"San Ildefonso, Qro.",0.5
-99.479722,21.230278,QRO,JLPQT,"Jalpan, Qro.",0
-100.45,20.7,QRO,JRQQT,"Juriquilla, Qro.",5.2
-100.369444,20.563333,QRO,OBSQT,"Observatorio de Querétaro, Qro.",9.8
-99.815,21.055833,QRO,PMLQT,"Peñamiller, Qro.",0
-100,20.3625,QRO,SJSQT,"San José, Qro.",0.1
-87.835556,18.28,QROO,AXCALAK,"Arrecifes Xcalak, Q. Roo SMN*",193.4
-86.820278,21.156667,QROO,CANQR,"Cancún, Q. Roo",123.6
-87.300556,18.755556,QROO,CHINCHORROmar,"Banco Chinchorro, Q. Roo SEMAR*",133.51
-88.3275,18.500556,QROO,CHOQR,"Observatorio de Chetumal, Q. Roo",98.23
-86.946111,20.51,QROO,COZQR,"Cozumel, Q. Roo",77.6
-88.045,19.575556,QROO,FCRQR,"Observatorio de Felipe Carrillo Puerto, Q. Roo",58.4
-88.703611,19.752222,QROO,JMORELOS,"José María Morelos, Q. Roo SMN*",72.2
-87.486111,21.101944,QROO,KANTUNILKIN,"Kantunilkín, Q. Roo SMN*",74.8
-87.077778,20.634444,QROO,PDCQR,"Playa del Carmen, Q. Roo",42.1
-86.807222,21.185556,QROO,PTOJUAREZmar,"Puerto Juárez, Q. Roo SEMAR*",9.9
-106.654167,24.047222,SIN,ACTSI,"Acatitán, Sin.",0
-109.183333,25.916667,SIN,AHMSI,"Ahome, Sin.",26.5
-107.383333,25.090278,SIN,AL2SI,"El Varejonal hidrométrica, Sin.",5
-108.7,25.7,SIN,ARCSI,"Adolfo Ruiz Cortines, Sin.",14.61
-107.466667,25.033333,SIN,AWSSI,"Andrew Weiss, Sin.",3.51
-107.5375,25.333333,SIN,BDRSI,"Badiraguato, Sin.",12
-108.329167,26.736111,SIN,CHXSI,"Observatorio de Choix, Sin.",22.6
-107.4,24.816667,SIN,CLCSI,"Culiacán, Sin.",4.51
-109.333333,26.1,SIN,CRRSI,"El Carrizo, Sin.",23
-108.065556,25.484722,SIN,EBLSI,"Lic. Eustaquio Buelna, Sin.",12.3
-108.616667,26.433333,SIN,EFTSI,"El Fuerte, Sin.",20.5
-108.480833,25.806667,SIN,ENASI,"Estación Naranjo, Sin.",7.4
-108.316667,26.083333,SIN,GB2SI,"El Sabinal hidrométrica, Sin.",25
-108.3275,26.103056,SIN,GBESI,"Ing. Guillermo Blake Aguilar, Sin.",25
-107.911944,25.855278,SIN,GD2SI,"Bacurato hidrométrica de Gustavo Díaz Ordaz, Sin.",27
-108.091667,25.469444,SIN,GMCSI,"Guamúchil, Sin.",12.3
-108.466667,25.716667,SIN,GSVSI,"Guasave, Sin.",13.2
-109.301111,25.966111,SIN,HDZSI,"Higuera de Zaragoza, Sin.",12.3
-106.595833,23.955556,SIN,IXPSI,"Ixpalino, Sin.",5.61
-107.059444,24.753611,SIN,JGRSI,"Juan Guerrero Alcocer, Sin.",2.01
-106.807222,24.571667,SIN,JLPSI,"José López Portillo, Sin.",3.5
-108.013889,25.9,SIN,JNASI,"Jaina, Sin.",20.52
-108.7025,26.426944,SIN,JORSI,"Josefa Ortiz de Domínguez, Sin.",13
-106.9,23.916667,SIN,LCRSI,"La Cruz, Sin.",2
-108.35,26.904167,SIN,LD2SI,"Huites hidrométrica, Sin.",31
-108.367778,26.844722,SIN,LDCSI,"Luis Donaldo Colosio, Sin.",39
-109,25.8,SIN,MCHSI,"Los Mochis, Sin.",24.1
-106.4,23.233333,SIN,MZTSI,"Observatorio de Mazatlán, Sin.",0.41
-107.440556,24.634722,SIN,OBSSI,"Observatorio de Culiacán, Sin.",4.9
-108.58,26.509722,SIN,PMHSI,"Miguel Hidalgo, Sin.",19.01
-106.466667,23.5625,SIN,QLTSI,"Quelite, Sin.",1.61
-107.756111,25.124722,SIN,RAVSI,"Estación Rancho Viejo, Sin.",8.9
-105.85,22.983333,SIN,RSRSI,"Rosario, Sin.",0
-106.952778,24.484722,SIN,SCRSI,"Santa Cruz, Sin.",1.51
-108.779167,26.073611,SIN,SFRSI,"Sufragio, Sin.",22
-107.8425,25.486667,SIN,SJNSI,"San Juan, Sin.",7.4
-107.1,24.45,SIN,SLRSI,"San Lorenzo, Sin.",3
-106.695833,24.121944,SIN,SLTSI,"Ing. Aurelio Benassini Vizcaíno, Sin.",3
-107.158333,24.813889,SIN,SN2SI,"Sanalona hidrométrica, Sin.",2.4
-107.139444,24.800556,SIN,SNLSI,"Sanalona, Sin.",2.4
-106.25,23.35,SIN,SQRSI,"Siqueros, Sin.",1.11
-105.847222,23.088333,SIN,TORSI,"Las Tortugas, Sin.",0
